Parameter,Value
c3_e,-0.33197521205935215
c2_e,0.2324930557166289
c1_e,-0.0011998901979046474
c0_e,3.6018167755838753
c3_c,-0.37944158654807647
c2_c,0.24950321842770876
c1_c,-0.0004410065200928433
c0_c,1.7814080556523022
