Parameter,Value
c3_e,-1.6543392029616995
c2_e,0.20801153201182923
c1_e,-0.00144683511464512
c0_e,2.8931290460339527
c3_c,-2.344550289531244
c2_c,0.2512191733288182
c1_c,-0.0015450918587205055
c0_c,2.0313490613673446
