time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length,Estimated_Stretched_Length_Contraction,Estimated_Unstretched_Length_Contraction,Estimated_Stretched_Length_Extension,Estimated_Unstretched_Length_Extension,Estimated_Length_Contraction,Estimated_Length_Extension,real_length_contraction,Real_Estimated_Length_Contraction,real_length_extension,Real_Estimated_Length_Extension,real_length,time_elapsed
10.022,159.3,0.222,46.8,0.0,0.222,189.3,46.8,,,,,156.6103781159689,,16.324733428054753,161.4878,,,177.81253342805473,,153.3,152.81253342805473,,,153.3,0.0
10.042,159.3,0.224,47.0,0.0199999999999995,0.224,189.3,47.0,,,,,156.60735508199738,,16.346545561311537,161.4376,,,177.78414556131153,,153.3,152.78414556131153,,,153.3,0.0199999999999995
10.056,159.3,0.224,47.2,0.0339999999999989,0.224,189.3,47.2,,,,,156.60906457916073,,16.40383512414445,161.4376,,,177.84143512414445,,153.3,152.84143512414445,,,153.3,0.0339999999999989
10.083,159.3,0.225,47.6,0.0609999999999999,0.225,189.3,47.6,,,,,156.61012600347198,,16.500183982374992,161.4125,,,177.91268398237497,,153.3,152.91268398237497,,,153.3,0.0609999999999999
10.1,159.3,0.229,48.0,0.0779999999999994,0.229,189.3,48.0,,,,,156.60387660829693,,16.541924823209992,161.31210000000002,,,177.85402482321,,153.3,152.85402482321,,,153.3,0.0779999999999994
10.124,159.2,0.231,48.6,0.1020000000000003,0.231,189.2,48.6,,,,,156.60425337758244,,16.67482475740339,161.2619,,,177.9367247574034,,153.2,152.9367247574034,,,153.2,0.1020000000000003
10.14,159.2,0.235,49.3,0.1180000000000003,0.235,189.2,49.3,,,,,156.60041140796773,,16.798036564753104,161.1615,,,177.95953656475308,,153.2,152.95953656475308,,,153.2,0.1180000000000003
10.165,159.1,0.236,49.8,0.1429999999999989,0.236,189.1,49.8,,,,,156.60250747738615,,16.918110728692284,161.1364,,,178.0545107286923,,153.1,153.0545107286923,,,153.1,0.1429999999999989
10.182,159.0,0.24,50.3,0.1600000000000001,0.24,189.0,50.3,,,,,156.59658414812333,,16.983144049081115,161.036,,,178.01914404908112,,153.0,153.01914404908112,,,153.0,0.1600000000000001
10.2,158.8,0.242,50.6,0.177999999999999,0.242,188.8,50.6,,,,,156.59400693797647,,17.0289277514008,160.9858,,,178.0147277514008,,152.8,153.0147277514008,,,152.8,0.177999999999999
