time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length,Estimated_Stretched_Length_Contraction,Estimated_Unstretched_Length_Contraction,Estimated_Stretched_Length_Extension,Estimated_Unstretched_Length_Extension,Estimated_Length_Contraction,Estimated_Length_Extension,real_length_contraction,Real_Estimated_Length_Contraction,real_length_extension,Real_Estimated_Length_Extension,real_length,time_elapsed
10.011,160.5,0.213,45.5,0.0,0.213,192.5,45.5,,,,,157.79095463855057,,15.065703897304925,161.7137,,,176.77940389730492,,153.0,151.77940389730492,,,153.0,0.0
10.029,160.5,0.214,45.7,0.0180000000000006,0.214,192.5,45.7,,,,,157.7900073845497,,15.11619896961594,161.6886,,,176.80479896961594,,153.0,151.80479896961594,,,153.0,0.0180000000000006
10.047,160.5,0.218,46.1,0.0360000000000013,0.218,192.5,46.1,,,,,157.78299861517175,,15.19512270452386,161.5882,,,176.78332270452387,,153.0,151.78332270452387,,,153.0,0.0360000000000013
10.067,160.5,0.22,46.5,0.0560000000000009,0.22,192.5,46.5,,,,,157.78093758514507,,15.294211101318279,161.538,,,176.83221110131828,,153.0,151.83221110131828,,,153.0,0.0560000000000009
10.091,160.5,0.222,47.3,0.08,0.222,192.5,47.3,,,,,157.78207079561614,,15.51232324307794,161.4878,,,177.00012324307792,,153.0,152.00012324307792,,,153.0,0.08
10.114,160.5,0.224,47.9,0.1030000000000015,0.224,192.5,47.9,,,,,157.78163521649702,,15.668810735794343,161.4376,,,177.10641073579436,,153.0,152.10641073579436,,,153.0,0.1030000000000015
10.134,160.4,0.227,48.5,0.1230000000000011,0.227,192.4,48.5,,,,,157.7784731234923,,15.812047462446845,161.3623,,,177.17434746244686,,152.9,152.17434746244686,,,152.9,0.1230000000000011
10.149,160.4,0.229,49.0,0.1379999999999999,0.229,192.4,49.0,,,,,157.77717572999617,,15.935928796872401,161.31210000000002,,,177.2480287968724,,152.9,152.2480287968724,,,152.9,0.1379999999999999
10.168,160.3,0.233,49.4,0.157,0.233,192.3,49.4,,,,,157.76919101206124,,16.00477828707296,161.2117,,,177.21647828707296,,152.8,152.21647828707296,,,152.8,0.157
10.192,160.1,0.234,49.7,0.1810000000000009,0.234,192.1,49.7,,,,,157.7689283912323,,16.08014968786648,161.1866,,,177.26674968786648,,152.6,152.26674968786648,,,152.6,0.1810000000000009
10.213,159.8,0.239,50.0,0.2019999999999999,0.239,191.8,50.0,,,,,157.7564474937866,,16.104958084779508,161.0611,,,177.1660580847795,,152.3,152.1660580847795,,,152.3,0.2019999999999999
10.234,159.6,0.24,50.1,0.2230000000000007,0.24,191.6,50.1,,,,,157.7542320613566,,16.12129537462487,161.036,,,177.15729537462488,,152.1,152.15729537462488,,,152.1,0.2230000000000007
10.242,159.2,0.242,49.9,0.2310000000000016,0.242,191.2,49.9,,,,,157.74590047513493,,16.038449207559207,160.9858,,,177.02424920755922,,151.7,152.02424920755922,,,151.7,0.2310000000000016
10.277,158.9,0.246,49.5,0.266,0.246,190.9,49.5,,,,,157.72856100118986,,15.87363492125596,160.8854,,,176.75903492125596,,151.4,151.75903492125596,,,151.4,0.266
10.289,158.7,0.251,49.4,0.2780000000000004,0.251,190.7,49.4,,,,,157.70964698278746,,15.78324127899006,160.75990000000002,,,176.54314127899008,,151.2,151.54314127899008,,,151.2,0.2780000000000004
10.309,158.4,0.256,49.1,0.298,0.256,190.4,49.1,,,,,157.68737783190443,,15.63651192037536,160.6344,,,176.27091192037537,,150.9,151.27091192037537,,,150.9,0.298
10.329,158.2,0.261,49.0,0.3180000000000014,0.261,190.2,49.0,,,,,157.66587136831654,,15.547027831069876,160.5089,,,176.05592783106988,,150.7,151.05592783106988,,,150.7,0.3180000000000014
10.353,158.0,0.262,49.3,0.3420000000000005,0.262,190.0,49.3,,,,,157.6649966451181,,15.618972157314856,160.4838,,,176.10277215731486,,150.5,151.10277215731486,,,150.5,0.3420000000000005
10.371,157.9,0.263,49.4,0.3600000000000012,0.263,189.9,49.4,,,,,157.66186777587586,,15.634593181017898,160.4587,,,176.09329318101788,,150.4,151.09329318101788,,,150.4,0.3600000000000012
10.391,157.7,0.269,49.7,0.3800000000000008,0.269,189.7,49.7,,,,,157.63886909345408,,15.643144791069904,160.3081,,,175.9512447910699,,150.2,150.9512447910699,,,150.2,0.3800000000000008
10.407,157.5,0.274,50.0,0.3960000000000008,0.274,189.5,50.0,,,,,157.61915806513716,,15.662660317628443,160.1826,,,175.84526031762846,,150.0,150.84526031762846,,,150.0,0.3960000000000008
10.424,157.2,0.278,50.2,0.4130000000000002,0.278,189.2,50.2,,,,,157.60213273154497,,15.666309924098679,160.0822,,,175.74850992409867,,149.7,150.74850992409867,,,149.7,0.4130000000000002
10.451,157.0,0.282,49.9,0.4400000000000013,0.282,189.0,49.9,,,,,157.5778087483827,,15.533427322980737,159.9818,,,175.51522732298073,,149.5,150.51522732298073,,,149.5,0.4400000000000013
10.461,156.7,0.285,49.8,0.450000000000001,0.285,188.7,49.8,,,,,157.56048603041862,,15.46808593150613,159.9065,,,175.37458593150612,,149.2,150.37458593150612,,,149.2,0.450000000000001
10.491,156.5,0.29,49.9,0.4800000000000004,0.29,188.5,49.9,,,,,157.5340627222239,,15.431250341714152,159.781,,,175.21225034171417,,149.0,150.21225034171417,,,149.0,0.4800000000000004
10.512,156.2,0.294,49.9,0.5010000000000012,0.294,188.2,49.9,,,,,157.5107686453346,,15.379991559673638,159.6806,,,175.06059155967364,,148.7,150.06059155967364,,,148.7,0.5010000000000012
10.532,156.0,0.296,49.6,0.5210000000000008,0.296,188.0,49.6,,,,,157.49429768918702,,15.274272747483923,159.6304,,,174.90467274748394,,148.5,149.90467274748394,,,148.5,0.5210000000000008
10.552,155.8,0.304,49.4,0.5410000000000004,0.304,187.8,49.4,,,,,157.4402438491461,,15.11928645140158,159.4296,,,174.5488864514016,,148.3,149.5488864514016,,,148.3,0.5410000000000004
10.568,155.6,0.308,49.7,0.5570000000000004,0.308,187.6,49.7,,,,,157.41808801751424,,15.147154295011422,159.32920000000001,,,174.47635429501145,,148.1,149.47635429501145,,,148.1,0.5570000000000004
10.587,155.4,0.311,49.9,0.5760000000000005,0.311,187.4,49.9,,,,,157.4005563116381,,15.160798827070556,159.2539,,,174.41469882707054,,147.9,149.41469882707054,,,147.9,0.5760000000000005
10.605,155.2,0.316,49.8,0.5940000000000012,0.316,187.2,49.8,,,,,157.36275552116538,,15.06993985767717,159.1284,,,174.19833985767718,,147.7,149.19833985767718,,,147.7,0.5940000000000012
10.62,155.0,0.321,49.8,0.609,0.321,187.0,49.8,,,,,157.3248994013578,,15.005006158105028,159.0029,,,174.00790615810504,,147.5,149.00790615810504,,,147.5,0.609
10.651,154.8,0.326,49.9,0.6400000000000006,0.326,186.8,49.9,,,,,157.2871607003875,,14.965481451909481,158.8774,,,173.84288145190948,,147.3,148.84288145190948,,,147.3,0.6400000000000006
10.669,154.6,0.329,50.0,0.6580000000000013,0.329,186.6,50.0,,,,,157.26449281374312,,14.95169702666171,158.8021,,,173.75379702666172,,147.1,148.75379702666172,,,147.1,0.6580000000000013
10.683,154.4,0.335,49.9,0.6720000000000006,0.335,186.4,49.9,,,,,157.2113057682402,,14.847386430686528,158.6515,,,173.49888643068653,,146.9,148.49888643068653,,,146.9,0.6720000000000006
10.711,154.2,0.341,50.0,0.7000000000000011,0.341,186.2,50.0,,,,,157.15945051017613,,14.79338116341316,158.5009,,,173.29428116341316,,146.7,148.29428116341316,,,146.7,0.7000000000000011
10.729,154.0,0.345,50.2,0.718,0.345,186.0,50.2,,,,,157.1263585221239,,14.790255796282642,158.4005,,,173.19075579628264,,146.5,148.19075579628264,,,146.5,0.718
10.751,153.8,0.349,50.4,0.7400000000000002,0.349,185.8,50.4,,,,,157.09224915430713,,14.786422373309053,158.30010000000001,,,173.08652237330907,,146.3,148.08652237330907,,,146.3,0.7400000000000002
10.773,153.6,0.354,50.2,0.7620000000000005,0.354,185.6,50.2,,,,,157.03757995894225,,14.669823410346057,158.1746,,,172.84442341034605,,146.1,147.84442341034605,,,146.1,0.7620000000000005
10.791,153.4,0.359,49.9,0.7800000000000011,0.359,185.4,49.9,,,,,156.97799919392918,,14.52901939397684,158.0491,,,172.57811939397686,,145.9,147.57811939397686,,,145.9,0.7800000000000011
10.808,153.3,0.362,49.8,0.7970000000000006,0.362,185.3,49.8,,,,,156.9429644545001,,14.464392515552627,157.9738,,,172.43819251555263,,145.8,147.43819251555263,,,145.8,0.7970000000000006
10.832,153.1,0.368,49.8,0.8210000000000015,0.368,185.1,49.8,,,,,156.8754672133688,,14.384021458232654,157.8232,,,172.20722145823268,,145.6,147.20722145823268,,,145.6,0.8210000000000015
10.852,153.0,0.373,49.8,0.8410000000000011,0.373,185.0,49.8,,,,,156.81677853512016,,14.316796669523004,157.6977,,,172.014496669523,,145.5,147.014496669523,,,145.5,0.8410000000000011
10.869,152.8,0.378,50.1,0.8580000000000005,0.378,184.8,50.1,,,,,156.76430164735945,,14.321282253490297,157.5722,,,171.8934822534903,,145.3,146.8934822534903,,,145.3,0.8580000000000005
10.887,152.7,0.383,50.2,0.8760000000000012,0.383,184.7,50.2,,,,,156.70425930589911,,14.276970181754672,157.4467,,,171.72367018175467,,145.2,146.72367018175467,,,145.2,0.8760000000000012
10.912,152.6,0.388,50.2,0.9010000000000016,0.388,184.6,50.2,,,,,156.6390459714246,,14.208492338674713,157.3212,,,171.52969233867472,,145.1,146.52969233867472,,,145.1,0.9010000000000016
10.931,152.4,0.394,50.3,0.92,0.394,184.4,50.3,,,,,156.56077065300838,,14.149501747725331,157.1706,,,171.32010174772535,,144.9,146.32010174772535,,,144.9,0.92
10.946,152.2,0.4,50.5,0.9350000000000004,0.4,184.2,50.5,,,,,156.48249544938045,,14.113116654142555,157.02,,,171.13311665414255,,144.7,146.13311665414255,,,144.7,0.9350000000000004
10.966,152.1,0.404,50.5,0.955,0.404,184.1,50.5,,,,,156.42412150338134,,14.05742792437566,156.9196,,,170.97702792437565,,144.6,145.97702792437565,,,144.6,0.955
10.989,151.9,0.409,50.2,0.9780000000000016,0.409,183.9,50.2,,,,,156.3384111458725,,13.918510053125496,156.79410000000001,,,170.7126100531255,,144.4,145.7126100531255,,,144.4,0.9780000000000016
11.012,151.7,0.413,50.0,1.0010000000000012,0.413,183.7,50.0,,,,,156.26888133872652,,13.816902904950528,156.6937,,,170.51060290495053,,144.2,145.51060290495053,,,144.2,1.0010000000000012
