time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length,Estimated_Stretched_Length_Contraction,Estimated_Unstretched_Length_Contraction,Estimated_Stretched_Length_Extension,Estimated_Unstretched_Length_Extension,Estimated_Length_Contraction,Estimated_Length_Extension,real_length_contraction,Real_Estimated_Length_Contraction,real_length_extension,Real_Estimated_Length_Extension,real_length,time_elapsed
10.008,195.9,0.421,95.3,0.0,0.421,229.9,95.3,,,,,191.66798697858744,,22.829983231657156,190.66546000000002,,,213.4954432316572,,195.9,194.4954432316572,,,195.9,0.0
10.02,195.9,0.422,95.4,0.0120000000000004,0.422,229.9,95.4,,,,,191.6542984994843,,22.83480969705646,190.62572000000003,,,213.4605296970565,,195.9,194.4605296970565,,,195.9,0.0120000000000004
10.032,195.9,0.423,95.8,0.0240000000000009,0.423,229.9,95.8,,,,,191.6495209947604,,22.892796542991807,190.58598,,,213.47877654299182,,195.9,194.47877654299182,,,195.9,0.0240000000000009
10.044,195.9,0.426,96.3,0.0360000000000013,0.426,229.9,96.3,,,,,191.6139171405164,,22.942039597553535,190.46676000000002,,,213.40879959755355,,195.9,194.40879959755355,,,195.9,0.0360000000000013
10.055,195.8,0.428,97.1,0.0470000000000006,0.428,229.8,97.1,,,,,191.60417762839575,,23.05629073149345,190.38728000000003,,,213.44357073149348,,195.8,194.44357073149348,,,195.8,0.0470000000000006
10.068,195.8,0.429,98.3,0.0600000000000005,0.429,229.8,98.3,,,,,191.6238988562068,,23.2523008008655,190.34754,,,213.5998408008655,,195.8,194.5998408008655,,,195.8,0.0600000000000005
10.085,195.8,0.432,98.9,0.0770000000000017,0.432,229.8,98.9,,,,,191.5909125390612,,23.316069095684565,190.22832000000002,,,213.54438909568458,,195.8,194.54438909568458,,,195.8,0.0770000000000017
10.105,195.8,0.435,99.9,0.0970000000000013,0.435,229.8,99.9,,,,,191.57005042396355,,23.447616963345396,190.1091,,,213.55671696334542,,195.8,194.55671696334542,,,195.8,0.0970000000000013
10.12,195.7,0.437,100.9,0.1120000000000001,0.437,229.7,100.9,,,,,191.56664857541327,,23.591040157692046,190.02962000000002,,,213.62066015769207,,195.7,194.62066015769207,,,195.7,0.1120000000000001
10.138,195.7,0.439,102.1,0.1300000000000007,0.439,229.7,102.1,,,,,191.5697446169673,,23.76671253485025,189.95014000000003,,,213.7168525348503,,195.7,194.7168525348503,,,195.7,0.1300000000000007
10.153,195.5,0.443,103.4,0.1450000000000013,0.443,229.5,103.4,,,,,191.54077240294333,,23.929055470195703,189.79118000000003,,,213.72023547019572,,195.5,194.72023547019572,,,195.5,0.1450000000000013
10.18,195.3,0.449,103.6,0.1720000000000006,0.449,229.3,103.6,,,,,191.4381431940258,,23.878780768630662,189.55274000000003,,,213.4315207686307,,195.3,194.4315207686307,,,195.3,0.1720000000000006
10.204,195.1,0.451,104.1,0.1960000000000015,0.451,229.1,104.1,,,,,191.4177250117347,,23.933592772320033,189.47326,,,213.40685277232004,,195.1,194.40685277232004,,,195.1,0.1960000000000015
10.221,194.8,0.451,104.3,0.2130000000000009,0.451,228.8,104.3,,,,,191.42449227459292,,23.966504247528107,189.47326,,,213.4397642475281,,194.8,194.4397642475281,,,194.8,0.2130000000000009
10.244,194.5,0.45,104.3,0.2360000000000006,0.45,228.5,104.3,,,,,191.44310945879832,,23.98043058765094,189.513,,,213.49343058765095,,194.5,194.49343058765095,,,194.5,0.2360000000000006
