time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length,Estimated_Stretched_Length_Contraction,Estimated_Unstretched_Length_Contraction,Estimated_Stretched_Length_Extension,Estimated_Unstretched_Length_Extension,Estimated_Length_Contraction,Estimated_Length_Extension,real_length_contraction,Real_Estimated_Length_Contraction,real_length_extension,Real_Estimated_Length_Extension,real_length,time_elapsed
10.033,159.5,0.22,46.3,0.0,0.22,189.5,46.3,,,,,156.61083969346413,,16.215860913557815,161.538,,,177.75386091355782,,153.5,152.75386091355782,,,153.5,0.0
10.054,159.5,0.223,46.6,0.0210000000000007,0.223,189.5,46.6,,,,,156.6063392913665,,16.249408959639116,161.4627,,,177.71210895963912,,153.5,152.71210895963912,,,153.5,0.0210000000000007
10.077,159.5,0.224,47.0,0.0440000000000004,0.224,189.5,47.0,,,,,156.60735508199738,,16.346545561311537,161.4376,,,177.78414556131153,,153.5,152.78414556131153,,,153.5,0.0440000000000004
10.097,159.5,0.227,47.4,0.064,0.227,189.5,47.4,,,,,156.60353715666534,,16.40755379100138,161.3623,,,177.7698537910014,,153.5,152.7698537910014,,,153.5,0.064
10.117,159.5,0.229,48.0,0.0840000000000014,0.229,189.5,48.0,,,,,156.60387660829693,,16.541924823209992,161.31210000000002,,,177.85402482321,,153.5,152.85402482321,,,153.5,0.0840000000000014
10.134,159.5,0.234,48.7,0.1010000000000008,0.234,189.5,48.7,,,,,156.5974351832437,,16.649421497735137,161.1866,,,177.83602149773515,,153.5,152.83602149773515,,,153.5,0.1010000000000008
10.155,159.5,0.235,49.3,0.1219999999999998,0.235,189.5,49.3,,,,,156.60041140796773,,16.798036564753104,161.1615,,,177.95953656475308,,153.5,152.95953656475308,,,153.5,0.1219999999999998
10.173,159.4,0.238,49.9,0.1400000000000005,0.238,189.4,49.9,,,,,156.59813672740884,,16.909615880361365,161.0862,,,177.99581588036136,,153.4,152.99581588036136,,,153.4,0.1400000000000005
10.191,159.3,0.24,50.5,0.1580000000000012,0.24,189.3,50.5,,,,,156.59854535492218,,17.037600998871568,161.036,,,178.07360099887157,,153.3,153.07360099887157,,,153.3,0.1580000000000012
10.216,159.1,0.242,50.9,0.1829999999999998,0.242,189.1,50.9,,,,,156.5969960029221,,17.110113625117094,160.9858,,,178.0959136251171,,153.1,153.0959136251171,,,153.1,0.1829999999999998
10.237,158.9,0.246,51.1,0.2040000000000006,0.246,188.9,51.1,,,,,156.5876425142111,,17.09273804689444,160.8854,,,177.97813804689446,,152.9,152.97813804689446,,,152.9,0.2040000000000006
10.257,158.6,0.25,51.0,0.2240000000000002,0.25,188.6,51.0,,,,,156.57464385097404,,16.997018858832227,160.785,,,177.78201885883223,,152.6,152.78201885883223,,,152.6,0.2240000000000002
10.272,158.3,0.253,50.8,0.2390000000000007,0.253,188.3,50.8,,,,,156.56311310601922,,16.894087571890104,160.7097,,,177.6037875718901,,152.3,152.6037875718901,,,152.3,0.2390000000000007
10.294,158.0,0.258,50.6,0.261000000000001,0.258,188.0,50.6,,,,,156.5443728800721,,16.761423415499344,160.5842,,,177.34562341549935,,152.0,152.34562341549935,,,152.0,0.261000000000001
10.314,157.7,0.261,50.4,0.2810000000000006,0.261,187.7,50.4,,,,,156.53164644685663,,16.663187637374484,160.5089,,,177.1720876373745,,151.7,152.1720876373745,,,151.7,0.2810000000000006
10.33,157.5,0.263,50.2,0.2970000000000006,0.263,187.5,50.2,,,,,156.52212550926967,,16.58149291817656,160.4587,,,177.04019291817656,,151.5,152.04019291817656,,,151.5,0.2970000000000006
10.356,157.3,0.268,49.9,0.3230000000000004,0.268,187.3,49.9,,,,,156.49962403929425,,16.43213165929167,160.3332,,,176.7653316592917,,151.3,151.7653316592917,,,151.3,0.3230000000000004
10.376,157.1,0.273,50.1,0.3429999999999999,0.273,187.1,50.1,,,,,156.48189110631523,,16.413256005084207,160.2077,,,176.6209560050842,,151.1,151.6209560050842,,,151.1,0.3429999999999999
10.394,157.0,0.275,50.5,0.3610000000000006,0.275,187.0,50.5,,,,,156.47854512978284,,16.486371163149368,160.1575,,,176.64387116314936,,151.0,151.64387116314936,,,151.0,0.3610000000000006
10.417,156.8,0.279,50.8,0.3840000000000003,0.279,186.8,50.8,,,,,156.46524570525568,,16.50683304408239,160.0571,,,176.56393304408238,,150.8,151.56393304408238,,,150.8,0.3840000000000003
10.434,156.6,0.284,50.9,0.4009999999999998,0.284,186.6,50.9,,,,,156.44413715735132,,16.46533879845943,159.9316,,,176.39693879845944,,150.6,151.39693879845944,,,150.6,0.4009999999999998
10.452,156.4,0.289,51.1,0.4190000000000005,0.289,186.4,51.1,,,,,156.423253516342,,16.45006757963827,159.80610000000001,,,176.2561675796383,,150.4,151.2561675796383,,,150.4,0.4190000000000005
