time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length,Estimated_Stretched_Length_Contraction,Estimated_Unstretched_Length_Contraction,Estimated_Stretched_Length_Extension,Estimated_Unstretched_Length_Extension,Estimated_Length_Contraction,Estimated_Length_Extension,real_length_contraction,Real_Estimated_Length_Contraction,real_length_extension,Real_Estimated_Length_Extension,real_length,time_elapsed
10.005,160.4,0.209,44.9,0.0,0.209,192.4,44.9,,,,,157.79608491872474,,8.465918405707574,172.23626000000004,,,180.70217840570763,,158.4,155.70217840570763,,,158.4,0.0
10.013,160.4,0.209,45.0,0.0079999999999991,0.209,192.4,45.0,,,,,157.7968051395238,,8.48444598309185,172.23626000000004,,,180.7207059830919,,158.4,155.7207059830919,,,158.4,0.0079999999999991
10.023,160.4,0.212,45.1,0.0179999999999989,0.212,192.4,45.1,,,,,157.7904145672712,,8.503048526993325,172.13768000000005,,,180.64072852699337,,158.4,155.64072852699337,,,158.4,0.0179999999999989
10.041,160.4,0.212,45.3,0.0359999999999995,0.212,192.4,45.3,,,,,157.7918921006178,,8.540071909697186,172.13768000000005,,,180.67775190969724,,158.4,155.67775190969724,,,158.4,0.0359999999999995
10.056,160.4,0.213,45.4,0.0509999999999983,0.213,192.4,45.4,,,,,157.79020868565647,,8.558615028161132,172.10482000000005,,,180.6634350281612,,158.4,155.6634350281612,,,158.4,0.0509999999999983
10.066,160.4,0.214,45.5,0.0609999999999999,0.214,192.4,45.5,,,,,157.78850213101168,,8.577158794883674,172.07196000000005,,,180.64911879488372,,158.4,155.64911879488372,,,158.4,0.0609999999999999
10.082,160.4,0.216,45.8,0.0769999999999999,0.216,192.4,45.8,,,,,157.78578425122043,,8.632737005707984,172.00624000000005,,,180.63897700570803,,158.4,155.63897700570803,,,158.4,0.0769999999999999
10.093,160.4,0.217,46.2,0.0879999999999991,0.217,192.4,46.2,,,,,157.7863324332675,,8.70672180633554,171.97338000000005,,,180.68010180633559,,158.4,155.68010180633559,,,158.4,0.0879999999999991
10.105,160.4,0.218,46.7,0.0999999999999996,0.218,192.4,46.7,,,,,157.78768316800756,,8.799139020785098,171.94052000000005,,,180.73965902078515,,158.4,155.73965902078515,,,158.4,0.0999999999999996
10.117,160.3,0.222,47.2,0.1120000000000001,0.222,192.3,47.2,,,,,157.78126115492418,,8.891599066331118,171.80908000000005,,,180.70067906633116,,158.3,155.70067906633116,,,158.3,0.1120000000000001
