time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length,Estimated_Stretched_Length_Contraction,Estimated_Unstretched_Length_Contraction,Estimated_Stretched_Length_Extension,Estimated_Unstretched_Length_Extension,Estimated_Length_Contraction,Estimated_Length_Extension,real_length_contraction,Real_Estimated_Length_Contraction,real_length_extension,Real_Estimated_Length_Extension,real_length,time_elapsed,Error_Percentage_Contraction,Error_Percentage_Extension
10.003,159.7,0.214,45.2,0.0,0.214,189.7,45.2,,,,,154.40635395092076,,14.698423960675644,161.6886,,,176.38702396067566,,152.7,151.38702396067566,,,152.7,0.0,-0.8598402353139005,
10.019,159.7,0.216,45.3,0.016,0.216,189.7,45.3,,,,,154.4043363381016,,14.70849642468635,161.6384,,,176.34689642468635,,152.7,151.34689642468635,,,152.7,0.016,-0.8861189098321148,
10.031,159.7,0.216,45.5,0.0280000000000004,0.216,189.7,45.5,,,,,154.40635551437973,,14.768498253866063,161.6384,,,176.40689825386605,,152.7,151.40689825386605,,,152.7,0.0280000000000004,-0.8468249810962294,
10.04,159.7,0.217,45.6,0.036999999999999,0.217,189.7,45.6,,,,,154.4058386302753,,14.78833558474292,161.6133,,,176.40163558474293,,152.7,151.40163558474293,,,152.7,0.036999999999999,-0.8502713917858905,
10.055,159.7,0.217,45.7,0.0519999999999996,0.217,189.7,45.7,,,,,154.4068578847524,,14.8182746012364,161.6133,,,176.4315746012364,,152.7,151.4315746012364,,,152.7,0.0519999999999996,-0.8306649631719599,
10.067,159.7,0.218,45.9,0.064,0.218,189.7,45.9,,,,,154.40736391456466,,14.867841603759553,161.5882,,,176.45604160375956,,152.7,151.45604160375956,,,152.7,0.064,-0.8146420407599411,
10.079,159.7,0.219,46.0,0.0760000000000005,0.219,189.7,46.0,,,,,154.40683564395292,,14.887376434842894,161.5631,,,176.4504764348429,,152.7,151.4504764348429,,,152.7,0.0760000000000005,-0.8182865521657439,
10.093,159.7,0.22,46.2,0.0899999999999998,0.22,189.7,46.2,,,,,154.40733960674947,,14.93658213715108,161.538,,,176.4745821371511,,152.7,151.4745821371511,,,152.7,0.0899999999999998,-0.8025002376220695,
10.106,159.7,0.223,46.5,0.1029999999999997,0.223,189.7,46.5,,,,,154.40565021322243,,14.994126204556244,161.4627,,,176.45682620455625,,152.7,151.45682620455625,,,152.7,0.1029999999999997,-0.814128222294524,
10.116,159.7,0.224,47.0,0.1129999999999995,0.224,189.7,47.0,,,,,154.40939211887817,,15.131298196830471,161.4376,,,176.56889819683047,,152.7,151.56889819683047,,,152.7,0.1129999999999995,-0.740734645166676,
10.127,159.7,0.227,47.5,0.1240000000000005,0.227,189.7,47.5,,,,,154.4098565592396,,15.24575697510644,161.3623,,,176.60805697510645,,152.7,151.60805697510645,,,152.7,0.1240000000000005,-0.7150903895831948,
10.139,159.7,0.229,48.1,0.1359999999999992,0.229,189.7,48.1,,,,,154.4131752942297,,15.399157529641778,161.31210000000002,,,176.71125752964178,,152.7,151.71125752964178,,,152.7,0.1359999999999992,-0.6475065293766892,
10.152,159.6,0.231,48.8,0.1489999999999991,0.231,189.6,48.8,,,,,154.41774729813665,,15.580272994848547,161.2619,,,176.84217299484854,,152.6,151.84217299484854,,,152.6,0.1489999999999991,-0.49661009511890897,
10.163,159.6,0.234,49.4,0.1600000000000001,0.234,189.6,49.4,,,,,154.4195243588431,,15.71888683378648,161.1866,,,176.90548683378648,,152.6,151.90548683378648,,,152.6,0.1600000000000001,-0.4551200302840833,
10.175,159.6,0.238,49.9,0.1720000000000006,0.238,189.6,49.9,,,,,154.4182719939133,,15.814711288466231,161.0862,,,176.90091128846623,,152.6,151.90091128846623,,,152.6,0.1720000000000006,-0.45811842171281875,
10.194,159.4,0.24,50.4,0.1910000000000007,0.24,189.4,50.4,,,,,154.42069300977374,,15.933248357686722,161.036,,,176.96924835768672,,152.4,151.96924835768672,,,152.4,0.1910000000000007,-0.282645434588768,
10.212,159.3,0.244,50.8,0.2089999999999996,0.244,189.3,50.8,,,,,154.41798891653426,,15.997141552029625,160.9356,,,176.93274155202965,,152.3,151.93274155202965,,,152.3,0.2089999999999996,-0.2411414628827034,
10.236,159.0,0.246,51.1,0.2330000000000005,0.246,189.0,51.1,,,,,154.41784388090002,,16.056712285413152,160.8854,,,176.94211228541317,,152.0,151.94211228541317,,,152.0,0.2330000000000005,-0.0380840227544909,
10.256,158.7,0.247,51.0,0.2530000000000001,0.247,188.7,51.0,,,,,154.4144770834853,,16.0158381736705,160.8603,,,176.87613817367048,,151.7,151.87613817367048,,,151.7,0.2530000000000001,0.11610954098252788,
10.276,158.4,0.252,50.6,0.2729999999999997,0.252,188.4,50.6,,,,,154.3981910314799,,15.840599100020944,160.7348,,,176.57539910002097,,151.4,151.57539910002097,,,151.4,0.2729999999999997,0.11585145311820873,
10.292,158.1,0.256,50.2,0.2889999999999997,0.256,188.1,50.2,,,,,154.38310604046524,,15.67916665399088,160.6344,,,176.31356665399088,,151.1,151.31356665399088,,,151.1,0.2889999999999997,0.14134126670475258,
10.312,157.8,0.258,50.1,0.3089999999999993,0.258,187.8,50.1,,,,,154.3766280614772,,15.62667502858639,160.5842,,,176.2108750285864,,150.8,151.2108750285864,,,150.8,0.3089999999999993,0.2724635468079504,
10.334,157.6,0.262,49.9,0.3309999999999995,0.262,187.6,49.9,,,,,154.3630705789216,,15.52209778432028,160.4838,,,176.00589778432027,,150.6,151.00589778432027,,,150.6,0.3309999999999995,0.2695204411157198,
10.354,157.4,0.267,49.7,0.3509999999999991,0.267,187.4,49.7,,,,,154.3457127410499,,15.405852632853502,160.3583,,,175.76415263285352,,150.4,150.76415263285352,,,150.4,0.3509999999999991,0.24212276120579643,
10.375,157.2,0.273,49.9,0.3719999999999999,0.273,187.2,49.9,,,,,154.3301049722823,,15.387055878116238,160.2077,,,175.59475587811622,,150.2,150.59475587811622,,,150.2,0.3719999999999999,0.2628201585327754,
10.396,157.1,0.275,50.3,0.3930000000000007,0.275,187.1,50.3,,,,,154.32993652365514,,15.47092078575564,160.1575,,,175.62842078575565,,150.1,150.62842078575565,,,150.1,0.3930000000000007,0.35204582661935824,
10.416,156.9,0.279,50.7,0.4130000000000002,0.279,186.9,50.7,,,,,154.32303624412967,,15.528660053319117,160.0571,,,175.58576005331912,,149.9,150.58576005331912,,,149.9,0.4130000000000002,0.4574783544490424,
10.435,156.7,0.284,50.7,0.4320000000000004,0.284,186.7,50.7,,,,,154.30538605333126,,15.46534064218951,159.9316,,,175.39694064218952,,149.7,150.39694064218952,,,149.7,0.4320000000000004,0.46555821121545193,
10.453,156.5,0.288,50.8,0.4499999999999993,0.288,186.5,50.8,,,,,154.29216930731508,,15.441135641738551,159.8312,,,175.27233564173855,,149.5,150.27233564173855,,,149.5,0.4499999999999993,0.5166124693903347,
10.472,156.2,0.293,51.0,0.4689999999999994,0.293,186.2,51.0,,,,,154.27605714401295,,15.430065351229327,159.7057,,,175.13576535122934,,149.2,150.13576535122934,,,149.2,0.4689999999999994,0.6271885732100199,
10.494,156.0,0.296,51.0,0.4909999999999996,0.296,186.0,51.0,,,,,154.2636894929395,,15.391525672263906,159.6304,,,175.0219256722639,,149.0,150.0219256722639,,,149.0,0.4909999999999996,0.6858561558818151,
10.513,155.7,0.3,50.9,0.5099999999999998,0.3,185.7,50.9,,,,,154.244578389333,,15.31398510928419,159.53,,,174.84398510928418,,148.7,149.84398510928418,,,148.7,0.5099999999999998,0.7693242160619959,
10.535,155.4,0.305,50.4,0.532,0.305,185.4,50.4,,,,,154.21194641743162,,15.120027039356795,159.4045,,,174.5245270393568,,148.4,149.5245270393568,,,148.4,0.532,0.7577675467363828,
10.555,155.3,0.308,50.1,0.5519999999999996,0.308,185.3,50.1,,,,,154.19138341546895,,15.004269837373586,159.3292,,,174.3334698373736,,148.3,149.3334698373736,,,148.3,0.5519999999999996,0.6968778404407198,
10.571,155.1,0.313,50.2,0.5679999999999996,0.313,185.1,50.2,,,,,154.16799378758836,,14.9668681344063,159.2037,,,174.1705681344063,,148.1,149.1705681344063,,,148.1,0.5679999999999996,0.7228684229617157,
10.592,155.0,0.318,50.6,0.5890000000000004,0.318,185.0,50.6,,,,,154.14982712579763,,15.005456633165704,159.0782,,,174.0836566331657,,148.0,149.0836566331657,,,148.0,0.5890000000000004,0.7322004278146639,
10.612,154.8,0.322,51.0,0.609,0.322,184.8,51.0,,,,,154.13644785227865,,15.055299019417962,158.9778,,,174.03309901941796,,147.8,149.03309901941796,,,147.8,0.609,0.8343024488619412,
10.633,154.6,0.328,51.0,0.629999999999999,0.328,184.6,51.0,,,,,154.10163020611785,,14.977101486889309,158.8272,,,173.8043014868893,,147.6,148.8043014868893,,,147.6,0.629999999999999,0.8159224165916712,
10.653,154.4,0.332,51.1,0.6500000000000004,0.332,184.4,51.1,,,,,154.07958341034387,,14.94979000204448,158.7268,,,173.67659000204446,,147.4,148.67659000204446,,,147.4,0.6500000000000004,0.8660719145484786,
10.673,154.2,0.337,51.2,0.6699999999999999,0.337,184.2,51.2,,,,,154.05019406358886,,14.9089161274795,158.6013,,,173.5102161274795,,147.2,148.5102161274795,,,147.2,0.6699999999999999,0.8900924779072832,
10.695,154.0,0.341,51.0,0.6920000000000002,0.341,184.0,51.0,,,,,154.018601005009,,14.80683605759413,158.5009,,,173.30773605759413,,147.0,148.30773605759413,,,147.0,0.6920000000000002,0.8896163657102906,
10.714,153.8,0.346,50.9,0.7110000000000003,0.346,183.8,50.9,,,,,153.98118148426423,,14.71651989292283,158.3754,,,173.09191989292285,,146.8,148.09191989292285,,,146.8,0.7110000000000003,0.8800544229719579,
10.736,153.6,0.352,50.9,0.7330000000000005,0.352,183.6,50.9,,,,,153.93711138708977,,14.637512917862646,158.22480000000002,,,172.86231291786265,,146.6,147.86231291786265,,,146.6,0.7330000000000005,0.8610592891286893,
10.752,153.4,0.355,51.0,0.7490000000000006,0.355,183.4,51.0,,,,,153.9169233891932,,14.622144998451796,158.1495,,,172.7716449984518,,146.4,147.7716449984518,,,146.4,0.7490000000000006,0.9369159825490336,
10.77,153.3,0.36,50.8,0.7669999999999995,0.36,183.3,50.8,,,,,153.8716609498547,,14.507665596754215,158.024,,,172.5316655967542,,146.3,147.5316655967542,,,146.3,0.7669999999999995,0.8418766895107297,
10.792,153.1,0.366,50.8,0.7889999999999997,0.366,183.1,50.8,,,,,153.8216418763223,,14.4282227145423,157.8734,,,172.3016227145423,,146.1,147.3016227145423,,,146.1,0.7889999999999997,0.8224659237113691,
10.813,152.9,0.371,50.9,0.8100000000000005,0.371,182.9,50.9,,,,,153.78102439562377,,14.385577787905016,157.74790000000002,,,172.13347778790504,,145.9,147.13347778790504,,,145.9,0.8100000000000005,0.8454268594277112,
10.833,152.8,0.376,51.1,0.8300000000000001,0.376,182.8,51.1,,,,,153.74189546855646,,14.36602084698274,157.6224,,,171.9884208469827,,145.8,146.9884208469827,,,145.8,0.8300000000000001,0.8151034615793515,
10.854,152.6,0.38,51.0,0.8509999999999991,0.38,182.6,51.0,,,,,153.70110922286474,,14.28878586031346,157.522,,,171.81078586031344,,145.6,146.81078586031344,,,145.6,0.8509999999999991,0.8315836952702268,
10.874,152.5,0.385,51.0,0.8710000000000004,0.385,182.5,51.0,,,,,153.65233655947796,,14.221558168055786,157.3965,,,171.6180581680558,,145.5,146.6180581680558,,,145.5,0.8710000000000004,0.7684248577703068,
10.894,152.3,0.391,51.0,0.891,0.391,182.3,51.0,,,,,153.59121825597575,,14.140639274202664,157.2459,,,171.38653927420268,,145.3,146.38653927420268,,,145.3,0.891,0.7477902781849031,
