time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length,Estimated_Stretched_Length_Contraction,Estimated_Unstretched_Length_Contraction,Estimated_Stretched_Length_Extension,Estimated_Unstretched_Length_Extension,Estimated_Length_Contraction,Estimated_Length_Extension,real_length_contraction,Real_Estimated_Length_Contraction,real_length_extension,Real_Estimated_Length_Extension,real_length,time_elapsed
10.025,155.1,0.427,45.9,0.0,0.427,182.1,45.9,,,,,155.63355634289002,,15.049720001125047,149.18272,,,164.23244000112504,,155.1,154.23244000112504,,,155.1,0.0
10.045,155.1,0.429,46.0,0.0199999999999995,0.429,182.1,46.0,,,,,155.60177981134257,,15.069794850808254,149.10944,,,164.17923485080826,,155.1,154.17923485080826,,,155.1,0.0199999999999995
10.065,155.1,0.431,46.4,0.0399999999999991,0.431,182.1,46.4,,,,,155.5862715171274,,15.172388833745453,149.03616,,,164.20854883374545,,155.1,154.20854883374545,,,155.1,0.0399999999999991
10.086,155.1,0.432,47.0,0.0609999999999999,0.432,182.1,47.0,,,,,155.60066351374334,,15.333134795970667,148.99952,,,164.33265479597065,,155.1,154.33265479597065,,,155.1,0.0609999999999999
10.106,155.1,0.435,47.5,0.0809999999999995,0.435,182.1,47.5,,,,,155.5718650148148,,15.45757858369137,148.8896,,,164.34717858369137,,155.1,154.34717858369137,,,155.1,0.0809999999999995
10.127,155.0,0.439,47.9,0.1020000000000003,0.439,182.0,47.9,,,,,155.51783739829065,,15.549802231319816,148.74304,,,164.2928422313198,,155.0,154.2928422313198,,,155.0,0.1020000000000003
10.148,155.0,0.442,48.6,0.1229999999999993,0.442,182.0,48.6,,,,,155.49972512157805,,15.726114553167651,148.63312,,,164.35923455316765,,155.0,154.35923455316765,,,155.0,0.1229999999999993
10.164,154.9,0.443,49.2,0.1389999999999993,0.443,181.9,49.2,,,,,155.5148270761054,,15.882793437461268,148.59647999999999,,,164.47927343746125,,154.9,154.47927343746125,,,154.9,0.1389999999999993
10.184,154.7,0.446,49.5,0.1589999999999989,0.446,181.7,49.5,,,,,155.47357185073415,,15.949718839902518,148.48656,,,164.4362788399025,,154.7,154.4362788399025,,,154.7,0.1589999999999989
10.205,154.4,0.449,49.5,0.1799999999999997,0.449,181.4,49.5,,,,,155.41395112434225,,15.936556200225098,148.37664,,,164.3131962002251,,154.4,154.3131962002251,,,154.4,0.1799999999999997
10.225,154.2,0.451,49.3,0.1999999999999993,0.451,181.2,49.3,,,,,155.36156011433138,,15.874829792820638,148.30336,,,164.17818979282063,,154.2,154.17818979282063,,,154.2,0.1999999999999993
10.246,153.9,0.455,48.9,0.221,0.455,180.9,48.9,,,,,155.2543736084697,,15.752125619074238,148.1568,,,163.90892561907424,,153.9,153.90892561907424,,,153.9,0.221
10.267,153.7,0.456,49.0,0.2419999999999991,0.456,180.7,49.0,,,,,155.2394867478111,,15.774522730556432,148.12016,,,163.89468273055644,,153.7,153.89468273055644,,,153.7,0.2419999999999991
10.285,153.5,0.461,49.0,0.2599999999999998,0.461,180.5,49.0,,,,,155.13224926290968,,15.754427421210137,147.93696,,,163.69138742121012,,153.5,153.69138742121012,,,153.5,0.2599999999999998
10.296,153.3,0.466,48.5,0.270999999999999,0.466,180.3,48.5,,,,,154.98888741541683,,15.603835447670178,147.75376,,,163.35759544767018,,153.3,153.35759544767018,,,153.3,0.270999999999999
10.312,153.1,0.468,49.1,0.286999999999999,0.468,180.1,49.1,,,,,154.98320073148108,,15.753298166211877,147.68048,,,163.43377816621188,,153.1,153.43377816621188,,,153.1,0.286999999999999
10.345,152.9,0.472,49.6,0.3200000000000003,0.472,179.9,49.6,,,,,154.9251429070629,,15.867879115741047,147.53392,,,163.40179911574103,,152.9,153.40179911574103,,,152.9,0.3200000000000003
10.365,152.6,0.475,49.3,0.3399999999999998,0.475,179.6,49.3,,,,,154.83491955911006,,15.778723930687335,147.424,,,163.20272393068734,,152.6,153.20272393068734,,,152.6,0.3399999999999998
10.385,152.4,0.482,49.0,0.3599999999999994,0.482,179.4,49.0,,,,,154.64534460290102,,15.675921035098966,147.16752,,,162.84344103509898,,152.4,152.84344103509898,,,152.4,0.3599999999999994
