time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length,Estimated_Stretched_Length_Contraction,Estimated_Unstretched_Length_Contraction,Estimated_Stretched_Length_Extension,Estimated_Unstretched_Length_Extension,Estimated_Length_Contraction,Estimated_Length_Extension,real_length_contraction,Real_Estimated_Length_Contraction,real_length_extension,Real_Estimated_Length_Extension,real_length,time_elapsed
10.033,112.4,0.443,45.3,0.0,0.443,145.4,45.3,,,,,112.75420871690964,,11.919059183701684,117.22836,,,129.1474191837017,,112.4,112.14741918370169,,,112.4,0.0
10.041,112.4,0.443,45.4,0.0080000000000008,0.443,145.4,45.4,,,,,112.75871412710694,,11.940475806317023,117.22836,,,129.16883580631702,,112.4,112.16883580631702,,,112.4,0.0080000000000008
10.073,112.4,0.443,45.4,0.0400000000000009,0.443,145.4,45.4,,,,,112.75871412710694,,11.940475806317023,117.22836,,,129.16883580631702,,112.4,112.16883580631702,,,112.4,0.0400000000000009
10.091,112.4,0.443,45.4,0.0579999999999998,0.443,145.4,45.4,,,,,112.75871412710694,,11.940475806317023,117.22836,,,129.16883580631702,,112.4,112.16883580631702,,,112.4,0.0579999999999998
10.111,112.4,0.443,45.4,0.0780000000000011,0.443,145.4,45.4,,,,,112.75871412710694,,11.940475806317023,117.22836,,,129.16883580631702,,112.4,112.16883580631702,,,112.4,0.0780000000000011
10.13,112.4,0.444,45.5,0.0970000000000013,0.444,145.4,45.5,,,,,112.75023682973942,,11.957567216718772,117.20288,,,129.16044721671875,,112.4,112.16044721671875,,,112.4,0.0970000000000013
10.138,112.4,0.444,45.5,0.1050000000000004,0.444,145.4,45.5,,,,,112.75023682973942,,11.957567216718772,117.20288,,,129.16044721671875,,112.4,112.16044721671875,,,112.4,0.1050000000000004
10.172,112.4,0.445,45.7,0.1390000000000011,0.445,145.4,45.7,,,,,112.74625845830042,,11.99593989726897,117.17739999999999,,,129.17333989726896,,112.4,112.17333989726896,,,112.4,0.1390000000000011
10.186,112.4,0.446,45.8,0.1530000000000004,0.446,145.4,45.8,,,,,112.73772415276754,,12.012900715032398,117.15191999999999,,,129.1648207150324,,112.4,112.16482071503239,,,112.4,0.1530000000000004
10.21,112.4,0.45,46.1,0.1770000000000013,0.45,145.4,46.1,,,,,112.69855549727367,,12.059133744843312,117.05,,,129.10913374484332,,112.4,112.10913374484332,,,112.4,0.1770000000000013
10.225,112.4,0.453,46.6,0.1920000000000001,0.453,145.4,46.6,,,,,112.68158465249569,,12.15134378175481,116.97355999999999,,,129.1249037817548,,112.4,112.1249037817548,,,112.4,0.1920000000000001
10.251,112.4,0.455,47.3,0.2179999999999999,0.455,145.4,47.3,,,,,112.68744232076516,,12.288919957654027,116.92259999999999,,,129.21151995765402,,112.4,112.21151995765402,,,112.4,0.2179999999999999
10.271,112.4,0.456,47.9,0.2380000000000013,0.456,145.4,47.9,,,,,112.70207621478454,,12.409173442949461,116.89712,,,129.30629344294945,,112.4,112.30629344294945,,,112.4,0.2380000000000013
10.291,112.3,0.461,48.4,0.2580000000000009,0.461,145.3,48.4,,,,,112.65800255293424,,12.488979012844133,116.76971999999999,,,129.25869901284412,,112.30000000000001,112.25869901284412,,,112.30000000000001,0.2580000000000009
10.312,112.3,0.465,49.1,0.2789999999999999,0.465,145.3,49.1,,,,,112.63655488795858,,12.613251728443261,116.6678,,,129.28105172844326,,112.30000000000001,112.28105172844326,,,112.30000000000001,0.2789999999999999
