time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length,Estimated_Stretched_Length_Contraction,Estimated_Unstretched_Length_Contraction,Estimated_Stretched_Length_Extension,Estimated_Unstretched_Length_Extension,Estimated_Length_Contraction,Estimated_Length_Extension,real_length_contraction,Real_Estimated_Length_Contraction,real_length_extension,Real_Estimated_Length_Extension,real_length,time_elapsed,Error_Percentage_Contraction,Error_Percentage_Extension
10.021,159.7,0.219,46.2,0.0,0.219,189.7,46.2,,,,,154.40891234981592,,14.947013385042522,161.5631,,,176.5101133850425,,152.7,151.5101133850425,,,152.7,0.0,-0.7792315749557873,
10.039,159.7,0.222,46.4,0.0179999999999989,0.222,189.7,46.4,,,,,154.40622802593566,,14.975045780622198,161.4878,,,176.4628457806222,,152.7,151.4628457806222,,,152.7,0.0179999999999989,-0.8101861292585462,
10.067,159.7,0.224,46.8,0.0459999999999993,0.224,189.7,46.8,,,,,154.40722336297253,,15.07221841184012,161.4376,,,176.50981841184012,,152.7,151.50981841184012,,,152.7,0.0459999999999993,-0.7794247466665839,
10.076,159.6,0.227,47.3,0.0549999999999997,0.227,189.6,47.3,,,,,154.40763124971525,,15.18701808920499,161.3623,,,176.549318089205,,152.6,151.549318089205,,,152.6,0.0549999999999997,-0.6885202560910828,
10.106,159.6,0.229,47.8,0.084999999999999,0.229,189.6,47.8,,,,,154.40977523145537,,15.311446746517223,161.31210000000002,,,176.62354674651723,,152.6,151.62354674651723,,,152.6,0.084999999999999,-0.6398776235142593,
10.126,159.6,0.23,48.5,0.1049999999999986,0.23,189.6,48.5,,,,,154.41601651526793,,15.504496836114251,161.287,,,176.79149683611425,,152.6,151.79149683611425,,,152.6,0.1049999999999986,-0.5298185870810916,
10.147,159.6,0.234,49.1,0.1259999999999994,0.234,189.6,49.1,,,,,154.41596814329512,,15.632160955210631,161.1866,,,176.81876095521062,,152.6,151.81876095521062,,,152.6,0.1259999999999994,-0.5119521918672172,
10.167,159.6,0.236,49.7,0.145999999999999,0.236,189.6,49.7,,,,,154.41952262899397,,15.781446040271277,161.1364,,,176.9178460402713,,152.6,151.9178460402713,,,152.6,0.145999999999999,-0.447020943465733,
10.184,159.5,0.239,50.4,0.1629999999999984,0.239,189.5,50.4,,,,,154.42256623685037,,15.945618496785068,161.0611,,,177.00671849678508,,152.5,152.00671849678508,,,152.5,0.1629999999999984,-0.3234632807966666,
10.207,159.3,0.241,50.9,0.1859999999999999,0.241,189.3,50.9,,,,,154.42506976798117,,16.063267737063875,161.0109,,,177.07416773706387,,152.3,152.07416773706387,,,152.3,0.1859999999999999,-0.14828119693771327,
10.217,159.0,0.245,50.9,0.1959999999999997,0.245,189.0,50.9,,,,,154.41727249619478,,16.01286570701101,160.9105,,,176.92336570701102,,152.0,151.92336570701102,,,152.0,0.1959999999999997,-0.05041729801906875,
10.244,158.7,0.249,50.9,0.2229999999999989,0.249,188.7,50.9,,,,,154.4089138241045,,15.96242642015878,160.8101,,,176.77252642015878,,151.7,151.77252642015878,,,151.7,0.2229999999999989,0.047809110190372275,
