time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length,Estimated_Stretched_Length_Contraction,Estimated_Unstretched_Length_Contraction,Estimated_Stretched_Length_Extension,Estimated_Unstretched_Length_Extension,Estimated_Length_Contraction,Estimated_Length_Extension,real_length_contraction,Real_Estimated_Length_Contraction,real_length_extension,Real_Estimated_Length_Extension,real_length,time_elapsed
10.022,159.3,0.222,46.8,0.0,0.222,189.3,46.8,,,,,157.1737491828696,,14.02716629312429,161.4878,,,175.51496629312427,,153.3,150.51496629312427,,,153.3,0.0
10.042,159.3,0.224,47.0,0.0199999999999995,0.224,189.3,47.0,,,,,157.17026180469855,,14.072050108210965,161.4376,,,175.50965010821096,,153.3,150.50965010821096,,,153.3,0.0199999999999995
10.056,159.3,0.224,47.2,0.0339999999999989,0.224,189.3,47.2,,,,,157.17226289840036,,14.127107450370136,161.4376,,,175.56470745037015,,153.3,150.56470745037015,,,153.3,0.0339999999999989
10.083,159.3,0.225,47.6,0.0609999999999999,0.225,189.3,47.6,,,,,157.1735282386626,,14.231808334963924,161.4125,,,175.6443083349639,,153.3,150.6443083349639,,,153.3,0.0609999999999999
10.1,159.3,0.229,48.0,0.0779999999999994,0.229,189.3,48.0,,,,,157.16632132343403,,14.319958424324701,161.31210000000002,,,175.63205842432473,,153.3,150.63205842432473,,,153.3,0.0779999999999994
10.124,159.2,0.231,48.6,0.1020000000000003,0.231,189.2,48.6,,,,,157.16681766145393,,14.472552991264793,161.2619,,,175.7344529912648,,153.2,150.7344529912648,,,153.2,0.1020000000000003
10.14,159.2,0.235,49.3,0.1180000000000003,0.235,189.2,49.3,,,,,157.16243147798815,,14.63987830277296,161.1615,,,175.80137830277295,,153.2,150.80137830277295,,,153.2,0.1180000000000003
10.165,159.1,0.236,49.8,0.1429999999999989,0.236,189.1,49.8,,,,,157.16491279632325,,14.769005683768812,161.1364,,,175.90540568376883,,153.1,150.90540568376883,,,153.1,0.1429999999999989
10.182,159.0,0.24,50.3,0.1600000000000001,0.24,189.0,50.3,,,,,157.15809575072643,,14.879864592654094,161.036,,,175.9158645926541,,153.0,150.9158645926541,,,153.0,0.1600000000000001
10.2,158.8,0.242,50.6,0.177999999999999,0.242,188.8,50.6,,,,,157.15513630255097,,14.948196514517017,160.9858,,,175.93399651451702,,152.8,150.93399651451702,,,152.8,0.177999999999999
10.222,158.6,0.246,50.7,0.1999999999999993,0.246,188.6,50.7,,,,,157.1429752765206,,14.951155848610824,160.8854,,,175.83655584861083,,152.6,150.83655584861083,,,152.6,0.1999999999999993
10.242,158.3,0.25,50.7,0.2200000000000006,0.25,188.3,50.7,,,,,157.12888797812266,,14.927824190055784,160.785,,,175.71282419005578,,152.3,150.71282419005578,,,152.3,0.2200000000000006
10.257,158.1,0.252,50.6,0.2349999999999994,0.252,188.1,50.6,,,,,157.12028897126734,,14.889960289353803,160.7348,,,175.62476028935382,,152.1,150.62476028935382,,,152.1,0.2349999999999994
10.283,157.8,0.256,50.4,0.2609999999999992,0.256,187.8,50.4,,,,,157.1023689556295,,14.814876604309283,160.6344,,,175.4492766043093,,151.8,150.4492766043093,,,151.8,0.2609999999999992
10.303,157.5,0.26,50.2,0.2810000000000006,0.26,187.5,50.2,,,,,157.08345837796978,,14.740637969677524,160.534,,,175.2746379696775,,151.5,150.2746379696775,,,151.5,0.2810000000000006
10.324,157.3,0.262,50.1,0.3019999999999996,0.262,187.3,50.1,,,,,157.07362116858715,,14.703830540439414,160.4838,,,175.18763054043941,,151.3,150.18763054043941,,,151.3,0.3019999999999996
10.339,157.1,0.267,50.0,0.3170000000000001,0.267,187.1,50.0,,,,,157.05002055518793,,14.651614918195575,160.3583,,,175.0099149181956,,151.1,150.0099149181956,,,151.1,0.3170000000000001
10.36,156.9,0.271,50.0,0.3379999999999992,0.271,186.9,50.0,,,,,157.03123221071047,,14.631115104268373,160.2579,,,174.88901510426837,,150.9,149.88901510426837,,,150.9,0.3379999999999992
10.377,156.7,0.275,50.3,0.3550000000000004,0.275,186.7,50.3,,,,,157.01608641475838,,14.688007903189872,160.1575,,,174.84550790318988,,150.7,149.84550790318988,,,150.7,0.3550000000000004
10.402,156.6,0.279,50.6,0.379999999999999,0.279,186.6,50.6,,,,,157.0002888164509,,14.744459387592189,160.0571,,,174.8015593875922,,150.6,149.8015593875922,,,150.6,0.379999999999999
10.423,156.4,0.282,50.7,0.4009999999999998,0.282,186.4,50.7,,,,,156.98600106519402,,14.75475818379437,159.9818,,,174.73655818379436,,150.4,149.73655818379436,,,150.4,0.4009999999999998
10.433,156.1,0.286,50.8,0.4109999999999996,0.286,186.1,50.8,,,,,156.9656629978506,,14.760099015432717,159.8814,,,174.64149901543274,,150.1,149.64149901543274,,,150.1,0.4109999999999996
10.448,155.8,0.29,50.8,0.4260000000000001,0.29,185.8,50.8,,,,,156.94272566217452,,14.740408832159826,159.781,,,174.52140883215984,,149.8,149.52140883215984,,,149.8,0.4260000000000001
10.48,155.6,0.296,50.6,0.4580000000000002,0.296,185.6,50.6,,,,,156.9028215122498,,14.66155285819267,159.6304,,,174.29195285819267,,149.6,149.29195285819267,,,149.6,0.4580000000000002
10.495,155.4,0.3,50.4,0.472999999999999,0.3,185.4,50.4,,,,,156.87348188911173,,14.59316866897294,159.53,,,174.12316866897294,,149.4,149.12316866897294,,,149.4,0.472999999999999
10.513,155.1,0.304,50.5,0.4909999999999996,0.304,185.1,50.5,,,,,156.84854499202865,,14.600039573496138,159.4296,,,174.02963957349613,,149.1,149.02963957349613,,,149.1,0.4909999999999996
10.538,154.9,0.308,50.4,0.516,0.308,184.9,50.4,,,,,156.8186871733679,,14.557633912048344,159.32920000000001,,,173.88683391204836,,148.9,148.88683391204836,,,148.9,0.516
10.562,154.8,0.313,50.3,0.5399999999999991,0.313,184.8,50.3,,,,,156.78010854073983,,14.511572101621379,159.2037,,,173.71527210162137,,148.8,148.71527210162137,,,148.8,0.5399999999999991
10.582,154.6,0.318,50.4,0.5600000000000005,0.318,184.6,50.4,,,,,156.74379793677542,,14.515267741689406,159.0782,,,173.5934677416894,,148.6,148.5934677416894,,,148.6,0.5600000000000005
10.603,154.4,0.322,50.6,0.5809999999999995,0.322,184.4,50.6,,,,,156.71614079249326,,14.54763949779992,158.9778,,,173.52543949779994,,148.4,148.52543949779994,,,148.4,0.5809999999999995
