time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length,Estimated_Stretched_Length_Contraction,Estimated_Unstretched_Length_Contraction,Estimated_Stretched_Length_Extension,Estimated_Unstretched_Length_Extension,Estimated_Length_Contraction,Estimated_Length_Extension,real_length_contraction,Real_Estimated_Length_Contraction,real_length_extension,Real_Estimated_Length_Extension,real_length,time_elapsed,Error_Percentage_Contraction,Error_Percentage_Extension
10.022,159.3,0.222,46.8,0.0,0.222,189.3,46.8,,,,,157.77802790998308,,15.362228520379944,161.4878,,,176.85002852037994,,152.3,151.85002852037994,,,152.3,0.0,-0.2954507417072061,
10.042,159.3,0.224,47.0,0.0199999999999995,0.224,189.3,47.0,,,,,157.77422709771375,,15.39991962628344,161.4376,,,176.83751962628344,,152.3,151.83751962628344,,,152.3,0.0199999999999995,-0.30366406678698193,
10.056,159.3,0.224,47.2,0.0339999999999989,0.224,189.3,47.2,,,,,157.7758697726536,,15.459688938935791,161.4376,,,176.8972889389358,,152.3,151.8972889389358,,,152.3,0.0339999999999989,-0.2644196067394773,
10.083,159.3,0.225,47.6,0.0609999999999999,0.225,189.3,47.6,,,,,157.77643417796807,,15.567698272516902,161.4125,,,176.9801982725169,,152.3,151.9801982725169,,,152.3,0.0609999999999999,-0.20998143629882482,
10.1,159.3,0.229,48.0,0.0779999999999994,0.229,189.3,48.0,,,,,157.76857330372266,,15.640357722457036,161.31210000000002,,,176.95245772245704,,152.3,151.95245772245704,,,152.3,0.0779999999999994,-0.22819584868218687,
10.124,159.2,0.231,48.6,0.1020000000000003,0.231,189.2,48.6,,,,,157.76798262242065,,15.79388516317686,161.2619,,,177.05578516317686,,152.2,152.05578516317686,,,152.2,0.1020000000000003,-0.09475350645408964,
10.14,159.2,0.235,49.3,0.1180000000000003,0.235,189.2,49.3,,,,,157.76233415800544,,15.950820651650972,161.1615,,,177.11232065165098,,152.2,152.11232065165098,,,152.2,0.1180000000000003,-0.05760798183246601,
10.165,159.1,0.236,49.8,0.1429999999999989,0.236,189.1,49.8,,,,,157.7638482619341,,16.084200846619503,161.1364,,,177.2206008466195,,152.1,152.2206008466195,,,152.1,0.1429999999999989,0.07929049744872459,
10.182,159.0,0.24,50.3,0.1600000000000001,0.24,189.0,50.3,,,,,157.75611525799752,,16.178821255517104,161.036,,,177.2148212555171,,152.0,152.2148212555171,,,152.0,0.1600000000000001,0.14132977336651875,
10.2,158.8,0.242,50.6,0.177999999999999,0.242,188.8,50.6,,,,,157.75259111696258,,16.23972723696629,160.9858,,,177.2255272369663,,151.8,152.2255272369663,,,151.8,0.177999999999999,0.28032097296856046,
10.222,158.6,0.246,50.7,0.1999999999999993,0.246,188.6,50.7,,,,,157.74037553815435,,16.216937783550495,160.8854,,,177.1023377835505,,151.6,152.1023377835505,,,151.6,0.1999999999999993,0.33135737701220425,
