time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length,Estimated_Stretched_Length_Contraction,Estimated_Unstretched_Length_Contraction,Estimated_Stretched_Length_Extension,Estimated_Unstretched_Length_Extension,Estimated_Length_Contraction,Estimated_Length_Extension,real_length_contraction,Real_Estimated_Length_Contraction,real_length_extension,Real_Estimated_Length_Extension,real_length,time_elapsed,Error_Percentage_Contraction,Error_Percentage_Extension
10.021,159.7,0.219,46.2,0.0,0.219,189.7,46.2,,,,,157.78118718266876,,15.214398946524607,161.5631,,,176.7774989465246,,152.7,151.7774989465246,,,152.7,0.0,-0.6041264266374594,
10.039,159.7,0.222,46.4,0.0179999999999989,0.222,189.7,46.4,,,,,157.774802380515,,15.242156507589128,161.4878,,,176.72995650758912,,152.7,151.72995650758912,,,152.7,0.0179999999999989,-0.6352609642507311,
10.067,159.7,0.224,46.8,0.0459999999999993,0.224,189.7,46.8,,,,,157.77258622255513,,15.340113298897588,161.4376,,,176.7777132988976,,152.7,151.7777132988976,,,152.7,0.0459999999999993,-0.6039860518024844,
10.076,159.6,0.227,47.3,0.0549999999999997,0.227,189.6,47.3,,,,,157.768340267437,,15.455678894914127,161.3623,,,176.81797889491412,,152.6,151.81797889491412,,,152.6,0.0549999999999997,-0.5124646822318968,
10.106,159.6,0.229,47.8,0.084999999999999,0.229,189.6,47.8,,,,,157.76685876967176,,15.581176960782091,161.31210000000002,,,176.89327696078212,,152.6,151.89327696078212,,,152.6,0.084999999999999,-0.46312125767881857,
10.126,159.6,0.23,48.5,0.1049999999999986,0.23,189.6,48.5,,,,,157.77000789396607,,15.776297322377197,161.287,,,177.0632973223772,,152.6,152.0632973223772,,,152.6,0.1049999999999986,-0.35170555545399657,
10.147,159.6,0.234,49.1,0.1259999999999994,0.234,189.6,49.1,,,,,157.76354444987953,,15.904557709482614,161.1866,,,177.09115770948262,,152.6,152.09115770948262,,,152.6,0.1259999999999994,-0.333448421046775,
10.167,159.6,0.236,49.7,0.145999999999999,0.236,189.6,49.7,,,,,157.76293593285862,,16.055097778826216,161.1364,,,177.19149777882623,,152.6,152.19149777882623,,,152.6,0.145999999999999,-0.2676947714113777,
10.184,159.5,0.239,50.4,0.1629999999999984,0.239,189.5,50.4,,,,,157.7601865438648,,16.2204243041728,161.0611,,,177.28152430417282,,152.5,152.28152430417282,,,152.5,0.1629999999999984,-0.14326275136208558,
10.207,159.3,0.241,50.9,0.1859999999999999,0.241,189.3,50.9,,,,,157.75864112315926,,16.338905223244872,161.0109,,,177.34980522324486,,152.3,152.34980522324486,,,152.3,0.1859999999999999,0.03270205071887447,
