time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length,Estimated_Stretched_Length_Contraction,Estimated_Unstretched_Length_Contraction,Estimated_Stretched_Length_Extension,Estimated_Unstretched_Length_Extension,Estimated_Length_Contraction,Estimated_Length_Extension,real_length_contraction,Real_Estimated_Length_Contraction,real_length_extension,Real_Estimated_Length_Extension,real_length,time_elapsed
10.038,159.8,0.214,46.4,0.0,0.214,192.8,46.4,,,,,156.62482093890983,,15.38181386376157,161.6886,,,177.0704138637616,,153.3,152.0704138637616,,,153.3,0.0
10.061,159.8,0.217,46.9,0.0229999999999996,0.217,192.8,46.9,,,,,156.62244494046334,,15.506549049510905,161.6133,,,177.11984904951092,,153.3,152.11984904951092,,,153.3,0.0229999999999996
10.081,159.8,0.219,47.3,0.0429999999999992,0.219,192.8,47.3,,,,,156.62135930091523,,15.608798598113324,161.5631,,,177.17189859811333,,153.3,152.17189859811333,,,153.3,0.0429999999999992
10.101,159.7,0.223,47.8,0.0630000000000006,0.223,192.7,47.8,,,,,156.61654047653235,,15.722380421750826,161.4627,,,177.18508042175083,,153.2,152.18508042175083,,,153.2,0.0630000000000006
10.121,159.6,0.224,48.5,0.0830000000000001,0.224,192.6,48.5,,,,,156.62027213093054,,15.919923301587001,161.4376,,,177.357523301587,,153.1,152.357523301587,,,153.1,0.0830000000000001
10.142,159.4,0.228,49.0,0.1039999999999992,0.228,192.4,49.0,,,,,156.61526653919188,,16.030128712917644,161.3372,,,177.36732871291764,,152.9,152.36732871291764,,,152.9,0.1039999999999992
10.155,159.2,0.23,49.1,0.1169999999999991,0.23,192.2,49.1,,,,,156.61129561314772,,16.04098353113949,161.287,,,177.3279835311395,,152.7,152.3279835311395,,,152.7,0.1169999999999991
10.179,158.9,0.233,49.1,0.141,0.233,191.9,49.1,,,,,156.60374189658157,,16.013703396990895,161.2117,,,177.2254033969909,,152.4,152.2254033969909,,,152.4,0.141
10.195,158.7,0.236,48.7,0.157,0.236,191.7,48.7,,,,,156.5921071481219,,15.871353492858193,161.1364,,,177.0077534928582,,152.2,152.0077534928582,,,152.2,0.157
10.221,158.4,0.238,48.5,0.1829999999999998,0.238,191.4,48.5,,,,,156.58472856767386,,15.796327652360501,161.0862,,,176.8825276523605,,151.9,151.8825276523605,,,151.9,0.1829999999999998
10.238,158.1,0.242,48.5,0.1999999999999993,0.242,191.1,48.5,,,,,156.5732852643846,,15.762120289955146,160.9858,,,176.74792028995515,,151.6,151.74792028995515,,,151.6,0.1999999999999993
10.261,157.9,0.245,48.1,0.2229999999999989,0.245,190.9,48.1,,,,,156.5602975878275,,15.622810939255459,160.9105,,,176.53331093925547,,151.4,151.53331093925547,,,151.4,0.2229999999999989
10.281,157.7,0.25,48.5,0.2430000000000003,0.25,190.7,48.5,,,,,156.5485316206815,,15.695209339635324,160.785,,,176.4802093396353,,151.2,151.4802093396353,,,151.2,0.2430000000000003
10.297,157.5,0.253,48.1,0.2590000000000003,0.253,190.5,48.1,,,,,156.53432380884882,,15.558051586962963,160.7097,,,176.26775158696296,,151.0,151.26775158696296,,,151.0,0.2590000000000003
10.319,157.3,0.257,48.8,0.2810000000000006,0.257,190.3,48.8,,,,,156.52800173871026,,15.722130556461167,160.6093,,,176.33143055646116,,150.8,151.33143055646116,,,150.8,0.2810000000000006
10.334,157.1,0.262,48.7,0.2959999999999994,0.262,190.1,48.7,,,,,156.5086700556093,,15.654118991701141,160.4838,,,176.13791899170116,,150.6,151.13791899170116,,,150.6,0.2959999999999994
10.356,156.8,0.263,49.1,0.3179999999999996,0.263,189.8,49.1,,,,,156.50948646901278,,15.756794924708768,160.4587,,,176.21549492470876,,150.3,151.21549492470876,,,150.3,0.3179999999999996
10.38,156.6,0.267,48.9,0.3420000000000005,0.267,189.6,48.9,,,,,156.49167359906943,,15.669835322581552,160.3583,,,176.02813532258156,,150.1,151.02813532258156,,,150.1,0.3420000000000005
10.398,156.4,0.269,49.1,0.3599999999999994,0.269,189.4,49.1,,,,,156.48604614654482,,15.708962372015865,160.3081,,,176.01706237201586,,149.9,151.01706237201586,,,149.9,0.3599999999999994
10.416,156.1,0.274,48.8,0.3780000000000001,0.274,189.1,48.8,,,,,156.46144495966104,,15.588464196007369,160.1826,,,175.7710641960074,,149.6,150.7710641960074,,,149.6,0.3780000000000001
10.44,155.9,0.28,48.9,0.4019999999999992,0.28,188.9,48.9,,,,,156.43593861723846,,15.57053797306975,160.032,,,175.60253797306976,,149.4,150.60253797306976,,,149.4,0.4019999999999992
10.455,155.7,0.286,48.8,0.4169999999999998,0.286,188.7,48.8,,,,,156.40593219196776,,15.49990578431287,159.8814,,,175.38130578431287,,149.2,150.38130578431287,,,149.2,0.4169999999999998
10.478,155.5,0.29,48.9,0.4399999999999995,0.29,188.5,48.9,,,,,156.38716255426195,,15.498031352893735,159.781,,,175.27903135289375,,149.0,150.27903135289375,,,149.0,0.4399999999999995
10.49,155.3,0.291,48.9,0.4519999999999999,0.291,188.3,48.9,,,,,156.38198679644643,,15.490967692005393,159.7559,,,175.2468676920054,,148.8,150.2468676920054,,,148.8,0.4519999999999999
10.517,155.1,0.295,49.1,0.4789999999999992,0.295,188.1,49.1,,,,,156.36370046290466,,15.515756729813004,159.6555,,,175.171256729813,,148.6,150.171256729813,,,148.6,0.4789999999999992
10.533,154.9,0.3,49.2,0.4949999999999992,0.3,187.9,49.2,,,,,156.33750737930487,,15.50739616126209,159.53,,,175.03739616126208,,148.4,150.03739616126208,,,148.4,0.4949999999999992
10.556,154.6,0.305,49.5,0.5179999999999989,0.305,187.6,49.5,,,,,156.31319264345382,,15.551339225215786,159.4045,,,174.9558392252158,,148.1,149.9558392252158,,,148.1,0.5179999999999989
10.58,154.4,0.31,49.6,0.5419999999999998,0.31,187.4,49.6,,,,,156.2844117358548,,15.543540374458956,159.279,,,174.82254037445895,,147.9,149.82254037445895,,,147.9,0.5419999999999998
10.598,154.2,0.313,49.3,0.5600000000000005,0.313,187.2,49.3,,,,,156.2602930663349,,15.446918281446594,159.2037,,,174.65061828144658,,147.7,149.65061828144658,,,147.7,0.5600000000000005
10.614,154.0,0.321,49.1,0.5760000000000005,0.321,187.0,49.1,,,,,156.20289876574375,,15.34585031645081,159.0029,,,174.34875031645083,,147.5,149.34875031645083,,,147.5,0.5760000000000005
10.638,153.9,0.326,49.2,0.5999999999999996,0.326,186.9,49.2,,,,,156.1689479376142,,15.341080177032346,158.8774,,,174.21848017703235,,147.4,149.21848017703235,,,147.4,0.5999999999999996
10.65,153.7,0.329,49.6,0.6120000000000001,0.329,186.7,49.6,,,,,156.1544690158637,,15.423615423108432,158.8021,,,174.22571542310843,,147.2,149.22571542310843,,,147.2,0.6120000000000001
10.678,153.5,0.33,49.5,0.6400000000000006,0.33,186.5,49.5,,,,,156.14500199316444,,15.392670405774462,158.777,,,174.16967040577444,,147.0,149.16967040577444,,,147.0,0.6400000000000006
10.698,153.3,0.335,49.9,0.6600000000000001,0.335,186.3,49.9,,,,,156.11451588953366,,15.462773577945795,158.6515,,,174.1142735779458,,146.8,149.1142735779458,,,146.8,0.6600000000000001
10.716,153.1,0.343,49.9,0.677999999999999,0.343,186.1,49.9,,,,,156.04951220886488,,15.41703904218483,158.4507,,,173.86773904218484,,146.6,148.86773904218484,,,146.6,0.677999999999999
10.731,152.9,0.348,50.0,0.6929999999999996,0.348,185.9,50.0,,,,,156.008759282,,15.413943123602419,158.3252,,,173.73914312360242,,146.4,148.73914312360242,,,146.4,0.6929999999999996
10.759,152.7,0.352,49.9,0.7210000000000001,0.352,185.7,49.9,,,,,155.97076197651933,,15.368357757281796,158.22480000000002,,,173.5931577572818,,146.2,148.5931577572818,,,146.2,0.7210000000000001
10.772,152.5,0.357,49.7,0.734,0.357,185.5,49.7,,,,,155.91952677707593,,15.294497825856187,158.0993,,,173.39379782585618,,146.0,148.39379782585618,,,146.0,0.734
10.798,152.4,0.362,49.7,0.7599999999999998,0.362,185.4,49.7,,,,,155.8709687451339,,15.269951792969914,157.9738,,,173.24375179296993,,145.9,148.24375179296993,,,145.9,0.7599999999999998
10.818,152.2,0.366,49.6,0.7799999999999994,0.366,185.2,49.6,,,,,155.828094077442,,15.227185654091805,157.8734,,,173.10058565409182,,145.7,148.10058565409182,,,145.7,0.7799999999999994
10.831,152.1,0.37,49.8,0.7929999999999993,0.37,185.1,49.8,,,,,155.79173320135598,,15.256197215268632,157.773,,,173.02919721526862,,145.6,148.02919721526862,,,145.6,0.7929999999999993
10.858,152.0,0.376,50.0,0.8200000000000003,0.376,185.0,50.0,,,,,155.73248357559467,,15.27633723322641,157.6224,,,172.8987372332264,,145.5,147.8987372332264,,,145.5,0.8200000000000003
10.88,151.8,0.383,50.2,0.8420000000000005,0.383,184.8,50.2,,,,,155.65910101644485,,15.292751362580502,157.4467,,,172.7394513625805,,145.3,147.7394513625805,,,145.3,0.8420000000000005
10.892,151.7,0.387,50.5,0.8539999999999992,0.387,184.7,50.5,,,,,155.62102409512391,,15.34523350857609,157.3463,,,172.6915335085761,,145.2,147.6915335085761,,,145.2,0.8539999999999992
10.918,151.5,0.391,50.7,0.879999999999999,0.391,184.5,50.7,,,,,155.57895003583917,,15.37460440249318,157.2459,,,172.6205044024932,,145.0,147.6205044024932,,,145.0,0.879999999999999
10.936,151.3,0.396,50.4,0.8979999999999997,0.396,184.3,50.4,,,,,155.50744225699424,,15.286627723526111,157.1204,,,172.4070277235261,,144.8,147.4070277235261,,,144.8,0.8979999999999997
10.955,151.1,0.402,50.2,0.9169999999999998,0.402,184.1,50.2,,,,,155.42297367205845,,15.219393406280728,156.9698,,,172.1891934062807,,144.6,147.1891934062807,,,144.6,0.9169999999999998
10.976,150.9,0.407,50.0,0.9380000000000006,0.407,183.9,50.0,,,,,155.34842311873564,,15.157356881600855,156.8443,,,172.00165688160087,,144.4,147.00165688160087,,,144.4,0.9380000000000006
10.994,150.8,0.412,50.0,0.9559999999999996,0.412,183.8,50.0,,,,,155.27809252746275,,15.141454946103662,156.7188,,,171.86025494610365,,144.3,146.86025494610365,,,144.3,0.9559999999999996
11.018,150.7,0.416,49.9,0.9800000000000004,0.416,183.7,49.9,,,,,155.21641746667547,,15.107152680702477,156.6184,,,171.7255526807025,,144.2,146.7255526807025,,,144.2,0.9800000000000004
11.037,150.6,0.418,49.9,0.9990000000000006,0.418,183.6,49.9,,,,,155.18675956976548,,15.101396158859098,156.5682,,,171.6695961588591,,144.1,146.6695961588591,,,144.1,0.9990000000000006
11.059,150.5,0.424,50.1,1.020999999999999,0.424,183.5,50.1,,,,,155.10304513846796,,15.129015046389302,156.4176,,,171.5466150463893,,144.0,146.5466150463893,,,144.0,1.020999999999999
11.08,150.4,0.432,50.6,1.0419999999999998,0.432,183.4,50.6,,,,,154.9959383219163,,15.217369135496527,156.2168,,,171.43416913549655,,143.9,146.43416913549655,,,143.9,1.0419999999999998
11.1,150.3,0.442,50.7,1.0619999999999994,0.442,183.3,50.7,,,,,154.83299889062835,,15.215394159205612,155.9658,,,171.1811941592056,,143.8,146.1811941592056,,,143.8,1.0619999999999994
11.102,150.2,0.445,50.8,1.064,0.445,183.2,50.8,,,,,154.78515777042344,,15.230318812540997,155.8905,,,171.120818812541,,143.7,146.120818812541,,,143.7,1.064
11.135,150.0,0.446,50.7,1.0969999999999995,0.446,183.0,50.7,,,,,154.76321303222164,,15.206971063646959,155.8654,,,171.07237106364695,,143.5,146.07237106364695,,,143.5,1.0969999999999995
11.151,149.8,0.45,50.4,1.1129999999999995,0.45,182.8,50.4,,,,,154.67822696550394,,15.135529490376108,155.765,,,170.9005294903761,,143.3,145.9005294903761,,,143.3,1.1129999999999995
11.178,149.7,0.455,50.1,1.1400000000000006,0.455,182.7,50.1,,,,,154.57197052141348,,15.063572427904342,155.6395,,,170.70307242790435,,143.2,145.70307242790435,,,143.2,1.1400000000000006
11.194,149.6,0.461,49.7,1.1560000000000006,0.461,182.6,49.7,,,,,154.43759045364004,,14.970799860075303,155.4889,,,170.45969986007532,,143.1,145.45969986007532,,,143.1,1.1560000000000006
11.22,149.5,0.464,49.6,1.1820000000000004,0.464,182.5,49.6,,,,,154.37322872737462,,14.946283489510837,155.4136,,,170.35988348951085,,143.0,145.35988348951085,,,143.0,1.1820000000000004
11.24,149.4,0.466,49.6,1.202,0.466,182.4,49.6,,,,,154.3329688437964,,14.944180302769126,155.3634,,,170.30758030276914,,142.9,145.30758030276914,,,142.9,1.202
11.26,149.4,0.475,49.7,1.2219999999999995,0.475,182.4,49.7,,,,,154.15118125834596,,14.957246695680864,155.1375,,,170.09474669568084,,142.9,145.09474669568084,,,142.9,1.2219999999999995
11.277,149.3,0.481,50.0,1.238999999999999,0.481,182.3,50.0,,,,,154.03750989164675,,15.015255739552712,154.9869,,,170.0021557395527,,142.8,145.0021557395527,,,142.8,1.238999999999999
11.297,149.2,0.484,50.0,1.2590000000000003,0.484,182.2,50.0,,,,,153.97115124344404,,15.013708457904011,154.9116,,,169.925308457904,,142.7,144.925308457904,,,142.7,1.2590000000000003
11.318,149.1,0.488,49.9,1.2799999999999994,0.488,182.1,49.9,,,,,153.8752997575469,,14.991801288917586,154.8112,,,169.80300128891759,,142.6,144.80300128891759,,,142.6,1.2799999999999994
11.337,149.0,0.492,49.9,1.2989999999999997,0.492,182.0,49.9,,,,,153.7829511492789,,14.990928285921875,154.7108,,,169.7017282859219,,142.5,144.7017282859219,,,142.5,1.2989999999999997
11.359,148.9,0.495,49.7,1.3209999999999995,0.495,181.9,49.7,,,,,153.70061966418257,,14.950230708509627,154.6355,,,169.58573070850963,,142.4,144.58573070850963,,,142.4,1.3209999999999995
11.379,148.8,0.5,49.5,1.3409999999999993,0.5,181.8,49.5,,,,,153.56798148823472,,14.91048320744881,154.51,,,169.4204832074488,,142.3,144.4204832074488,,,142.3,1.3409999999999993
11.398,148.7,0.505,49.4,1.3599999999999994,0.505,181.7,49.4,,,,,153.4376338014636,,14.892103169798284,154.3845,,,169.27660316979828,,142.2,144.27660316979828,,,142.2,1.3599999999999994
11.415,148.6,0.508,49.5,1.376999999999999,0.508,181.6,49.5,,,,,153.36780180672133,,14.913573238989498,154.3092,,,169.2227732389895,,142.1,144.2227732389895,,,142.1,1.376999999999999
11.436,148.6,0.512,49.6,1.3979999999999997,0.512,181.6,49.6,,,,,153.2709775712595,,14.9358398149729,154.2088,,,169.1446398149729,,142.1,144.1446398149729,,,142.1,1.3979999999999997
11.453,148.5,0.516,49.5,1.4149999999999991,0.516,181.5,49.5,,,,,153.15910130954606,,14.918977678570819,154.1084,,,169.02737767857082,,142.0,144.02737767857082,,,142.0,1.4149999999999991
11.477,148.4,0.521,49.5,1.439,0.521,181.4,49.5,,,,,153.02425465248402,,14.923530057917889,153.9829,,,168.9064300579179,,141.9,143.9064300579179,,,141.9,1.439
11.496,148.4,0.523,49.4,1.4580000000000002,0.523,181.4,49.4,,,,,152.96251746620365,,14.90598951402808,153.9327,,,168.8386895140281,,141.9,143.8386895140281,,,141.9,1.4580000000000002
11.514,148.3,0.528,49.4,1.475999999999999,0.528,181.3,49.4,,,,,152.82265879771847,,14.91192258411406,153.8072,,,168.71912258411405,,141.8,143.71912258411405,,,141.8,1.475999999999999
11.538,148.2,0.53,49.5,1.5,0.53,181.2,49.5,,,,,152.77281803242363,,14.93399971735719,153.757,,,168.6909997173572,,141.7,143.6909997173572,,,141.7,1.5
11.558,148.2,0.533,49.5,1.5199999999999996,0.533,181.2,49.5,,,,,152.6864797943991,,14.938139336798514,153.6817,,,168.61983933679852,,141.7,143.61983933679852,,,141.7,1.5199999999999996
11.572,148.1,0.539,49.3,1.533999999999999,0.539,181.1,49.3,,,,,152.49513031192566,,14.908885247969975,153.5311,,,168.43998524797,,141.6,143.43998524797,,,141.6,1.533999999999999
11.593,148.1,0.542,49.4,1.5549999999999995,0.542,181.1,49.4,,,,,152.41223302748372,,14.933330883651818,153.4558,,,168.38913088365183,,141.6,143.38913088365183,,,141.6,1.5549999999999995
11.617,148.0,0.542,49.4,1.5790000000000006,0.542,181.0,49.4,,,,,152.41223302748372,,14.933330883651818,153.4558,,,168.38913088365183,,141.5,143.38913088365183,,,141.5,1.5790000000000006
11.638,148.0,0.545,49.4,1.5999999999999996,0.545,181.0,49.4,,,,,152.3206087199494,,14.938837110158948,153.3805,,,168.31933711015895,,141.5,143.31933711015895,,,141.5,1.5999999999999996
11.658,147.9,0.553,49.4,1.6199999999999992,0.553,180.9,49.4,,,,,152.06980250408094,,14.955104020551033,153.1797,,,168.13480402055103,,141.4,143.13480402055103,,,141.4,1.6199999999999992
11.677,147.9,0.555,49.5,1.6389999999999991,0.555,180.9,49.5,,,,,152.01361898625183,,14.978409867518625,153.1295,,,168.10790986751863,,141.4,143.10790986751863,,,141.4,1.6389999999999991
11.696,147.8,0.558,49.5,1.6579999999999997,0.558,180.8,49.5,,,,,151.91632377787724,,14.985251444608224,153.0542,,,168.03945144460823,,141.3,143.03945144460823,,,141.3,1.6579999999999997
11.716,147.8,0.561,49.4,1.677999999999999,0.561,180.8,49.4,,,,,151.80943263453568,,14.97367238677116,152.9789,,,167.95257238677118,,141.3,142.95257238677118,,,141.3,1.677999999999999
11.729,147.8,0.563,49.3,1.690999999999999,0.563,180.8,49.3,,,,,151.73450011733536,,14.959954769033533,152.9287,,,167.88865476903354,,141.3,142.88865476903354,,,141.3,1.690999999999999
11.756,147.7,0.565,49.4,1.718,0.565,180.7,49.4,,,,,151.67560375099745,,14.983818752497486,152.8785,,,167.8623187524975,,141.2,142.8623187524975,,,141.2,1.718
11.777,147.7,0.569,49.4,1.738999999999999,0.569,180.7,49.4,,,,,151.53931485967584,,14.99453940746542,152.7781,,,167.77263940746542,,141.2,142.77263940746542,,,141.2,1.738999999999999
11.79,147.7,0.57,49.5,1.751999999999999,0.57,180.7,49.5,,,,,151.5134439842443,,15.015852025374057,152.75300000000001,,,167.76885202537406,,141.2,142.76885202537406,,,141.2,1.751999999999999
11.817,147.6,0.572,49.6,1.779,0.572,180.6,49.6,,,,,151.4527947357744,,15.039933395482942,152.7028,,,167.74273339548293,,141.1,142.74273339548293,,,141.1,1.779
11.835,147.6,0.574,49.6,1.7970000000000006,0.574,180.6,49.6,,,,,151.38294373269434,,15.045635098465656,152.6526,,,167.69823509846566,,141.1,142.69823509846566,,,141.1,1.7970000000000006
11.85,147.6,0.575,49.6,1.8119999999999996,0.575,180.6,49.6,,,,,151.3477832282175,,15.04853975846039,152.6275,,,167.67603975846038,,141.1,142.67603975846038,,,141.1,1.8119999999999996
11.868,147.6,0.577,49.5,1.83,0.577,180.6,49.5,,,,,151.26813326697214,,15.036089066565395,152.5773,,,167.6133890665654,,141.1,142.6133890665654,,,141.1,1.83
11.886,147.6,0.581,49.6,1.847999999999999,0.581,180.6,49.6,,,,,151.13350748865307,,15.066720574839078,152.4769,,,167.54362057483908,,141.1,142.54362057483908,,,141.1,1.847999999999999
