time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length,Estimated_Stretched_Length_Contraction,Estimated_Unstretched_Length_Contraction,Estimated_Stretched_Length_Extension,Estimated_Unstretched_Length_Extension,Estimated_Length_Contraction,Estimated_Length_Extension,real_length_contraction,Real_Estimated_Length_Contraction,real_length_extension,Real_Estimated_Length_Extension,real_length,time_elapsed,Error_Percentage_Contraction,Error_Percentage_Extension
10.016,160.5,0.208,44.5,0.0,0.208,192.5,44.5,,,,,156.639639340824,,8.387146597453153,172.26912000000004,,,180.6562665974532,,158.5,155.6562665974532,,,158.5,0.0,-1.7941535662755854,
10.031,160.5,0.208,44.6,0.0150000000000005,0.208,192.5,44.6,,,,,156.6404714450655,,8.405654154259398,172.26912000000004,,,180.67477415425944,,158.5,155.67477415425944,,,158.5,0.0150000000000005,-1.782476874284266,
10.039,160.5,0.208,44.7,0.0229999999999996,0.208,192.5,44.7,,,,,156.64130412399868,,8.424160923409714,172.26912000000004,,,180.69328092340976,,158.5,155.69328092340976,,,158.5,0.0229999999999996,-1.7708006792367452,
10.05,160.5,0.209,44.8,0.0340000000000006,0.209,192.5,44.8,,,,,156.6401084865473,,8.442798843339078,172.23626000000004,,,180.67905884333916,,158.5,155.6790588433391,,,158.5,0.0340000000000006,-1.7797736004169677,
10.064,160.5,0.211,44.9,0.048,0.211,192.5,44.9,,,,,156.6368022014731,,8.461589439420607,172.17054000000005,,,180.63212943942065,,158.5,155.63212943942065,,,158.5,0.048,-1.8093820571478538,
10.079,160.5,0.209,44.9,0.0630000000000006,0.209,192.5,44.9,,,,,156.6409491057762,,8.461299605755581,172.23626000000004,,,180.69755960575563,,158.5,155.69755960575563,,,158.5,0.0630000000000006,-1.7681011951068588,
10.08,160.5,0.209,45.0,0.064,0.209,192.5,45.0,,,,,156.64179031332722,,8.479799579009017,172.23626000000004,,,180.71605957900903,,158.5,155.71605957900906,,,158.5,0.064,-1.7564292876914478,
10.098,160.5,0.212,45.1,0.0820000000000007,0.212,192.5,45.1,,,,,156.63640108968545,,8.498724320205254,172.13768000000005,,,180.6364043202053,,158.5,155.6364043202053,,,158.5,0.0820000000000007,-1.806684971479314,
10.116,160.5,0.213,45.3,0.0999999999999996,0.213,192.5,45.3,,,,,156.63599514329923,,8.535849800460381,172.10482000000005,,,180.6406698004604,,158.5,155.64066980046042,,,158.5,0.0999999999999996,-1.8039938167442178,
10.128,160.5,0.216,45.6,0.1120000000000001,0.216,192.5,45.6,,,,,156.63206456722145,,8.5917843858013,172.00624000000005,,,180.59802438580132,,158.5,155.59802438580135,,,158.5,0.1120000000000001,-1.8308994411347934,
