time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length,Estimated_Stretched_Length_Contraction,Estimated_Unstretched_Length_Contraction,Estimated_Stretched_Length_Extension,Estimated_Unstretched_Length_Extension,Estimated_Length_Contraction,Estimated_Length_Extension,real_length_contraction,Real_Estimated_Length_Contraction,real_length_extension,Real_Estimated_Length_Extension,real_length,time_elapsed
10.006,160.2,0.203,44.8,0.0,0.203,193.2,44.8,,,,,156.6344080646705,,14.984479575881865,161.9647,,,176.94917957588186,,153.7,151.94917957588186,,,153.7,0.0
10.014,160.2,0.203,44.9,0.0079999999999991,0.203,193.2,44.9,,,,,156.635132032003,,15.015191314514206,161.9647,,,176.9798913145142,,153.7,151.9798913145142,,,153.7,0.0079999999999991
10.03,160.2,0.203,45.0,0.0239999999999991,0.203,193.2,45.0,,,,,156.6358572268669,,15.045895651630522,161.9647,,,177.01059565163052,,153.7,152.01059565163052,,,153.7,0.0239999999999991
10.042,160.2,0.205,45.1,0.0359999999999995,0.205,193.2,45.1,,,,,156.63284843732106,,15.060644028755503,161.9145,,,176.9751440287555,,153.7,151.9751440287555,,,153.7,0.0359999999999995
10.053,160.2,0.206,45.3,0.0470000000000006,0.206,193.2,45.3,,,,,156.63242173338443,,15.113799503931999,161.8894,,,177.003199503932,,153.7,152.003199503932,,,153.7,0.0470000000000006
10.067,160.2,0.206,45.4,0.0609999999999999,0.206,193.2,45.4,,,,,156.6331652692339,,15.144335742182218,161.8894,,,177.03373574218222,,153.7,152.03373574218222,,,153.7,0.0609999999999999
10.08,160.2,0.206,45.5,0.0739999999999998,0.206,193.2,45.5,,,,,156.6339100200211,,15.174864381462086,161.8894,,,177.06426438146207,,153.7,152.06426438146207,,,153.7,0.0739999999999998
10.089,160.2,0.206,45.7,0.0830000000000001,0.206,193.2,45.7,,,,,156.63540324157867,,15.235899026071143,161.8894,,,177.12529902607113,,153.7,152.12529902607113,,,153.7,0.0830000000000001
10.104,160.2,0.207,45.8,0.0979999999999989,0.207,193.2,45.8,,,,,156.6342447268527,,15.25816502649598,161.86430000000001,,,177.122465026496,,153.7,152.122465026496,,,153.7,0.0979999999999989
10.117,160.2,0.208,45.9,0.1110000000000006,0.208,193.2,45.9,,,,,156.63306794645996,,15.280354443201093,161.8392,,,177.1195544432011,,153.7,152.1195544432011,,,153.7,0.1110000000000006
10.129,160.1,0.211,46.2,0.1229999999999993,0.211,193.1,46.2,,,,,156.6294265455507,,15.34646496419205,161.7639,,,177.11036496419206,,153.6,152.11036496419206,,,153.6,0.1229999999999993
10.139,160.1,0.212,46.7,0.1329999999999991,0.212,193.1,46.7,,,,,156.63131683102804,,15.489022127259695,161.7388,,,177.22782212725969,,153.6,152.22782212725969,,,153.6,0.1329999999999991
10.149,160.1,0.214,47.2,0.1429999999999989,0.214,193.1,47.2,,,,,156.6312101462452,,15.622217601959896,161.6886,,,177.3108176019599,,153.6,152.3108176019599,,,153.6,0.1429999999999989
