time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length,Estimated_Stretched_Length_Contraction,Estimated_Unstretched_Length_Contraction,Estimated_Stretched_Length_Extension,Estimated_Unstretched_Length_Extension,Estimated_Length_Contraction,Estimated_Length_Extension,real_length_contraction,Real_Estimated_Length_Contraction,real_length_extension,Real_Estimated_Length_Extension,real_length,time_elapsed
10.016,160.5,0.208,44.5,0.0,0.208,192.5,44.5,,,,,156.6225492101295,,14.853963548187837,161.8392,,,176.69316354818784,,153.0,151.69316354818784,,,153.0,0.0
10.031,160.5,0.208,44.6,0.0150000000000005,0.208,192.5,44.6,,,,,156.62329360169252,,14.884472190612351,161.8392,,,176.72367219061235,,153.0,151.72367219061235,,,153.0,0.0150000000000005
10.039,160.5,0.208,44.7,0.0229999999999996,0.208,192.5,44.7,,,,,156.6240389868157,,14.914972649751762,161.8392,,,176.75417264975178,,153.0,151.75417264975178,,,153.0,0.0229999999999996
10.05,160.5,0.209,44.8,0.0340000000000006,0.209,192.5,44.8,,,,,156.6227726045943,,14.93773032326489,161.8141,,,176.7518303232649,,153.0,151.7518303232649,,,153.0,0.0340000000000006
10.064,160.5,0.211,44.9,0.048,0.211,192.5,44.9,,,,,156.61941863226923,,14.95267952209795,161.7639,,,176.71657952209796,,153.0,151.71657952209796,,,153.0,0.048
10.079,160.5,0.209,44.9,0.0630000000000006,0.209,192.5,44.9,,,,,156.62352502653016,,14.968169410110956,161.8141,,,176.78226941011096,,153.0,151.78226941011096,,,153.0,0.0630000000000006
10.08,160.5,0.209,45.0,0.064,0.209,192.5,45.0,,,,,156.624278462885,,14.998600304431214,161.8141,,,176.81270030443122,,153.0,151.81270030443122,,,153.0,0.064
10.098,160.5,0.212,45.1,0.0820000000000007,0.212,192.5,45.1,,,,,156.61885805502772,,15.00555288886096,161.7388,,,176.74435288886096,,153.0,151.74435288886096,,,153.0,0.0820000000000007
10.116,160.5,0.213,45.3,0.0999999999999996,0.213,192.5,45.3,,,,,156.61829124981116,,15.058236061959724,161.7137,,,176.7719360619597,,153.0,151.7719360619597,,,153.0,0.0999999999999996
10.128,160.5,0.216,45.6,0.1120000000000001,0.216,192.5,45.6,,,,,156.61415985026892,,15.125001909670901,161.6384,,,176.7634019096709,,153.0,151.7634019096709,,,153.0,0.1120000000000001
10.141,160.5,0.218,46.1,0.125,0.218,192.5,46.1,,,,,156.61373693736178,,15.258956542019849,161.5882,,,176.84715654201986,,153.0,151.84715654201986,,,153.0,0.125
10.152,160.5,0.219,46.8,0.1359999999999992,0.219,192.5,46.8,,,,,156.61722561381234,,15.459817630938575,161.5631,,,177.02291763093857,,153.0,152.02291763093857,,,153.0,0.1359999999999992
