time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length,Estimated_Stretched_Length_Contraction,Estimated_Unstretched_Length_Contraction,Estimated_Stretched_Length_Extension,Estimated_Unstretched_Length_Extension,Estimated_Length_Contraction,Estimated_Length_Extension,real_length_contraction,Real_Estimated_Length_Contraction,real_length_extension,Real_Estimated_Length_Extension,real_length,time_elapsed
10.007,195.8,0.418,94.1,0.0,0.418,229.8,94.1,,,,,191.0561717238895,,20.6656951589286,190.78468000000004,,,211.45037515892864,,195.8,192.45037515892864,,,195.8,0.0
10.02,195.8,0.42,94.3,0.0129999999999999,0.42,229.8,94.3,,,,,191.02922328681308,,20.681008161429986,190.70520000000002,,,211.38620816143,,195.8,192.38620816143,,,195.8,0.0129999999999999
10.032,195.8,0.42,94.5,0.0250000000000003,0.42,229.8,94.5,,,,,191.03586689915696,,20.717766373024137,190.70520000000002,,,211.42296637302417,,195.8,192.42296637302417,,,195.8,0.0250000000000003
10.044,195.8,0.42,94.6,0.0370000000000008,0.42,229.8,94.6,,,,,191.03918711540243,,20.736138163108652,190.70520000000002,,,211.44133816310867,,195.8,192.44133816310867,,,195.8,0.0370000000000008
10.057,195.8,0.42,94.7,0.0500000000000007,0.42,229.8,94.7,,,,,191.04250627920223,,20.7545050784939,190.70520000000002,,,211.45970507849393,,195.8,192.45970507849393,,,195.8,0.0500000000000007
10.067,195.8,0.421,94.8,0.0600000000000005,0.421,229.8,94.8,,,,,191.0289719443348,,20.76200644709106,190.66546000000002,,,211.4274664470911,,195.8,192.4274664470911,,,195.8,0.0600000000000005
10.08,195.8,0.421,95.0,0.0730000000000004,0.421,229.8,95.0,,,,,191.0356414038473,,20.798672020465474,190.66546000000002,,,211.4641320204655,,195.8,192.4641320204655,,,195.8,0.0730000000000004
10.09,195.8,0.421,95.2,0.0830000000000001,0.421,229.8,95.2,,,,,191.04230668290316,,20.83531812846191,190.66546000000002,,,211.50077812846195,,195.8,192.50077812846195,,,195.8,0.0830000000000001
10.102,195.8,0.422,95.4,0.0950000000000006,0.422,229.8,95.4,,,,,191.0321033004761,,20.860969555315148,190.62572000000003,,,211.48668955531517,,195.8,192.48668955531517,,,195.8,0.0950000000000006
10.114,195.8,0.422,95.6,0.1070000000000011,0.422,229.8,95.6,,,,,191.038796669948,,20.897532885095387,190.62572000000003,,,211.52325288509542,,195.8,192.52325288509542,,,195.8,0.1070000000000011
10.126,195.8,0.422,95.8,0.1189999999999997,0.422,229.8,95.8,,,,,191.0454859333209,,20.934076797913566,190.62572000000003,,,211.5597967979136,,195.8,192.5597967979136,,,195.8,0.1189999999999997
10.139,195.8,0.423,95.9,0.1319999999999996,0.423,229.8,95.9,,,,,191.03193419211155,,20.94127383525401,190.58598,,,211.52725383525402,,195.8,192.52725383525402,,,195.8,0.1319999999999996
10.15,195.8,0.423,96.1,0.1430000000000006,0.423,229.8,96.1,,,,,191.0386537001273,,20.977744767550014,190.58598,,,211.56372476755,,195.8,192.56372476755,,,195.8,0.1430000000000006
10.163,195.8,0.424,96.3,0.1560000000000005,0.424,229.8,96.3,,,,,191.0284257339818,,21.003058407687146,190.54624,,,211.54929840768716,,195.8,192.54929840768716,,,195.8,0.1560000000000005
10.176,195.8,0.426,96.5,0.1690000000000004,0.426,229.8,96.5,,,,,191.0009945588289,,21.01713633321488,190.46676000000002,,,211.4838963332149,,195.8,192.4838963332149,,,195.8,0.1690000000000004
10.188,195.8,0.426,96.8,0.1810000000000009,0.426,229.8,96.8,,,,,191.01121825035543,,21.07155093907896,190.46676000000002,,,211.538310939079,,195.8,192.538310939079,,,195.8,0.1810000000000009
10.2,195.8,0.427,97.4,0.1929999999999996,0.427,229.8,97.4,,,,,191.0145303502404,,21.1689242484878,190.42702000000003,,,211.59594424848783,,195.8,192.59594424848783,,,195.8,0.1929999999999996
10.213,195.8,0.429,97.9,0.2059999999999995,0.429,229.8,97.9,,,,,190.9972115851632,,21.23644896633027,190.34754,,,211.58398896633028,,195.8,192.58398896633028,,,195.8,0.2059999999999995
10.225,195.7,0.434,98.6,0.2179999999999999,0.434,229.7,98.6,,,,,190.93383362685785,,21.304939129055864,190.14884,,,211.45377912905587,,195.7,192.45377912905587,,,195.7,0.2179999999999999
10.237,195.7,0.435,100.0,0.2300000000000004,0.435,229.7,100.0,,,,,190.9656214823605,,21.542895160906607,190.1091,,,211.6519951609066,,195.7,192.6519951609066,,,195.7,0.2300000000000004
10.249,195.6,0.438,101.3,0.2420000000000008,0.438,229.6,101.3,,,,,190.9587040748279,,21.73767483436879,189.98988000000003,,,211.72755483436882,,195.6,192.72755483436882,,,195.6,0.2420000000000008
10.261,195.5,0.44,102.3,0.2539999999999995,0.44,229.5,102.3,,,,,190.9590016728871,,21.889660029471276,189.9104,,,211.8000600294713,,195.5,192.8000600294713,,,195.5,0.2539999999999995
10.274,195.4,0.442,103.1,0.2669999999999994,0.442,229.4,103.1,,,,,190.9521719920909,,22.005431885632724,189.83092000000002,,,211.83635188563275,,195.4,192.83635188563275,,,195.4,0.2669999999999994
10.285,195.2,0.446,103.2,0.2780000000000004,0.446,229.2,103.2,,,,,190.8830099299809,,21.973917849867437,189.67196,,,211.64587784986745,,195.2,192.64587784986745,,,195.2,0.2780000000000004
10.294,195.0,0.451,103.2,0.2870000000000008,0.451,229.0,103.2,,,,,190.78915828479424,,21.913166163047816,189.47326,,,211.38642616304782,,195.0,192.38642616304782,,,195.0,0.2870000000000008
10.306,194.7,0.454,104.0,0.2989999999999995,0.454,228.7,104.0,,,,,190.76221923022845,,22.014562809477276,189.35404000000003,,,211.3686028094773,,194.7,192.3686028094773,,,194.7,0.2989999999999995
10.319,194.4,0.454,104.2,0.3120000000000011,0.454,228.4,104.2,,,,,190.76993706804117,,22.0489110675927,189.35404000000003,,,211.40295106759274,,194.4,192.40295106759274,,,194.4,0.3120000000000011
10.331,194.0,0.455,104.0,0.3239999999999998,0.455,228.0,104.0,,,,,190.7428312790361,,22.00237448166062,189.3143,,,211.3166744816606,,194.0,192.3166744816606,,,194.0,0.3239999999999998
10.343,193.7,0.46,103.0,0.3360000000000003,0.46,227.7,103.0,,,,,190.6040982459845,,21.77106897207208,189.11560000000003,,,210.8866689720721,,193.7,191.8866689720721,,,193.7,0.3360000000000003
10.356,193.4,0.465,102.4,0.3490000000000002,0.465,227.4,102.4,,,,,190.47632127353396,,21.610163255081165,188.9169,,,210.52706325508117,,193.4,191.52706325508117,,,193.4,0.3490000000000002
10.367,193.1,0.468,102.2,0.3600000000000012,0.468,227.1,102.2,,,,,190.4040805979145,,21.54159806367897,188.79768,,,210.339278063679,,193.1,191.339278063679,,,193.1,0.3600000000000012
10.38,192.8,0.473,102.5,0.3730000000000011,0.473,226.8,102.5,,,,,190.30738407943963,,21.535085921890413,188.59898,,,210.13406592189042,,192.8,191.13406592189042,,,192.8,0.3730000000000011
10.393,192.5,0.476,102.7,0.386000000000001,0.476,226.5,102.7,,,,,190.2488572958996,,21.534508641240606,188.47976,,,210.01426864124062,,192.5,191.01426864124062,,,192.5,0.386000000000001
10.405,192.3,0.479,103.1,0.3979999999999997,0.479,226.3,103.1,,,,,190.1980802606008,,21.56725915919489,188.36054000000001,,,209.9277991591949,,192.3,190.9277991591949,,,192.3,0.3979999999999997
10.418,192.0,0.483,102.8,0.4109999999999996,0.483,226.0,102.8,,,,,190.0919350473893,,21.472143433026357,188.20158,,,209.67372343302637,,192.0,190.67372343302637,,,192.0,0.4109999999999996
10.43,191.7,0.489,103.2,0.423,0.489,225.7,103.2,,,,,189.966527224455,,21.47125532419683,187.96314,,,209.43439532419683,,191.7,190.43439532419683,,,191.7,0.423
10.446,191.4,0.494,103.3,0.439,0.494,225.4,103.3,,,,,189.84781086262552,,21.43230037107571,187.76444,,,209.19674037107572,,191.4,190.19674037107572,,,191.4,0.439
10.466,191.1,0.497,103.9,0.4589999999999996,0.497,225.1,103.9,,,,,189.8006749709328,,21.497029786113945,187.64522,,,209.14224978611395,,191.1,190.14224978611395,,,191.1,0.4589999999999996
10.486,190.8,0.499,103.5,0.479000000000001,0.499,224.8,103.5,,,,,189.730424396152,,21.410073052220156,187.56574,,,208.97581305222016,,190.8,189.97581305222016,,,190.8,0.479000000000001
10.506,190.5,0.505,103.2,0.4990000000000005,0.505,224.5,103.2,,,,,189.558399404132,,21.2967727020895,187.3273,,,208.6240727020895,,190.5,189.6240727020895,,,190.5,0.4990000000000005
