time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length,Estimated_Stretched_Length_Contraction,Estimated_Unstretched_Length_Contraction,Estimated_Stretched_Length_Extension,Estimated_Unstretched_Length_Extension,Estimated_Length_Contraction,Estimated_Length_Extension,real_length_contraction,Real_Estimated_Length_Contraction,real_length_extension,Real_Estimated_Length_Extension,real_length,time_elapsed,Error_Percentage_Contraction,Error_Percentage_Extension
10.016,160.5,0.208,44.5,0.0,0.208,192.5,44.5,,,,,157.1876414269247,,8.527050177330961,172.26912000000004,,,180.796170177331,,158.5,155.796170177331,,,158.5,0.0,-1.7058863234504777,
10.031,160.5,0.208,44.6,0.0150000000000005,0.208,192.5,44.6,,,,,157.18850633134815,,8.545874274561886,172.26912000000004,,,180.81499427456197,,158.5,155.81499427456194,,,158.5,0.0150000000000005,-1.6940099214120252,
10.039,160.5,0.208,44.7,0.0229999999999996,0.208,192.5,44.7,,,,,157.18937155829607,,8.564697595339526,172.26912000000004,,,180.8338175953396,,158.5,155.83381759533958,,,158.5,0.0229999999999996,-1.6821340092494752,
10.05,160.5,0.209,44.8,0.0340000000000006,0.209,192.5,44.8,,,,,157.18791938372905,,8.583431740688118,172.23626000000004,,,180.81969174068817,,158.5,155.81969174068817,,,158.5,0.0340000000000006,-1.6910462203860122,
10.064,160.5,0.211,44.9,0.048,0.211,192.5,44.9,,,,,157.18405614851912,,8.60209070441597,172.17054000000005,,,180.772630704416,,158.5,155.772630704416,,,158.5,0.048,-1.7207377259205032,
10.079,160.5,0.209,44.9,0.0630000000000006,0.209,192.5,44.9,,,,,157.18879290190156,,8.602248616456555,172.23626000000004,,,180.8385086164566,,158.5,155.8385086164566,,,158.5,0.0630000000000006,-1.6791743744753265,
10.08,160.5,0.209,45.0,0.064,0.209,192.5,45.0,,,,,157.18966675419705,,8.621064714748929,172.23626000000004,,,180.85732471474896,,158.5,155.85732471474898,,,158.5,0.064,-1.6673030190858147,
10.098,160.5,0.212,45.1,0.0820000000000007,0.212,192.5,45.1,,,,,157.1834233257529,,8.639628074165875,172.13768000000005,,,180.77730807416592,,158.5,155.77730807416592,,,158.5,0.0820000000000007,-1.7177867039962678,
10.116,160.5,0.213,45.3,0.0999999999999996,0.213,192.5,45.3,,,,,157.1827834258817,,8.677152113762729,172.10482000000005,,,180.7819721137628,,158.5,155.78197211376278,,,158.5,0.0999999999999996,-1.7148440922632326,
10.128,160.5,0.216,45.6,0.1120000000000001,0.216,192.5,45.6,,,,,157.17802732354266,,8.733319789574896,172.00624000000005,,,180.7395597895749,,158.5,155.73955978957494,,,158.5,0.1120000000000001,-1.7416026564195959,
