Parameter,Value
c4_e,-2.173951322
c3_e,0.259691961
c2_e,-0.001048276
c1_e,4.39E-06
c0_e,4.403154495
c4_c,-3.49253619
c3_c,0.346075285
c2_c,-0.001608858
c1_c,1.52E-05
c0_c,2.879581708
c4_ec,-2.833243756
c3_ec,0.302883623
c2_ec,-0.001328567
c1_ec,9.77E-06
c0_ec,3.641368101
