Parameter,Value
c4_e,-3.7518405785615423
c3_e,0.23017621497962695
c2_e,0.0013420719198923296
c1_e,-3.0352537504828966e-05
c0_e,5.023713927627252
c4_c,-2.1941825365967
c3_c,0.15241846946992293
c2_c,0.0027372463678148017
c1_c,-1.0495140265129015e-05
c0_c,3.2455674175885023
