Parameter,Value
c4_e,12.97090142
c3_e,-0.232628831
c2_e,0.008062013
c1_e,-4.02E-05
c0_e,3.201426286
c4_c,3.712134697
c3_c,0.074531199
c2_c,0.005638901
c1_c,-3.35E-05
c0_c,2.857556505
c4_ec,8.341518056
c3_ec,-0.079048816
c2_ec,0.006850457
c1_ec,-3.68646E-05
c0_ec,3.029491395
