Parameter,Value
c4_e,-3.25351533568315
c3_e,0.4180279911000499
c2_e,-0.0047547746823816414
c1_e,4.1019620771521516e-05
c0_e,4.347621476829275
c4_c,-5.74686585249978
c3_c,0.6655084749050902
c2_c,-0.009982826769078756
c1_c,9.847880635871182e-05
c0_c,3.226416551437632
