Parameter,Value
c3_e,-3.64440828
c2_e,0.323335386
c1_e,-0.001387289
c0_e,2.714466364
c3_c,-6.369154981
c2_c,0.400314837
c1_c,-0.001708885
c0_c,2.356609073
c3_ec,-5.006781631
c2_ec,0.361825112
c1_ec,-0.001548087
c0_ec,2.535537719
