Parameter,Value
c4_e,-4.790580959
c3_e,0.325751662
c2_e,-0.003090502
c1_e,1.04E-05
c0_e,3.53233254
c4_c,-4.682809689
c3_c,0.348234864
c2_c,-0.003360803
c1_c,2.31E-05
c0_c,2.630723232
c4_ec,-4.736695324
c3_ec,0.336993263
c2_ec,-0.003225652
c1_ec,1.67596E-05
c0_ec,3.081527886
