Parameter,Value
c4_e,13.44393402
c3_e,-0.216334054
c2_e,0.007361276
c1_e,-3.49E-05
c0_e,3.130306058
c4_c,5.407753327
c3_c,0.05254947
c2_c,0.005253382
c1_c,-2.79E-05
c0_c,2.773354255
c4_ec,9.425843671
c3_ec,-0.081892292
c2_ec,0.006307329
c1_ec,-3.14033E-05
c0_ec,2.951830157
