Parameter,Value
c4_e,-8.895573952
c3_e,0.389949207
c2_e,-0.001736306
c1_e,-9.51E-06
c0_e,5.393272011
c4_c,-8.96649264
c3_c,0.229527412
c2_c,0.004745063
c1_c,-6.17E-05
c0_c,4.974953804
c4_ec,-8.931033296
c3_ec,0.30973831
c2_ec,0.001504379
c1_ec,-3.56058E-05
c0_ec,5.184112907
