time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length
10.022,155.5,0.423,45.2,0.0,0.423,182.5,45.2,,,,,155.6295722682207,
10.034,155.5,0.424,45.4,0.012000000000000455,0.424,182.5,45.4,,,,,155.61860687400576,
10.047,155.5,0.426,45.6,0.025000000000000355,0.426,182.5,45.6,,,,,155.57276973807816,
10.058,155.4,0.429,46.0,0.03599999999999959,0.429,182.4,46.0,,,,,155.51563279807004,
10.065,155.4,0.432,46.3,0.04299999999999926,0.432,182.4,46.3,,,,,155.44603873247132,
10.087,155.4,0.433,47.0,0.0649999999999995,0.433,182.4,47.0,,,,,155.49564268153256,
10.107,155.4,0.435,47.6,0.08499999999999908,0.435,182.4,47.6,,,,,155.4980373374342,
10.127,155.4,0.439,48.1,0.10500000000000043,0.439,182.4,48.1,,,,,155.41723749034037,
10.147,155.3,0.44,48.7,0.125,0.44,182.3,48.7,,,,,155.4556194163637,
10.168,155.2,0.443,49.2,0.14599999999999902,0.443,182.2,49.2,,,,,155.4104077469616,
10.182,155.0,0.445,49.5,0.16000000000000014,0.445,182.0,49.5,,,,,155.3760090785637,
10.204,154.9,0.448,49.5,0.18200000000000038,0.448,181.9,49.5,,,,,155.26758372165725,
10.221,154.6,0.451,49.4,0.19899999999999984,0.451,181.6,49.4,,,,,155.14549403892195,
10.247,154.4,0.455,49.5,0.22499999999999964,0.455,181.4,49.5,,,,,155.01069536143015,
10.265,154.2,0.456,49.6,0.24300000000000033,0.456,181.2,49.6,,,,,154.98635189404524,
10.285,154.0,0.46,49.6,0.2629999999999999,0.46,181.0,49.6,,,,,154.8367740390895,
10.298,153.7,0.465,49.2,0.2759999999999998,0.465,180.7,49.2,,,,,154.5951144932511,
10.324,153.5,0.47,49.4,0.3019999999999996,0.47,180.5,49.4,,,,,154.42867115160536,
10.346,153.2,0.47,50.2,0.32399999999999984,0.47,180.2,50.2,,,,,154.53415228434164,
10.365,152.9,0.472,49.7,0.34299999999999997,0.472,179.9,49.7,,,,,154.39059366846445,
10.386,152.7,0.482,48.9,0.363999999999999,0.482,179.7,48.9,,,,,153.88768839312536,
10.406,152.5,0.487,49.4,0.38400000000000034,0.487,179.5,49.4,,,,,153.75324235082226,
10.422,152.3,0.487,49.9,0.40000000000000036,0.487,179.3,49.9,,,,,153.82149155271438,
10.436,152.1,0.493,49.4,0.4139999999999997,0.493,179.1,49.4,,,,,153.50717530400232,
10.462,151.9,0.498,49.1,0.4399999999999995,0.498,178.9,49.1,,,,,153.2572125018835,
