12.295,60.20,-0.001,0.00
12.316,60.20,0.0,0.00
12.336,60.20,-0.001,0.00
12.357,60.20,0.0,0.00
12.377,60.20,-0.001,0.00
12.398,60.20,0.0,0.00
12.412,60.20,-0.001,0.00
12.427,60.20,0.0,0.00
12.453,60.20,0.0,0.00
12.477,60.20,0.0,0.00
12.496,60.20,-0.001,0.00
12.516,60.20,-0.001,0.00
12.536,60.20,0.0,0.00
12.557,60.20,-0.001,0.00
12.577,60.20,-0.001,0.00
12.594,60.20,-0.001,0.00
12.616,60.20,-0.001,0.00
12.636,60.20,0.0,0.00
12.657,60.20,0.0,0.00
12.676,60.20,0.0,0.00
12.694,60.20,-0.001,0.00
12.715,60.20,-0.001,0.00
12.737,60.20,0.0,0.00
12.753,60.20,-0.001,0.00
12.774,60.20,-0.001,0.00
12.795,60.20,-0.001,0.00
12.815,60.20,0.0,0.00
12.836,60.20,-0.001,0.00
12.856,60.20,-0.001,0.00
12.877,60.20,0.0,0.00
12.89,60.20,0.0,0.00
12.9,60.20,0.0,0.00
12.935,60.20,0.0,0.00
12.955,60.20,0.0,0.00
12.975,60.20,0.0,0.00
12.995,60.20,-0.001,0.00
13.016,60.20,0.0,0.00
13.036,60.20,-0.001,0.00
13.057,60.20,-0.001,0.00
13.073,60.20,0.0,0.00
13.094,60.20,-0.001,0.00
13.114,60.20,-0.001,0.00
13.135,60.20,-0.001,0.00
13.155,60.20,0.0,0.00
13.176,60.20,0.0,0.00
13.196,60.20,0.0,0.00
13.216,60.20,0.0,0.00
13.233,60.20,-0.001,0.00
13.253,60.20,0.0,0.00
13.274,60.20,-0.001,0.00
13.294,60.20,-0.001,0.00
13.315,60.20,0.0,0.00
13.335,60.20,0.0,0.00
13.355,60.20,0.0,0.00
13.372,60.20,0.0,0.00
13.392,60.20,-0.001,0.00
13.413,60.20,-0.001,0.00
13.434,60.20,-0.001,0.00
13.454,60.20,-0.001,0.00
13.475,60.20,-0.001,0.00
13.495,60.20,-0.001,0.00
13.516,60.20,0.0,0.00
13.532,60.20,0.0,0.00
13.552,60.20,-0.001,0.00
13.573,60.20,0.0,0.00
13.595,60.20,-0.001,0.00
13.615,60.20,0.0,0.00
13.634,60.20,-0.001,0.00
13.655,60.20,0.0,0.00
13.671,60.20,-0.001,0.00
13.691,60.20,0.0,0.00
13.712,60.20,0.0,0.00
13.733,60.20,0.0,0.00
13.753,60.20,-0.001,0.00
13.774,60.20,0.0,0.00
13.794,60.20,-0.001,0.00
13.814,60.20,-0.001,0.00
13.831,60.20,0.0,0.00
13.851,60.20,-0.001,0.00
13.872,60.20,0.0,0.00
13.893,60.20,-0.001,0.00
13.912,60.20,-0.001,0.00
13.923,60.20,0.0,0.00
13.955,60.20,0.0,0.00
13.975,60.20,0.0,0.00
13.995,60.20,-0.001,0.00
14.013,60.20,0.0,0.00
14.034,60.20,-0.001,0.00
14.053,60.20,-0.001,0.00
14.073,60.20,0.0,0.00
14.093,60.20,0.0,0.00
14.114,60.20,-0.001,0.00
14.134,60.20,-0.001,0.00
14.155,60.20,-0.001,0.00
14.171,60.20,0.0,0.00
14.192,60.20,0.0,0.00
14.212,60.20,0.0,0.00
14.232,60.20,-0.001,0.00
14.253,60.20,0.0,0.00
14.273,60.20,0.0,0.00
14.294,60.20,0.0,0.00
14.315,60.20,-0.001,0.00
14.331,60.20,0.0,0.00
14.348,60.20,-0.001,0.00
14.36,60.20,-0.001,0.00
14.393,60.20,-0.001,0.00
14.412,60.20,0.0,0.00
