time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length
10.008,195.9,0.421,95.3,0.0,0.421,229.9,95.3,,,,,192.11635163782455,
10.02,195.9,0.422,95.4,0.012000000000000455,0.422,229.9,95.4,,,,,192.09075623197683,
10.032,195.9,0.423,95.8,0.02400000000000091,0.423,229.9,95.8,,,,,192.08741404889602,
10.044,195.9,0.426,96.3,0.036000000000001364,0.426,229.9,96.3,,,,,192.0250372667797,
10.055,195.8,0.428,97.1,0.0470000000000006,0.428,229.8,97.1,,,,,192.01830573714605,
10.068,195.8,0.429,98.3,0.0600000000000005,0.429,229.8,98.3,,,,,192.0752619731184,
10.085,195.8,0.432,98.9,0.07700000000000173,0.432,229.8,98.9,,,,,192.0202261647818,
10.105,195.8,0.435,99.9,0.09700000000000131,0.435,229.8,99.9,,,,,191.99530028371865,
10.12,195.7,0.437,100.9,0.1120000000000001,0.437,229.7,100.9,,,,,192.00420486943307,
10.138,195.7,0.439,102.1,0.13000000000000078,0.439,229.7,102.1,,,,,192.02865518355844,
10.153,195.5,0.443,103.4,0.14500000000000135,0.443,229.5,103.4,,,,,191.99330580320725,
10.18,195.3,0.449,103.6,0.1720000000000006,0.449,229.3,103.6,,,,,191.8026641531387,
10.204,195.1,0.451,104.1,0.1960000000000015,0.451,229.1,104.1,,,,,191.77248099119697,
10.221,194.8,0.451,104.3,0.21300000000000097,0.451,228.8,104.3,,,,,191.7882850761709,
10.244,194.5,0.45,104.3,0.23600000000000065,0.45,228.5,104.3,,,,,191.82306004637783,
10.265,194.2,0.455,104.0,0.25700000000000145,0.455,228.2,104.0,,,,,191.6239528021235,
10.285,193.9,0.46,103.7,0.277000000000001,0.46,227.9,103.7,,,,,191.42102110656137,
10.296,193.6,0.466,103.3,0.28800000000000026,0.466,227.6,103.3,,,,,191.16915975912468,
10.322,193.3,0.472,102.7,0.31400000000000006,0.472,227.3,102.7,,,,,190.89493420198022,
10.344,193.0,0.472,102.6,0.3360000000000003,0.472,227.0,102.6,,,,,190.8865570669925,
10.361,192.7,0.476,102.7,0.35300000000000153,0.476,226.7,102.7,,,,,190.74255476164683,
10.377,192.4,0.481,103.8,0.36900000000000155,0.481,226.4,103.8,,,,,190.64338493399825,
10.396,192.1,0.484,104.0,0.3880000000000017,0.484,226.1,104.0,,,,,190.5438008034438,
10.425,191.8,0.49,103.6,0.4170000000000016,0.49,225.8,103.6,,,,,190.2720450576075,
10.427,191.6,0.493,103.4,0.4190000000000005,0.493,225.6,103.4,,,,,190.13406157438027,
10.461,191.3,0.495,103.1,0.4530000000000012,0.495,225.3,103.1,,,,,190.0265258382199,
10.483,191.0,0.499,103.5,0.4750000000000014,0.499,225.0,103.5,,,,,189.89860624542112,
10.5,190.7,0.501,103.8,0.4920000000000009,0.501,224.7,103.8,,,,,189.84311178465964,
10.516,190.4,0.508,103.8,0.5080000000000009,0.508,224.4,103.8,,,,,189.55104210666912,
10.53,190.1,0.516,104.1,0.5220000000000002,0.516,224.1,104.1,,,,,189.23753496175476,
10.564,189.8,0.519,104.1,0.5560000000000009,0.519,223.8,104.1,,,,,189.10761305351159,
10.58,189.4,0.521,104.4,0.572000000000001,0.521,223.4,104.4,,,,,189.04856001787542,
10.602,189.1,0.525,103.8,0.5940000000000012,0.525,223.1,103.8,,,,,188.81588123316533,
10.621,188.8,0.531,103.3,0.6130000000000013,0.531,222.8,103.3,,,,,188.4995498642936,
10.643,188.5,0.536,103.5,0.6350000000000016,0.536,222.5,103.5,,,,,188.29148788457812,
10.662,188.2,0.541,103.9,0.6540000000000017,0.541,222.2,103.9,,,,,188.10034656060617,
10.682,187.9,0.545,103.8,0.6740000000000013,0.545,221.9,103.8,,,,,187.90410346334676,
10.703,187.6,0.552,103.4,0.6950000000000003,0.552,221.6,103.4,,,,,187.53271803532664,
10.723,187.3,0.555,103.6,0.7150000000000016,0.555,221.3,103.6,,,,,187.40893856137487,
10.741,187.1,0.561,103.9,0.7330000000000005,0.561,221.1,103.9,,,,,187.14844941815568,
10.761,186.8,0.565,104.1,0.7530000000000001,0.565,220.8,104.1,,,,,186.97267518702435,
10.778,186.5,0.57,104.5,0.7700000000000014,0.57,220.5,104.5,,,,,186.7662434371396,
10.798,186.2,0.575,104.3,0.7900000000000009,0.575,220.2,104.3,,,,,186.49418785151272,
10.812,185.9,0.58,104.2,0.8040000000000003,0.58,219.9,104.2,,,,,186.22919200891198,
10.844,185.6,0.586,104.0,0.8360000000000003,0.586,219.6,104.0,,,,,185.89809735066706,
10.864,185.3,0.589,104.1,0.8560000000000016,0.589,219.3,104.1,,,,,185.75235833239105,
10.872,185.1,0.594,104.1,0.8640000000000008,0.594,219.1,104.1,,,,,185.48893919413246,
10.9,184.8,0.602,103.8,0.8920000000000012,0.602,218.8,103.8,,,,,185.027472172042,
10.92,184.5,0.607,104.2,0.9120000000000008,0.607,218.5,104.2,,,,,184.80046381215044,
10.941,184.3,0.609,104.0,0.9330000000000016,0.609,218.3,104.0,,,,,184.6683914364283,
10.955,184.0,0.616,104.0,0.947000000000001,0.616,218.0,104.0,,,,,184.28082858612345,
10.981,183.8,0.621,104.1,0.9730000000000008,0.621,217.8,104.1,,,,,184.01173721566408,
11.002,183.6,0.627,104.5,0.9940000000000015,0.627,217.6,104.5,,,,,183.71758454019124,
11.02,183.3,0.631,104.6,1.0120000000000005,0.631,217.3,104.6,,,,,183.49993101319347,
11.043,183.1,0.636,104.0,1.0350000000000001,0.636,217.1,104.0,,,,,183.13929451176108,
11.055,182.9,0.641,104.1,1.0470000000000006,0.641,216.9,104.1,,,,,182.85795992378976,
11.081,182.6,0.646,104.5,1.0730000000000004,0.646,216.6,104.5,,,,,182.60988043516318,
11.101,182.4,0.649,104.4,1.0930000000000017,0.649,216.4,104.4,,,,,182.4186656608176,
11.121,182.2,0.654,104.3,1.1130000000000013,0.654,216.2,104.3,,,,,182.10531308819048,
11.142,182.0,0.66,104.2,1.1340000000000003,0.66,216.0,104.2,,,,,181.72729851024675,
11.162,181.7,0.665,104.3,1.1540000000000017,0.665,215.7,104.3,,,,,181.43148259491048,
11.172,181.5,0.669,104.0,1.1640000000000015,0.669,215.5,104.0,,,,,181.14495557246124,
11.204,181.3,0.674,104.1,1.1960000000000015,0.674,215.3,104.1,,,,,180.84341967559516,
11.221,181.1,0.679,104.0,1.213000000000001,0.679,215.1,104.0,,,,,180.51336783320008,
11.241,181.0,0.684,104.0,1.2330000000000005,0.684,215.0,104.0,,,,,180.19282234621951,
11.262,180.8,0.688,104.3,1.2540000000000013,0.688,214.8,104.3,,,,,179.97302076054356,
11.282,180.6,0.692,104.4,1.274000000000001,0.692,214.6,104.4,,,,,179.72558696024976,
11.302,180.4,0.696,104.3,1.2940000000000005,0.696,214.4,104.3,,,,,179.4500176730163,
11.322,180.2,0.699,103.9,1.314,0.699,214.2,103.9,,,,,179.1989689392559,
11.342,180.0,0.706,103.7,1.3340000000000014,0.706,214.0,103.7,,,,,178.704703792943,
11.362,179.9,0.709,103.9,1.354000000000001,0.709,213.9,103.9,,,,,178.52915438015077,
11.375,179.7,0.713,104.1,1.3670000000000009,0.713,213.7,104.1,,,,,178.2846988286904,
11.393,179.5,0.714,103.9,1.3850000000000016,0.714,213.5,103.9,,,,,178.1894954832482,
11.421,179.4,0.72,103.4,1.4130000000000003,0.72,213.4,103.4,,,,,177.70940014416587,
11.44,179.3,0.726,103.3,1.4320000000000004,0.726,213.3,103.3,,,,,177.27862685120215,
11.456,179.1,0.73,103.7,1.4480000000000004,0.73,213.1,103.7,,,,,177.0535477306234,
11.473,179.0,0.734,104.0,1.4650000000000016,0.734,213.0,104.0,,,,,176.81314150691387,
11.502,178.9,0.736,104.1,1.4940000000000015,0.736,212.9,104.1,,,,,176.6853655267371,
11.521,178.7,0.74,103.9,1.5130000000000017,0.74,212.7,103.9,,,,,176.37220517156686,
11.538,178.6,0.743,103.9,1.5300000000000011,0.743,212.6,103.9,,,,,176.15700595178532,
11.559,178.5,0.747,103.8,1.5510000000000002,0.747,212.5,103.8,,,,,175.8540609422688,
11.58,178.3,0.751,103.7,1.572000000000001,0.751,212.3,103.7,,,,,175.54891579748374,
11.599,178.2,0.753,103.6,1.591000000000001,0.753,212.2,103.6,,,,,175.3883327374776,
11.616,178.1,0.756,103.3,1.6080000000000005,0.756,212.1,103.3,,,,,175.12468544153444,
11.639,178.0,0.758,103.1,1.6310000000000002,0.758,212.0,103.1,,,,,174.94806477906178,
11.648,177.9,0.762,103.1,1.6400000000000006,0.762,211.9,103.1,,,,,174.65107154177485,
11.681,177.8,0.765,103.1,1.673,0.765,211.8,103.1,,,,,174.4269961609517,
11.698,177.8,0.768,103.3,1.6900000000000013,0.768,211.8,103.3,,,,,174.2311780090754,
11.72,177.7,0.772,103.6,1.7120000000000015,0.772,211.7,103.6,,,,,173.97362801497297,
11.739,177.6,0.773,103.9,1.7310000000000016,0.773,211.6,103.9,,,,,173.94229240495,
11.76,177.5,0.776,104.0,1.7520000000000007,0.776,211.5,104.0,,,,,173.72940627602526,
11.781,177.4,0.778,104.0,1.7730000000000015,0.778,211.4,104.0,,,,,173.57698651019703,
11.801,177.3,0.78,103.8,1.793000000000001,0.78,211.3,103.8,,,,,173.39417240533066,
11.807,177.2,0.783,103.4,1.7990000000000013,0.783,211.2,103.4,,,,,173.1036521043871,
11.841,177.2,0.783,103.1,1.8330000000000002,0.783,211.2,103.1,,,,,173.05859572456865,
11.85,177.1,0.786,102.8,1.8420000000000005,0.786,211.1,102.8,,,,,172.78127369056364,
11.867,177.1,0.787,103.0,1.8590000000000018,0.787,211.1,103.0,,,,,172.73382381459672,
11.901,177.0,0.789,103.3,1.8930000000000007,0.789,211.0,103.3,,,,,172.62363505795804,
11.917,177.0,0.79,103.4,1.9090000000000007,0.79,211.0,103.4,,,,,172.56085842216945,
11.941,176.9,0.792,103.6,1.9330000000000016,0.792,210.9,103.6,,,,,172.4350483287387,
11.96,176.9,0.793,103.6,1.9520000000000017,0.793,210.9,103.6,,,,,172.35678889156898,
11.981,176.8,0.795,103.5,1.9730000000000008,0.795,210.8,103.5,,,,,172.18461945840787,
12.001,176.8,0.796,103.4,1.9930000000000003,0.796,210.8,103.4,,,,,172.09066501251033,
12.018,176.7,0.797,103.3,2.0100000000000016,0.797,210.7,103.3,,,,,171.9965394069107,
12.038,176.7,0.798,103.1,2.030000000000001,0.798,210.7,103.1,,,,,171.8869013530728,
12.059,176.7,0.798,103.0,2.051,0.798,210.7,103.0,,,,,171.87155839083937,
12.081,176.7,0.798,103.1,2.0730000000000004,0.798,210.7,103.1,,,,,171.8869013530728,
12.097,176.6,0.801,103.2,2.0890000000000004,0.801,210.6,103.2,,,,,171.664546767131,
12.113,176.6,0.801,103.3,2.1050000000000004,0.801,210.6,103.3,,,,,171.67995054628304,
12.128,176.6,0.802,103.3,2.120000000000001,0.802,210.6,103.3,,,,,171.6004865566361,
12.161,176.6,0.802,103.2,2.1530000000000005,0.802,210.6,103.2,,,,,171.58506138937966,
12.182,176.6,0.802,103.1,2.1740000000000013,0.802,210.6,103.1,,,,,171.5696345484259,
12.198,176.6,0.803,103.1,2.1900000000000013,0.803,210.6,103.1,,,,,171.4900010727742,
12.219,176.6,0.802,103.1,,,,,2.2110000000000003,0.802,210.6,103.1,,168.5765074821539
12.239,176.6,0.801,103.0,,,,,2.2310000000000016,0.801,210.6,103.0,,168.650224924689
12.255,176.6,0.802,102.9,,,,,2.2470000000000017,0.802,210.6,102.9,,168.5488760648849
12.273,176.6,0.801,102.9,,,,,2.2650000000000006,0.801,210.6,102.9,,168.63642613769616
