time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length
10.013,195.5,0.42,93.8,0.0,0.42,229.5,93.8,,,,,192.4732586766472,
10.029,195.6,0.42,93.4,0.016000000000000014,0.42,229.6,93.4,,,,,192.44163737297157,
10.044,195.6,0.421,93.3,0.031000000000000583,0.421,229.6,93.3,,,,,192.3972498267664,
10.045,195.6,0.42,93.5,0.03200000000000003,0.42,229.6,93.5,,,,,192.44954361879368,
10.069,195.7,0.42,93.9,0.05600000000000094,0.42,229.7,93.9,,,,,192.4811624693941,
10.081,195.7,0.418,94.1,0.06799999999999962,0.418,229.7,94.1,,,,,192.56921191539246,
10.092,195.7,0.42,94.1,0.07900000000000063,0.42,229.7,94.1,,,,,192.49696821508144,
10.104,195.7,0.42,94.1,0.0909999999999993,0.42,229.7,94.1,,,,,192.49696821508144,
10.116,195.7,0.42,94.1,0.10299999999999976,0.42,229.7,94.1,,,,,192.49696821508144,
10.129,195.7,0.418,94.1,0.11599999999999966,0.418,229.7,94.1,,,,,192.56921191539246,
10.14,195.7,0.421,94.2,0.12700000000000067,0.421,229.7,94.2,,,,,192.46857118116887,
10.152,195.7,0.421,94.4,0.13899999999999935,0.421,229.7,94.4,,,,,192.48441362507918,
10.165,195.7,0.421,94.5,0.15199999999999925,0.421,229.7,94.5,,,,,192.49233392713114,
10.178,195.7,0.421,94.7,0.16500000000000092,0.421,229.7,94.7,,,,,192.50817269142863,
10.188,195.7,0.422,94.9,0.1750000000000007,0.422,229.7,94.9,,,,,192.48771978781295,
10.195,195.7,0.422,95.1,0.18200000000000038,0.422,229.7,95.1,,,,,192.50359402379578,
10.211,195.7,0.423,95.3,0.1980000000000004,0.423,229.7,95.3,,,,,192.48312579712683,
10.221,195.7,0.423,95.5,0.20800000000000018,0.423,229.7,95.5,,,,,192.49903550479502,
10.226,195.7,0.423,95.7,0.21300000000000097,0.423,229.7,95.7,,,,,192.514942759388,
10.242,195.7,0.426,95.9,0.22900000000000098,0.426,229.7,95.9,,,,,192.4214016302367,
10.26,195.7,0.428,96.2,0.2469999999999999,0.428,229.7,96.2,,,,,192.37193536093514,
10.269,195.7,0.429,96.9,0.2560000000000002,0.429,229.7,96.9,,,,,192.39147029241002,
10.279,195.7,0.432,97.7,0.266,0.432,229.7,97.7,,,,,192.34526133779684,
10.299,195.7,0.434,98.7,0.2859999999999996,0.434,229.7,98.7,,,,,192.35238543213254,
10.31,195.6,0.437,100.3,0.2970000000000006,0.437,229.6,100.3,,,,,192.3716918816485,
10.321,195.6,0.438,101.2,0.30799999999999983,0.438,229.6,101.2,,,,,192.4084119613072,
10.333,195.5,0.44,102.0,0.3200000000000003,0.44,229.5,102.0,,,,,192.39985341310827,
10.345,195.4,0.443,102.8,0.33200000000000074,0.443,229.4,102.8,,,,,192.35391861049877,
10.357,195.3,0.445,103.2,0.3439999999999994,0.445,229.3,103.2,,,,,192.31201986778512,
10.369,195.0,0.451,103.7,0.35599999999999987,0.451,229.0,103.7,,,,,192.125776021625,
10.382,194.8,0.453,104.6,0.3689999999999998,0.453,228.8,104.6,,,,,192.12528800963102,
10.382,194.4,0.454,104.5,0.3689999999999998,0.454,228.4,104.5,,,,,192.07822291050792,
10.401,194.1,0.455,104.4,0.3879999999999999,0.455,228.1,104.4,,,,,192.03098526986986,
10.414,193.7,0.461,103.4,0.4009999999999998,0.461,227.7,103.4,,,,,191.70924907553822,
10.419,193.4,0.466,103.2,0.4060000000000006,0.466,227.4,103.2,,,,,191.4912086471636,
10.44,193.0,0.47,102.7,0.4269999999999996,0.47,227.0,102.7,,,,,191.2839989763401,
10.447,192.7,0.473,102.7,0.4339999999999993,0.473,226.7,102.7,,,,,191.16012297707442,
10.464,192.5,0.477,102.7,0.4510000000000005,0.477,226.5,102.7,,,,,190.99311327230944,
10.478,192.2,0.481,102.1,0.46499999999999986,0.481,226.2,102.1,,,,,190.769501467441,
10.488,192.0,0.486,102.7,0.47499999999999964,0.486,226.0,102.7,,,,,190.60964573758625,
10.502,191.7,0.488,103.1,0.48900000000000077,0.488,225.7,103.1,,,,,190.5598682287081,
10.515,191.5,0.492,103.4,0.5020000000000007,0.492,225.5,103.4,,,,,190.41318776471823,
10.526,191.3,0.498,103.8,0.5129999999999999,0.498,225.3,103.8,,,,,190.18541003142948,
10.538,191.0,0.501,104.2,0.5250000000000004,0.501,225.0,104.2,,,,,190.08905742524573,
10.55,190.6,0.505,104.9,0.5370000000000008,0.505,224.6,104.9,,,,,189.97540502665206,
10.562,190.3,0.509,105.0,0.5489999999999995,0.509,224.3,105.0,,,,,189.8029660277497,
10.574,189.9,0.515,104.1,0.5609999999999999,0.515,223.9,104.1,,,,,189.43822826851465,
10.586,189.5,0.517,103.7,0.5730000000000004,0.517,223.5,103.7,,,,,189.30529963511307,
10.6,189.2,0.523,103.5,0.5869999999999997,0.523,223.2,103.5,,,,,189.00063088709584,
10.611,188.9,0.528,102.9,0.5980000000000008,0.528,222.9,102.9,,,,,188.69929870277042,
10.622,188.6,0.532,103.0,0.609,0.532,222.6,103.0,,,,,188.51361856317652,
10.643,188.4,0.536,102.9,0.6300000000000008,0.536,222.4,102.9,,,,,188.30561532883482,
10.666,188.1,0.542,103.8,0.6530000000000005,0.542,222.1,103.8,,,,,188.09760490291023,
10.683,187.9,0.549,104.2,0.6699999999999999,0.549,221.9,104.2,,,,,187.7837560042671,
10.701,187.6,0.553,104.3,0.6880000000000006,0.553,221.6,104.3,,,,,187.58849144872198,
10.726,187.3,0.556,104.2,0.713000000000001,0.556,221.3,104.2,,,,,187.42224275972688,
10.746,187.0,0.559,104.6,0.7330000000000005,0.559,221.0,104.6,,,,,187.3079166658225,
10.767,186.6,0.564,104.5,0.7539999999999996,0.564,220.6,104.5,,,,,187.0334315524537,
10.783,186.3,0.571,104.3,0.7699999999999996,0.571,220.3,104.3,,,,,186.63675424312424,
10.803,186.0,0.577,103.6,0.7900000000000009,0.577,220.0,103.6,,,,,186.23295628941705,
10.825,185.7,0.583,103.7,0.8119999999999994,0.583,219.7,103.7,,,,,185.91178966137764,
10.845,185.5,0.585,103.4,0.8320000000000007,0.585,219.5,103.4,,,,,185.7664841665258,
10.864,185.2,0.589,103.9,0.8510000000000009,0.589,219.2,103.9,,,,,185.59738326530726,
10.878,185.0,0.597,103.9,0.8650000000000002,0.597,219.0,103.9,,,,,185.1411184045831,
10.907,184.8,0.6,104.6,0.8940000000000001,0.6,218.8,104.6,,,,,185.04816662614783,
10.922,184.5,0.607,104.8,0.9090000000000007,0.607,218.5,104.8,,,,,184.66348033629743,
10.942,184.2,0.611,104.6,0.9290000000000003,0.611,218.2,104.6,,,,,184.40426880791654,
10.964,184.0,0.616,104.4,0.9510000000000005,0.616,218.0,104.4,,,,,184.0827349499767,
10.984,183.7,0.621,104.5,0.9710000000000001,0.621,217.7,104.5,,,,,183.79319821641366,
11.004,183.4,0.626,104.4,0.9909999999999997,0.626,217.4,104.4,,,,,183.47657920508595,
11.025,183.2,0.631,104.2,1.0120000000000005,0.631,217.2,104.2,,,,,183.1443690565826,
11.045,183.0,0.635,104.2,1.032,0.635,217.0,104.2,,,,,182.89543082758908,
11.065,182.8,0.64,104.1,1.0519999999999996,0.64,216.8,104.1,,,,,182.56901596911516,
11.082,182.6,0.646,104.2,1.0690000000000008,0.646,216.6,104.2,,,,,182.19999778900794,
11.099,182.3,0.652,104.6,1.0860000000000003,0.652,216.3,104.6,,,,,181.86405329350345,
11.115,182.1,0.657,104.7,1.1020000000000003,0.657,216.1,104.7,,,,,181.55176494977457,
11.133,181.9,0.659,104.6,1.1199999999999992,0.659,215.9,104.6,,,,,181.40825749284565,
11.165,181.7,0.663,104.3,1.1519999999999992,0.663,215.7,104.3,,,,,181.1066745606681,
11.185,181.5,0.67,103.8,1.1720000000000006,0.67,215.5,103.8,,,,,180.57588306710844,
11.205,181.3,0.675,104.0,1.1920000000000002,0.675,215.3,104.0,,,,,180.2643059630749,
11.226,181.1,0.679,104.5,1.213000000000001,0.679,215.1,104.5,,,,,180.05739806317837,
11.243,180.9,0.684,104.6,1.2300000000000004,0.684,214.9,104.6,,,,,179.72779518352323,
11.263,180.7,0.686,104.2,1.25,0.686,214.7,104.2,,,,,179.5369689574898,
11.276,180.5,0.692,104.0,1.263,0.692,214.5,104.0,,,,,179.09269603940936,
11.302,180.3,0.697,104.0,1.2889999999999997,0.697,214.3,104.0,,,,,178.7408696128241,
11.325,180.2,0.701,104.2,1.3119999999999994,0.701,214.2,104.2,,,,,178.48406860142583,
11.332,180.0,0.706,104.2,1.3190000000000008,0.706,214.0,104.2,,,,,178.1265242955567,
11.366,179.8,0.709,104.2,1.3529999999999998,0.709,213.8,104.2,,,,,177.91041910711172,
11.384,179.7,0.712,104.3,1.3710000000000004,0.712,213.7,104.3,,,,,177.7068651417955,
11.394,179.5,0.717,104.3,1.3810000000000002,0.717,213.5,104.3,,,,,177.34218650794998,
11.422,179.3,0.721,104.0,1.4090000000000007,0.721,213.3,104.0,,,,,177.00632322243405,
11.442,179.2,0.725,103.9,1.4290000000000003,0.725,213.2,103.9,,,,,176.69586586183212,
11.463,179.0,0.729,103.8,1.4499999999999993,0.729,213.0,103.8,,,,,176.38314157005343,
11.481,178.9,0.732,103.8,1.468,0.732,212.9,103.8,,,,,176.15771713628348,
11.504,178.8,0.736,103.8,1.4909999999999997,0.736,212.8,103.8,,,,,175.85530951884616,
11.525,178.7,0.737,103.7,1.5120000000000005,0.737,212.7,103.7,,,,,175.76513577234783,
11.546,178.6,0.742,103.7,1.5329999999999995,0.742,212.6,103.7,,,,,175.38340766967866,
