time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length
10.007,195.8,0.418,94.1,0.0,0.418,229.8,94.1,,,,,191.1938009334376,
10.02,195.8,0.42,94.3,0.0129999999999999,0.42,229.8,94.3,,,,,191.1500770850819,
10.032,195.8,0.42,94.5,0.025000000000000355,0.42,229.8,94.5,,,,,191.16569034783473,
10.044,195.8,0.42,94.6,0.03700000000000081,0.42,229.8,94.6,,,,,191.17349381951328,
10.057,195.8,0.42,94.7,0.05000000000000071,0.42,229.8,94.7,,,,,191.1812951847266,
10.067,195.8,0.421,94.8,0.0600000000000005,0.421,229.8,94.8,,,,,191.1594001353439,
10.08,195.8,0.421,95.0,0.0730000000000004,0.421,229.8,95.0,,,,,191.17503897694226,
10.09,195.8,0.421,95.2,0.08300000000000018,0.421,229.8,95.2,,,,,191.1906693926797,
10.102,195.8,0.422,95.4,0.09500000000000064,0.422,229.8,95.4,,,,,191.17661381032661,
10.114,195.8,0.422,95.6,0.1070000000000011,0.422,229.8,95.6,,,,,191.19227401784002,
10.126,195.8,0.422,95.8,0.11899999999999977,0.422,229.8,95.8,,,,,191.2079257994925,
10.139,195.8,0.423,95.9,0.13199999999999967,0.423,229.8,95.9,,,,,191.18606437254363,
10.15,195.8,0.423,96.1,0.14300000000000068,0.423,229.8,96.1,,,,,191.2017501589026,
10.163,195.8,0.424,96.3,0.15600000000000058,0.424,229.8,96.3,,,,,191.18771345372667,
10.176,195.8,0.426,96.5,0.16900000000000048,0.426,229.8,96.5,,,,,191.14372460373215,
10.188,195.8,0.426,96.8,0.18100000000000094,0.426,229.8,96.8,,,,,191.16742210293904,
10.2,195.8,0.427,97.4,0.19299999999999962,0.427,229.8,97.4,,,,,191.18493311657852,
10.213,195.8,0.429,97.9,0.20599999999999952,0.429,229.8,97.9,,,,,191.16464964735925,
10.225,195.7,0.434,98.6,0.21799999999999997,0.434,229.7,98.6,,,,,191.0693815338575,
10.237,195.7,0.435,100.0,0.23000000000000043,0.435,229.7,100.0,,,,,191.15159409928947,
10.249,195.6,0.438,101.3,0.24200000000000088,0.438,229.6,101.3,,,,,191.16546802143796,
10.261,195.5,0.44,102.3,0.25399999999999956,0.44,229.5,102.3,,,,,191.1857249118978,
10.274,195.4,0.442,103.1,0.26699999999999946,0.442,229.4,103.1,,,,,191.1899425655971,
10.285,195.2,0.446,103.2,0.27800000000000047,0.446,229.2,103.2,,,,,191.07555654317406,
10.294,195.0,0.451,103.2,0.2870000000000008,0.451,229.0,103.2,,,,,190.91963289413306,
10.306,194.7,0.454,104.0,0.2989999999999995,0.454,228.7,104.0,,,,,190.8918465779107,
10.319,194.4,0.454,104.2,0.31200000000000117,0.454,228.4,104.2,,,,,190.90863706533634,
10.331,194.0,0.455,104.0,0.32399999999999984,0.455,228.0,104.0,,,,,190.86010925453925,
10.343,193.7,0.46,103.0,0.3360000000000003,0.46,227.7,103.0,,,,,190.61409658881524,
10.356,193.4,0.465,102.4,0.3490000000000002,0.465,227.4,102.4,,,,,190.3972284600235,
10.367,193.1,0.468,102.2,0.3600000000000012,0.468,227.1,102.2,,,,,190.27894271148534,
10.38,192.8,0.473,102.5,0.3730000000000011,0.473,226.8,102.5,,,,,190.13492723007766,
10.393,192.5,0.476,102.7,0.386000000000001,0.476,226.5,102.7,,,,,190.04915394404833,
10.405,192.3,0.479,103.1,0.3979999999999997,0.479,226.3,103.1,,,,,189.9805462589216,
10.418,192.0,0.483,102.8,0.4109999999999996,0.483,226.0,102.8,,,,,189.81241135932268,
10.43,191.7,0.489,103.2,0.42300000000000004,0.489,225.7,103.2,,,,,189.6339631793658,
