time,length,pressure,force
10.021,189.70,0.219,46.20
10.039,189.70,0.222,46.40
10.067,189.70,0.224,46.80
10.076,189.60,0.227,47.30
10.106,189.60,0.229,47.80
10.126,189.60,0.23,48.50
10.147,189.60,0.234,49.10
10.167,189.60,0.236,49.70
10.184,189.50,0.239,50.40
10.207,189.30,0.241,50.90
10.217,189.00,0.245,50.90
10.244,188.70,0.249,50.90
10.266,188.40,0.252,50.70
10.282,188.20,0.255,50.40
10.304,187.90,0.258,50.20
10.327,187.70,0.262,50.00
10.338,187.50,0.267,50.10
10.365,187.30,0.271,50.30
10.384,187.10,0.275,50.50
10.401,186.90,0.277,50.80
10.425,186.70,0.282,50.80
10.442,186.50,0.286,50.80
10.458,186.30,0.29,50.90
10.485,186.10,0.294,51.00
10.493,185.80,0.299,50.80
10.527,185.60,0.304,50.70
10.546,185.30,0.307,50.70
10.565,185.10,0.311,50.60
10.582,185.00,0.317,50.50
10.606,184.80,0.322,50.60
10.624,184.60,0.327,50.80
10.646,184.40,0.332,51.10
10.658,184.30,0.334,51.20
10.674,184.10,0.339,51.10
10.706,183.90,0.345,51.10
10.724,183.70,0.35,51.10
10.738,183.50,0.354,51.10
10.762,183.30,0.359,50.90
10.785,183.10,0.363,50.80
10.806,182.90,0.37,50.90
10.826,182.80,0.373,51.00
10.847,182.60,0.378,51.00
10.865,182.50,0.383,50.90
10.883,182.40,0.389,50.90
10.905,182.20,0.394,51.10
10.921,182.10,0.399,51.30
10.938,182.00,0.402,51.50
10.965,181.80,0.407,51.40
10.982,181.60,0.413,51.40
11.006,181.50,0.42,51.40
11.018,181.40,0.423,51.20
11.044,181.20,0.428,51.20
11.064,181.10,0.433,51.20
11.083,181.00,0.438,51.20
11.091,180.90,0.442,51.40
11.123,180.80,0.449,51.70
11.14,180.70,0.453,51.80
11.166,180.60,0.457,51.70
11.183,180.50,0.462,51.70
11.2,180.30,0.466,51.50
11.224,180.20,0.471,51.30
11.244,180.20,0.477,51.20
11.263,180.10,0.481,51.40
11.284,180.00,0.486,51.50
11.305,180.00,0.489,51.70
11.323,179.90,0.493,51.80
11.346,179.80,0.498,51.70
11.362,179.70,0.503,51.70
11.384,179.60,0.506,51.60
11.405,179.50,0.51,51.50
11.419,179.40,0.515,51.40
11.445,179.40,0.517,51.30
11.457,179.30,0.521,51.30
11.484,179.30,0.526,51.30
11.502,179.20,0.53,51.40
11.516,179.10,0.533,51.40
11.536,179.10,0.537,51.30
11.562,179.00,0.541,51.30
11.576,179.00,0.543,51.20
11.603,178.90,0.547,51.20
11.624,178.90,0.549,51.30
11.642,178.90,0.553,51.50
11.665,178.80,0.555,51.50
11.678,178.80,0.558,51.50
11.689,178.70,0.56,51.50
11.724,178.70,0.564,51.50
11.743,178.70,0.566,51.50
11.759,178.60,0.567,51.50
11.784,178.60,0.57,51.50
11.802,178.60,0.572,51.50
11.818,178.50,0.575,51.50
11.836,178.50,0.577,51.40
11.858,178.50,0.578,51.30
11.869,178.40,0.58,51.30
11.896,178.40,0.582,51.30
11.922,178.40,0.583,51.30
11.943,178.40,0.586,51.30
11.962,178.40,0.586,51.30
11.98,178.30,0.588,51.30
11.995,178.30,0.588,51.20
12.015,178.30,0.589,51.20
12.044,178.30,0.591,51.20
12.062,178.30,0.592,51.20
12.08,178.30,0.592,51.30
12.101,178.30,0.592,51.20
12.123,178.30,0.593,51.20
12.141,178.30,0.594,51.20
12.161,178.30,0.593,51.20
12.18,178.20,0.594,51.20
12.2,178.20,0.594,51.20
12.22,178.20,0.594,51.20
12.232,178.20,0.593,51.20
12.264,178.20,0.594,51.10
12.27,178.20,0.594,51.10
12.301,178.20,0.593,51.10
12.32,178.20,0.593,51.00
12.341,178.20,0.592,51.00
12.361,178.20,0.593,51.00
12.383,178.20,0.591,51.00
12.398,178.20,0.589,50.90
12.422,178.20,0.589,50.80
12.438,178.20,0.588,50.80
12.456,178.20,0.587,50.70
12.471,178.20,0.587,50.70
12.498,178.20,0.586,50.60
12.522,178.20,0.583,50.50
12.542,178.20,0.582,50.40
12.563,178.20,0.581,50.30
12.583,178.20,0.58,50.10
12.603,178.20,0.577,50.00
12.617,178.20,0.575,49.90
12.636,178.20,0.574,49.80
12.658,178.20,0.571,49.60
12.67,178.20,0.57,49.50
12.704,178.20,0.567,49.30
12.72,178.20,0.566,49.20
