time,length,pressure,force
3.913,00,-0.004,0.00
3.923,0.00,-0.004,0.00
3.93,0.00,-0.004,0.00
3.946,0.00,-0.004,0.00
3.961,0.00,-0.004,0.00
3.978,0.00,-0.004,0.00
3.996,0.00,-0.004,0.00
4.01,0.00,-0.004,0.00
4.012,0.00,-0.004,0.00
4.034,0.00,-0.004,0.00
4.046,0.00,-0.004,0.00
4.053,0.00,-0.004,0.00
4.066,0.00,-0.004,0.00
4.078,0.00,-0.004,0.00
4.09,0.00,-0.004,0.00
4.104,0.00,-0.006,0.00
4.115,0.00,-0.006,0.00
4.127,0.00,-0.004,0.00
4.139,0.00,-0.004,0.00
4.149,0.00,-0.006,0.00
4.164,0.00,-0.006,0.00
3.914,0.00,-0.004,0.00
3.932,0.00,-0.004,0.00
3.947,0.00,-0.004,0.00
3.958,0.00,-0.004,0.00
0.003,,-0.002,0.00
0.004,0.00,-0.002,0.00
3.915,0.00,-0.002,0.00
3.926,0.00,-0.002,0.00
3.933,0.00,-0.002,0.00
3.915,0.00,-0.002,0.00
3.917,0.00,-0.002,0.00
3.935,0.00,-0.002,0.00
3.949,0.00,-0.002,0.00
3.967,0.00,-0.002,0.00
3.982,0.00,-0.002,0.00
3.997,0.00,-0.002,0.00
4.007,0.00,-0.002,0.00
4.015,0.00,-0.002,0.00
4.032,0.00,-0.002,0.00
4.042,0.00,-0.002,0.00
4.058,0.00,-0.002,0.00
4.066,0.00,-0.002,0.00
4.08,0.00,-0.003,0.00
4.092,0.00,-0.002,0.00
4.096,0.00,-0.002,0.00
4.117,0.00,-0.003,0.00
4.129,0.00,-0.002,0.00
4.139,0.00,-0.002,0.00
4.152,0.00,-0.002,0.00
4.16,0.00,-0.002,0.00
4.167,0.00,-0.002,0.00
4.185,0.00,-0.003,0.00
4.197,0.00,-0.003,0.00
4.213,0.00,-0.003,0.00
4.222,0.00,-0.003,0.00
4.235,0.00,-0.002,0.00
4.247,0.00,-0.002,0.00
4.259,0.00,-0.003,0.00
4.272,0.00,-0.002,0.00
4.281,0.00,-0.003,0.00
4.297,0.00,-0.002,0.00
4.31,0.00,-0.002,0.00
4.319,0.00,-0.002,0.00
4.334,0.00,-0.002,0.00
4.336,0.00,-0.002,0.00
4.356,0.00,-0.002,0.00
4.369,0.00,-0.003,0.00
4.377,0.00,-0.002,0.00
4.389,0.00,-0.002,0.00
4.402,0.00,-0.002,0.00
4.414,0.00,-0.002,0.00
4.425,0.00,-0.002,0.00
4.439,0.00,-0.002,0.00
4.45,0.00,-0.002,0.00
4.462,0.00,-0.002,0.00
3.913,0.00,-0.002,1650.00
3.915,0.00,-0.003,1650.00
3.933,0.00,-0.002,1650.00
3.949,0.00,-0.003,1650.00
3.961,0.00,-0.002,1650.00
3.969,0.00,-0.003,1650.00
3.986,0.00,-0.002,1650.00
3.998,0.00,-0.002,1650.00
4.005,0.00,-0.002,1650.00
4.021,0.00,-0.002,1650.00
4.033,0.00,-0.002,1650.00
4.045,0.00,-0.002,1650.00
4.053,0.00,-0.003,1650.00
4.065,0.00,-0.002,1650.00
4.079,0.00,-0.002,1650.00
4.091,0.00,-0.002,1650.00
4.104,0.00,-0.002,1650.00
4.116,0.00,-0.003,1650.00
4.127,0.00,-0.003,1650.00
4.139,0.00,-0.003,1650.00
4.153,0.00,-0.003,1650.00
4.164,0.00,-0.002,1650.00
4.176,0.00,-0.003,1650.00
4.188,0.00,-0.003,1650.00
4.197,0.00,-0.003,1650.00
4.21,0.00,-0.003,1650.00
4.221,0.00,-0.003,1650.00
4.234,0.00,-0.002,1650.00
4.247,0.00,-0.002,1650.00
4.26,0.00,-0.002,1650.00
4.274,0.00,-0.002,1650.00
4.284,0.00,-0.003,1650.00
4.296,0.00,-0.002,1650.00
4.308,0.00,-0.003,1650.00
4.322,0.00,-0.003,1650.00
4.332,0.00,-0.002,1650.00
4.344,0.00,-0.002,1650.00
4.352,0.00,-0.003,1650.00
4.365,0.00,-0.003,1650.00
4.378,0.00,-0.002,1650.00
4.39,0.00,-0.002,1650.00
4.403,0.00,-0.002,1650.00
4.415,0.00,-0.002,1650.00
4.428,0.00,-0.003,1650.00
4.44,0.00,-0.003,1650.00
4.453,0.00,-0.002,1650.00
4.464,0.00,-0.003,1650.00
4.476,0.00,-0.003,1650.00
4.488,0.00,-0.003,1650.00
4.497,0.00,-0.003,1650.00
4.51,0.00,-0.002,1650.00
4.521,0.00,-0.003,1650.00
4.536,0.00,-0.003,1650.00
4.546,0.00,-0.002,1650.00
4.558,0.00,-0.002,1650.00
