time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length
10.013,195.5,0.42,93.8,0.0,0.42,229.5,93.8,,,,,192.0382423979321,
10.029,195.6,0.42,93.4,0.016000000000000014,0.42,229.6,93.4,,,,,192.00857670527014,
10.044,195.6,0.421,93.3,0.031000000000000583,0.421,229.6,93.3,,,,,191.96782973005025,
10.045,195.6,0.42,93.5,0.03200000000000003,0.42,229.6,93.5,,,,,192.0159956389816,
10.069,195.7,0.42,93.9,0.05600000000000094,0.42,229.7,93.9,,,,,192.04565463685432,
10.081,195.7,0.418,94.1,0.06799999999999962,0.418,229.7,94.1,,,,,192.12640449017061,
10.092,195.7,0.42,94.1,0.07900000000000063,0.42,229.7,94.1,,,,,192.0604740936068,
10.104,195.7,0.42,94.1,0.0909999999999993,0.42,229.7,94.1,,,,,192.0604740936068,
10.116,195.7,0.42,94.1,0.10299999999999976,0.42,229.7,94.1,,,,,192.0604740936068,
10.129,195.7,0.418,94.1,0.11599999999999966,0.418,229.7,94.1,,,,,192.12640449017061,
10.14,195.7,0.421,94.2,0.12700000000000067,0.421,229.7,94.2,,,,,192.0347474365656,
10.152,195.7,0.421,94.4,0.13899999999999935,0.421,229.7,94.4,,,,,192.049599627343,
10.165,195.7,0.421,94.5,0.15199999999999925,0.421,229.7,94.5,,,,,192.05702321218578,
10.178,195.7,0.421,94.7,0.16500000000000092,0.421,229.7,94.7,,,,,192.07186536077933,
10.188,195.7,0.422,94.9,0.1750000000000007,0.422,229.7,94.9,,,,,192.05358994664695,
10.195,195.7,0.422,95.1,0.18200000000000038,0.422,229.7,95.1,,,,,192.06846148187083,
10.211,195.7,0.423,95.3,0.1980000000000004,0.423,229.7,95.3,,,,,192.05017429699038,
10.221,195.7,0.423,95.5,0.20800000000000018,0.423,229.7,95.5,,,,,192.06507521884458,
10.226,195.7,0.423,95.7,0.21300000000000097,0.423,229.7,95.7,,,,,192.07996944590954,
10.242,195.7,0.426,95.9,0.22900000000000098,0.426,229.7,95.9,,,,,191.9950256293432,
10.26,195.7,0.428,96.2,0.2469999999999999,0.428,229.7,96.2,,,,,191.9504774150516,
10.269,195.7,0.429,96.9,0.2560000000000002,0.429,229.7,96.9,,,,,191.96967441814112,
10.279,195.7,0.432,97.7,0.266,0.432,229.7,97.7,,,,,191.92909316504554,
10.299,195.7,0.434,98.7,0.2859999999999996,0.434,229.7,98.7,,,,,191.9375435032187,
10.31,195.6,0.437,100.3,0.2970000000000006,0.437,229.6,100.3,,,,,191.95822769666182,
10.321,195.6,0.438,101.2,0.30799999999999983,0.438,229.6,101.2,,,,,191.99338008680962,
10.333,195.5,0.44,102.0,0.3200000000000003,0.44,229.5,102.0,,,,,191.98710072497994,
10.345,195.4,0.443,102.8,0.33200000000000074,0.443,229.4,102.8,,,,,191.94680971327423,
10.357,195.3,0.445,103.2,0.3439999999999994,0.445,229.3,103.2,,,,,191.90944054998948,
10.369,195.0,0.451,103.7,0.35599999999999987,0.451,229.0,103.7,,,,,191.74085273688138,
10.382,194.8,0.453,104.6,0.3689999999999998,0.453,228.8,104.6,,,,,191.7421769097265,
10.382,194.4,0.454,104.5,0.3689999999999998,0.454,228.4,104.5,,,,,191.69912562558522,
10.401,194.1,0.455,104.4,0.3879999999999999,0.455,228.1,104.4,,,,,191.65590318174182,
10.414,193.7,0.461,103.4,0.4009999999999998,0.461,227.7,103.4,,,,,191.36047030207752,
10.419,193.4,0.466,103.2,0.4060000000000006,0.466,227.4,103.2,,,,,191.16092099494725,
10.44,193.0,0.47,102.7,0.4269999999999996,0.47,227.0,102.7,,,,,190.97036366337093,
10.447,192.7,0.473,102.7,0.4339999999999993,0.473,226.7,102.7,,,,,190.85702940659087,
10.464,192.5,0.477,102.7,0.4510000000000005,0.477,226.5,102.7,,,,,190.70414312707348,
10.478,192.2,0.481,102.1,0.46499999999999986,0.481,226.2,102.1,,,,,190.49778661779635,
10.488,192.0,0.486,102.7,0.47499999999999964,0.486,226.0,102.7,,,,,190.3527364750933,
10.502,191.7,0.488,103.1,0.48900000000000077,0.488,225.7,103.1,,,,,190.3081129418901,
10.515,191.5,0.492,103.4,0.5020000000000007,0.492,225.5,103.4,,,,,190.1743508489588,
10.526,191.3,0.498,103.8,0.5129999999999999,0.498,225.3,103.8,,,,,189.9663838568584,
10.538,191.0,0.501,104.2,0.5250000000000004,0.501,225.0,104.2,,,,,189.87901096506633,
10.55,190.6,0.505,104.9,0.5370000000000008,0.505,224.6,104.9,,,,,189.77657446994954,
10.562,190.3,0.509,105.0,0.5489999999999995,0.509,224.3,105.0,,,,,189.6184814895439,
10.574,189.9,0.515,104.1,0.5609999999999999,0.515,223.9,104.1,,,,,189.28058884491048,
10.586,189.5,0.517,103.7,0.5730000000000004,0.517,223.5,103.7,,,,,189.15707965492538,
10.6,189.2,0.523,103.5,0.5869999999999997,0.523,223.2,103.5,,,,,188.87591782061787,
10.611,188.9,0.528,102.9,0.5980000000000008,0.528,222.9,102.9,,,,,188.59627729091312,
10.622,188.6,0.532,103.0,0.609,0.532,222.6,103.0,,,,,188.42534136127085,
10.643,188.4,0.536,102.9,0.6300000000000008,0.536,222.4,102.9,,,,,188.2330672745728,
10.666,188.1,0.542,103.8,0.6530000000000005,0.542,222.1,103.8,,,,,188.04410122861754,
10.683,187.9,0.549,104.2,0.6699999999999999,0.549,221.9,104.2,,,,,187.75567153562687,
10.701,187.6,0.553,104.3,0.6880000000000006,0.553,221.6,104.3,,,,,187.57563155667688,
10.726,187.3,0.556,104.2,0.713000000000001,0.556,221.3,104.2,,,,,187.42162623310364,
10.746,187.0,0.559,104.6,0.7330000000000005,0.559,221.0,104.6,,,,,187.3173977551246,
10.767,186.6,0.564,104.5,0.7539999999999996,0.564,220.6,104.5,,,,,187.06320674853228,
10.783,186.3,0.571,104.3,0.7699999999999996,0.571,220.3,104.3,,,,,186.69537553238038,
10.803,186.0,0.577,103.6,0.7900000000000009,0.577,220.0,103.6,,,,,186.31862585710883,
10.825,185.7,0.583,103.7,0.8119999999999994,0.583,219.7,103.7,,,,,186.02135870159367,
10.845,185.5,0.585,103.4,0.8320000000000007,0.585,219.5,103.4,,,,,185.88538380586704,
10.864,185.2,0.589,103.9,0.8510000000000009,0.589,219.2,103.9,,,,,185.730644435813,
10.878,185.0,0.597,103.9,0.8650000000000002,0.597,219.0,103.9,,,,,185.30731108737683,
10.907,184.8,0.6,104.6,0.8940000000000001,0.6,218.8,104.6,,,,,185.22408660243846,
10.922,184.5,0.607,104.8,0.9090000000000007,0.607,218.5,104.8,,,,,184.86786520624065,
10.942,184.2,0.611,104.6,0.9290000000000003,0.611,218.2,104.6,,,,,184.62622753542766,
