time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length
10.003,155.2,0.424,45.3,0.0,0.424,182.2,45.3,,,,,155.67323923967024,
10.015,155.2,0.424,45.3,0.012000000000000455,0.424,182.2,45.3,,,,,155.67323923967024,
10.03,155.2,0.423,45.3,0.026999999999999247,0.423,182.2,45.3,,,,,155.69186566210928,
10.038,155.2,0.424,45.3,0.03500000000000014,0.424,182.2,45.3,,,,,155.67323923967024,
10.055,155.2,0.424,45.3,0.0519999999999996,0.424,182.2,45.3,,,,,155.67323923967024,
10.067,155.2,0.424,45.4,0.06400000000000006,0.424,182.2,45.4,,,,,155.67865267601022,
10.078,155.2,0.426,45.4,0.07499999999999929,0.426,182.2,45.4,,,,,155.64109640257865,
10.091,155.2,0.426,45.5,0.08799999999999919,0.426,182.2,45.5,,,,,155.6465681169524,
10.103,155.2,0.427,45.7,0.09999999999999964,0.427,182.2,45.7,,,,,155.63862721241924,
10.115,155.2,0.431,46.1,0.1120000000000001,0.431,182.2,46.1,,,,,155.58435225425296,
10.128,155.2,0.433,46.6,0.125,0.433,182.2,46.6,,,,,155.57373418377807,
10.141,155.2,0.435,47.3,0.1379999999999999,0.435,182.2,47.3,,,,,155.57442791767787,
10.15,155.1,0.437,47.9,0.14700000000000024,0.437,182.1,47.9,,,,,155.56956191172642,
10.166,155.1,0.44,48.4,0.16300000000000026,0.44,182.1,48.4,,,,,155.53944881146043,
10.176,155.0,0.442,48.9,0.17300000000000004,0.442,182.0,48.9,,,,,155.5288548298919,
10.186,154.9,0.445,49.3,0.18299999999999983,0.445,181.9,49.3,,,,,155.4925068839891,
10.199,154.8,0.448,49.4,0.19599999999999973,0.448,181.8,49.4,,,,,155.4378916076683,
10.216,154.6,0.45,49.6,0.2129999999999992,0.45,181.6,49.6,,,,,155.40896427920865,
10.24,154.3,0.454,50.0,0.2370000000000001,0.454,181.3,50.0,,,,,155.35029989255437,
10.248,154.0,0.456,49.9,0.24499999999999922,0.456,181.0,49.9,,,,,155.30202219361385,
10.276,153.7,0.46,49.2,0.2729999999999997,0.46,180.7,49.2,,,,,155.17169645724684,
10.29,153.5,0.465,49.0,0.28699999999999903,0.465,180.5,49.0,,,,,155.0470329185803,
10.319,153.2,0.468,49.1,0.3160000000000007,0.468,180.2,49.1,,,,,154.98493499717446,
10.337,153.0,0.471,49.2,0.33399999999999963,0.471,180.0,49.2,,,,,154.92181809771532,
10.357,152.8,0.476,49.0,0.3539999999999992,0.476,179.8,49.0,,,,,154.78886141570186,
10.378,152.6,0.481,49.1,0.375,0.481,179.6,49.1,,,,,154.67309112845862,
10.398,152.4,0.483,49.6,0.3949999999999996,0.483,179.4,49.6,,,,,154.65899137348296,
10.409,152.2,0.488,49.5,0.4060000000000006,0.488,179.2,49.5,,,,,154.52486159967273,
10.435,152.0,0.493,49.6,0.4320000000000004,0.493,179.0,49.6,,,,,154.40186578899474,
10.459,151.7,0.495,49.9,0.4559999999999995,0.495,178.7,49.9,,,,,154.3715743453834,
10.475,151.4,0.498,49.7,0.47199999999999953,0.498,178.4,49.7,,,,,154.27559003007912,
10.493,151.1,0.503,49.2,0.4900000000000002,0.503,178.1,49.2,,,,,154.09819941008487,
10.517,150.9,0.509,49.1,0.5139999999999993,0.509,177.9,49.1,,,,,153.9187092927877,
10.535,150.7,0.512,49.3,0.532,0.512,177.7,49.3,,,,,153.8476117402618,
10.558,150.4,0.516,49.4,0.5549999999999997,0.516,177.4,49.4,,,,,153.73719306654615,
10.579,150.2,0.522,49.2,0.5760000000000005,0.522,177.2,49.2,,,,,153.53679053510555,
10.599,150.0,0.527,49.4,0.5960000000000001,0.527,177.0,49.4,,,,,153.39758828000004,
10.619,149.7,0.533,49.7,0.6159999999999997,0.533,176.7,49.7,,,,,153.231845069418,
10.638,149.5,0.536,49.7,0.6349999999999998,0.536,176.5,49.7,,,,,153.13332478051768,
10.647,149.2,0.539,49.2,0.6440000000000001,0.539,176.2,49.2,,,,,152.98579015466703,
10.674,149.0,0.547,49.0,0.6709999999999994,0.547,176.0,49.0,,,,,152.69013761290572,
10.696,148.8,0.548,49.6,0.6929999999999996,0.548,175.8,49.6,,,,,152.71440686436026,
10.713,148.6,0.552,49.7,0.7099999999999991,0.552,175.6,49.7,,,,,152.58256112659208,
10.732,148.4,0.559,49.3,0.7289999999999992,0.559,175.4,49.3,,,,,152.28618322984303,
10.759,148.2,0.564,49.4,0.7560000000000002,0.564,175.2,49.4,,,,,152.10877409056712,
10.779,148.0,0.567,49.8,0.7759999999999998,0.567,175.0,49.8,,,,,152.03714140201186,
10.799,147.7,0.571,49.7,0.7959999999999994,0.571,174.7,49.7,,,,,151.87133363053348,
10.815,147.5,0.582,49.1,0.8119999999999994,0.582,174.5,49.1,,,,,151.3606845814564,
10.829,147.3,0.587,49.3,0.8260000000000005,0.587,174.3,49.3,,,,,151.17495498821233,
10.856,147.1,0.589,49.9,0.8529999999999998,0.589,174.1,49.9,,,,,151.16148862937703,
10.873,146.9,0.596,49.6,0.8699999999999992,0.596,173.9,49.6,,,,,150.82392995874486,
10.89,146.7,0.6,49.0,0.8870000000000005,0.6,173.7,49.0,,,,,150.5721238178264,
10.917,146.5,0.604,49.6,0.9139999999999997,0.604,173.5,49.6,,,,,150.46744377426845,
10.938,146.3,0.607,49.8,0.9350000000000005,0.607,173.3,49.8,,,,,150.35624266597668,
10.959,146.1,0.611,49.3,0.9559999999999995,0.611,173.1,49.3,,,,,150.10608072745282,
10.977,146.0,0.619,49.3,0.9740000000000002,0.619,173.0,49.3,,,,,149.7248175862067,
10.989,145.8,0.621,50.0,0.9860000000000007,0.621,172.8,50.0,,,,,149.72275955689997,
11.017,145.6,0.624,50.0,1.0139999999999993,0.624,172.6,50.0,,,,,149.57644544757312,
11.037,145.4,0.635,49.4,1.0340000000000007,0.635,172.4,49.4,,,,,148.93796442657052,
11.058,145.2,0.638,49.5,1.0549999999999997,0.638,172.2,49.5,,,,,148.79663286836004,
11.077,145.0,0.643,49.9,1.0739999999999998,0.643,172.0,49.9,,,,,148.59227194234194,
11.089,144.9,0.648,49.5,1.0860000000000003,0.648,171.9,49.5,,,,,148.26379657397294,
11.116,144.7,0.654,49.2,1.1129999999999995,0.654,171.7,49.2,,,,,147.8872075157179,
11.126,144.6,0.659,49.6,1.1229999999999993,0.659,171.6,49.6,,,,,147.6688961133492,
11.155,144.4,0.662,49.9,1.1519999999999992,0.662,171.4,49.9,,,,,147.54591242441313,
11.171,144.2,0.666,49.6,1.1679999999999993,0.666,171.2,49.6,,,,,147.26699813475338,
11.198,144.1,0.673,49.4,1.1950000000000003,0.673,171.1,49.4,,,,,146.82088777551576,
11.217,143.9,0.675,49.7,1.2140000000000004,0.675,170.9,49.7,,,,,146.75117492395646,
11.237,143.8,0.677,49.6,1.234,0.677,170.8,49.6,,,,,146.61355451648492,
11.257,143.6,0.685,49.3,1.2539999999999996,0.685,170.6,49.3,,,,,146.06882281278342,
11.274,143.5,0.69,49.5,1.270999999999999,0.69,170.5,49.5,,,,,145.78834499410328,
11.283,143.4,0.693,49.7,1.2799999999999994,0.693,170.4,49.7,,,,,145.6322345860299,
11.316,143.3,0.696,49.7,1.3130000000000006,0.696,170.3,49.7,,,,,145.43850497342495,
11.332,143.2,0.701,49.5,1.3290000000000006,0.701,170.2,49.5,,,,,145.0739820378367,
11.349,143.0,0.706,49.4,1.346,0.706,170.0,49.4,,,,,144.72103419767774,
11.375,142.9,0.709,49.6,1.3719999999999999,0.709,169.9,49.6,,,,,144.55559530570414,
11.398,142.8,0.714,49.8,1.3949999999999996,0.714,169.8,49.8,,,,,144.25096336672902,
11.417,142.7,0.718,49.7,1.4139999999999997,0.718,169.7,49.7,,,,,143.9529307579376,
11.434,142.5,0.721,49.6,1.4309999999999992,0.721,169.5,49.6,,,,,143.72153141161513,
11.455,142.4,0.725,49.5,1.452,0.725,169.4,49.5,,,,,143.41561756218078,
11.475,142.3,0.728,49.5,1.4719999999999995,0.728,169.3,49.5,,,,,143.19848315082803,
