time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length
10.021,159.7,0.219,46.2,0.0,0.219,189.7,46.2,,,,,158.7397442464162,
10.039,159.7,0.222,46.4,0.017999999999998906,0.222,189.7,46.4,,,,,158.71146371056236,
10.067,159.7,0.224,46.8,0.045999999999999375,0.224,189.7,46.8,,,,,158.70394847682127,
10.076,159.6,0.227,47.3,0.054999999999999716,0.227,189.6,47.3,,,,,158.6880951900279,
10.106,159.6,0.229,47.8,0.08499999999999908,0.229,189.6,47.8,,,,,158.68483490687473,
10.126,159.6,0.23,48.5,0.10499999999999865,0.23,189.6,48.5,,,,,158.70346472019696,
10.147,159.6,0.234,49.1,0.12599999999999945,0.234,189.6,49.1,,,,,158.67899312946653,
10.167,159.6,0.236,49.7,0.14599999999999902,0.236,189.6,49.7,,,,,158.6803880676974,
10.184,159.5,0.239,50.4,0.16299999999999848,0.239,189.5,50.4,,,,,158.6732780400081,
10.207,159.3,0.241,50.9,0.18599999999999994,0.241,189.3,50.9,,,,,158.67008356228436,
10.217,159.0,0.245,50.9,0.19599999999999973,0.245,189.0,50.9,,,,,158.61575487939015,
10.244,158.7,0.249,50.9,0.22299999999999898,0.249,188.7,50.9,,,,,158.55992802825588,
10.266,158.4,0.252,50.7,0.24499999999999922,0.252,188.4,50.7,,,,,158.50724080108847,
10.282,158.2,0.255,50.4,0.26099999999999923,0.255,188.2,50.4,,,,,158.44852918015914,
10.304,157.9,0.258,50.2,0.2829999999999995,0.258,187.9,50.2,,,,,158.39367743148546,
10.327,157.7,0.262,50.0,0.30599999999999916,0.262,187.7,50.0,,,,,158.32229311697887,
10.338,157.5,0.267,50.1,0.3169999999999984,0.267,187.5,50.1,,,,,158.24868730101224,
10.365,157.3,0.271,50.3,0.3439999999999994,0.271,187.3,50.3,,,,,158.19455365889746,
10.384,157.1,0.275,50.5,0.36299999999999955,0.275,187.1,50.5,,,,,158.1392131031776,
10.401,156.9,0.277,50.8,0.379999999999999,0.277,186.9,50.8,,,,,158.12182357640862,
10.425,156.7,0.282,50.8,0.4039999999999999,0.282,186.7,50.8,,,,,158.03673415034584,
10.442,156.5,0.286,50.8,0.4209999999999994,0.286,186.5,50.8,,,,,157.96697717022556,
10.458,156.3,0.29,50.9,0.4369999999999994,0.29,186.3,50.9,,,,,157.90132404153957,
10.485,156.1,0.294,51.0,0.46399999999999864,0.294,186.1,51.0,,,,,157.83431763103786,
10.493,155.8,0.299,50.8,0.47199999999999953,0.299,185.8,50.8,,,,,157.72992026042684,
10.527,155.6,0.304,50.7,0.5059999999999985,0.304,185.6,50.7,,,,,157.62867739425297,
10.546,155.3,0.307,50.7,0.5249999999999986,0.307,185.3,50.7,,,,,157.57026611387087,
10.565,155.1,0.311,50.6,0.5439999999999987,0.311,185.1,50.6,,,,,157.48509458957733,
10.582,155.0,0.317,50.5,0.5609999999999999,0.317,185.0,50.5,,,,,157.35730222023696,
10.606,154.8,0.322,50.6,0.5849999999999991,0.322,184.8,50.6,,,,,157.25939179742227,
