time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length
10.025,155.1,0.427,45.9,0.0,0.427,182.1,45.9,,,,,155.77342120586326,
10.045,155.1,0.429,46.0,0.019999999999999574,0.429,182.1,46.0,,,,,155.74036432993597,
10.065,155.1,0.431,46.4,0.03999999999999915,0.431,182.1,46.4,,,,,155.72327286049082,
10.086,155.1,0.432,47.0,0.06099999999999994,0.432,182.1,47.0,,,,,155.73650005650921,
10.106,155.1,0.435,47.5,0.08099999999999952,0.435,182.1,47.5,,,,,155.70539396408762,
10.127,155.0,0.439,47.9,0.10200000000000031,0.439,182.0,47.9,,,,,155.64847891304584,
10.148,155.0,0.442,48.6,0.12299999999999933,0.442,182.0,48.6,,,,,155.6278101409333,
10.164,154.9,0.443,49.2,0.13899999999999935,0.443,181.9,49.2,,,,,155.64175393976663,
10.184,154.7,0.446,49.5,0.15899999999999892,0.446,181.7,49.5,,,,,155.5982448465372,
10.205,154.4,0.449,49.5,0.17999999999999972,0.449,181.4,49.5,,,,,155.53659511649784,
10.225,154.2,0.451,49.3,0.1999999999999993,0.451,181.2,49.3,,,,,155.48303256657027,
10.246,153.9,0.455,48.9,0.22100000000000009,0.455,180.9,48.9,,,,,155.37355943977332,
10.267,153.7,0.456,49.0,0.2419999999999991,0.456,180.7,49.0,,,,,155.35789271907984,
10.285,153.5,0.461,49.0,0.2599999999999998,0.461,180.5,49.0,,,,,155.24728119006,
10.296,153.3,0.466,48.5,0.270999999999999,0.466,180.3,48.5,,,,,155.1011924777548,
10.312,153.1,0.468,49.1,0.28699999999999903,0.468,180.1,49.1,,,,,155.09334574372545,
10.345,152.9,0.472,49.6,0.3200000000000003,0.472,179.9,49.6,,,,,155.0318628053832,
10.365,152.6,0.475,49.3,0.33999999999999986,0.475,179.6,49.3,,,,,154.93997038211938,
10.385,152.4,0.482,49.0,0.35999999999999943,0.482,179.4,49.0,,,,,154.7460144116706,
10.406,152.1,0.487,49.6,0.3810000000000002,0.487,179.1,49.6,,,,,154.66041908866006,
10.424,151.9,0.488,49.8,0.39899999999999913,0.488,178.9,49.8,,,,,154.64881089981765,
10.446,151.6,0.495,49.0,0.4209999999999994,0.495,178.6,49.0,,,,,154.4047973759133,
10.463,151.4,0.499,49.1,0.43799999999999883,0.499,178.4,49.1,,,,,154.3024571085605,
10.483,151.2,0.5,49.4,0.4580000000000002,0.5,178.2,49.4,,,,,154.2974682437735,
