time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length
0.0,222.2,0.415,46.7,0.0,0.415,222.2,46.7,,,,,-11075.589666498423,
0.020999999999999,222.2,0.418,47.3,0.02099999999999902,0.418,222.2,47.3,,,,,-11078.952664685505,
0.0410000000000003,222.1,0.42,48.1,0.04100000000000037,0.42,222.1,48.1,,,,,-11080.050049610418,
0.0609999999999999,222.0,0.423,49.2,0.06099999999999994,0.423,222.0,49.2,,,,,-11081.98225185584,
0.0819999999999989,221.9,0.426,49.4,0.08199999999999896,0.426,221.9,49.4,,,,,-11086.49117128742,
0.1020000000000003,221.7,0.428,49.7,0.10200000000000031,0.428,221.7,49.7,,,,,-11089.02035354745,
0.1210000000000004,221.5,0.431,49.9,0.12100000000000044,0.431,221.5,49.9,,,,,-11093.530659427499,
0.1400000000000005,221.3,0.433,49.8,0.14000000000000057,0.433,221.3,49.8,,,,,-11097.206427708037,
0.1600000000000001,221.1,0.437,49.5,0.16000000000000014,0.437,221.1,49.5,,,,,-11104.846299029166,
0.1799999999999997,220.8,0.439,49.7,0.17999999999999972,0.439,220.8,49.7,,,,,-11107.66411988511,
0.1999999999999993,220.6,0.443,49.9,0.1999999999999993,0.443,220.6,49.9,,,,,-11113.874132644101,
0.221,220.3,0.446,49.8,0.22100000000000009,0.446,220.3,49.8,,,,,-11119.249594591703,
0.2409999999999996,220.1,0.448,49.8,0.24099999999999966,0.448,220.1,49.8,,,,,-11122.642755435427,
0.2590000000000003,219.9,0.453,49.4,0.25900000000000034,0.453,219.9,49.4,,,,,-11132.275443082333,
0.2789999999999999,219.7,0.457,49.7,0.2789999999999999,0.457,219.7,49.7,,,,,-11138.205237726337,
0.2999999999999989,219.4,0.462,50.1,0.29999999999999893,0.462,219.4,50.1,,,,,-11145.54786816945,
0.3200000000000003,219.2,0.464,50.3,0.3200000000000003,0.464,219.2,50.3,,,,,-11148.370731096844,
0.3399999999999998,218.9,0.467,50.4,0.33999999999999986,0.467,218.9,50.4,,,,,-11153.180020026968,
0.3599999999999994,218.6,0.471,50.1,0.35999999999999943,0.471,218.6,50.1,,,,,-11160.838795995713,
0.379999999999999,218.3,0.475,49.6,0.379999999999999,0.475,218.3,49.6,,,,,-11169.0748512234,
0.4009999999999998,218.1,0.479,49.7,0.4009999999999998,0.479,218.1,49.7,,,,,-11175.58913304577,
0.4179999999999992,217.9,0.484,50.1,0.41799999999999926,0.484,217.9,50.1,,,,,-11182.943847025532,
0.4380000000000006,217.7,0.487,50.4,0.4380000000000006,0.487,217.7,50.4,,,,,-11187.185238016598,
0.4589999999999996,217.4,0.492,50.5,0.45899999999999963,0.492,217.4,50.5,,,,,-11195.406766700247,
0.4789999999999992,217.1,0.497,50.5,0.4789999999999992,0.497,217.1,50.5,,,,,-11203.919073262676,
0.5009999999999994,216.8,0.501,50.5,0.5009999999999994,0.501,216.8,50.5,,,,,-11210.731203792717,
0.5199999999999996,216.6,0.506,50.5,0.5199999999999996,0.506,216.6,50.5,,,,,-11219.249223555393,
0.5410000000000004,216.3,0.51,50.5,0.5410000000000004,0.51,216.3,50.5,,,,,-11226.065924645627,
0.5579999999999998,216.0,0.515,50.6,0.5579999999999998,0.515,216.0,50.6,,,,,-11234.301456563935,
0.577,215.7,0.52,50.5,0.577,0.52,215.7,50.5,,,,,-11243.116564571597,
0.597999999999999,215.5,0.522,50.3,0.597999999999999,0.522,215.5,50.3,,,,,-11247.104922603043,
0.6189999999999998,215.3,0.527,50.1,0.6189999999999998,0.527,215.3,50.1,,,,,-11256.213414124535,
0.6389999999999993,215.1,0.533,50.2,0.6389999999999993,0.533,215.1,50.2,,,,,-11266.167145068279,
0.6589999999999989,214.9,0.537,50.7,0.6589999999999989,0.537,214.9,50.7,,,,,-11271.554448318362,
0.6790000000000003,214.7,0.542,51.2,0.6790000000000003,0.542,214.7,51.2,,,,,-11278.651247982145,
0.6999999999999993,214.4,0.547,51.2,0.6999999999999993,0.547,214.4,51.2,,,,,-11287.194545997769,
0.718,214.1,0.553,50.9,0.718,0.553,214.1,50.9,,,,,-11298.317709470359,
0.7379999999999995,213.8,0.559,50.8,0.7379999999999995,0.559,213.8,50.8,,,,,-11308.867949355994,
0.7579999999999991,213.5,0.564,50.5,0.7579999999999991,0.564,213.5,50.5,,,,,-11318.290208732311,
0.7789999999999999,213.3,0.567,50.3,0.7789999999999999,0.567,213.3,50.3,,,,,-11324.00326651524,
0.798,213.1,0.572,50.4,0.798,0.572,213.1,50.4,,,,,-11332.27397349671,
0.8179999999999996,212.9,0.577,50.3,0.8179999999999996,0.577,212.9,50.3,,,,,-11341.126701386105,
0.8399999999999999,212.7,0.582,50.5,0.8399999999999999,0.582,212.7,50.5,,,,,-11349.113906844717,
0.8599999999999994,212.5,0.587,50.6,0.8599999999999994,0.587,212.5,50.6,,,,,-11357.393604494466,
0.8759999999999994,212.3,0.592,51.0,0.8759999999999994,0.592,212.3,51.0,,,,,-11364.80673544739,
0.8970000000000002,212.1,0.596,51.3,0.8970000000000002,0.596,212.1,51.3,,,,,-11370.796912947057,
0.9179999999999992,211.8,0.603,51.1,0.9179999999999993,0.603,211.8,51.1,,,,,-11383.386404535166,
0.939,211.6,0.608,50.8,0.9390000000000001,0.608,211.6,50.8,,,,,-11392.839082349159,
0.9599999999999992,211.4,0.613,50.7,0.9599999999999991,0.613,211.4,50.7,,,,,-11401.714998542711,
0.9800000000000004,211.2,0.615,50.6,0.9800000000000004,0.615,211.2,50.6,,,,,-11405.4405171417,
1.0,211.0,0.62,50.4,1.0,0.62,211.0,50.4,,,,,-11414.611692222776,
1.019,210.9,0.625,50.1,1.0190000000000001,0.625,210.9,50.1,,,,,-11424.077036050863,
1.0399999999999991,210.7,0.631,50.6,1.0399999999999991,0.631,210.7,50.6,,,,,-11432.940585719172,
1.0570000000000004,210.6,0.636,51.1,1.0570000000000004,0.636,210.6,51.1,,,,,-11440.087103225662,
1.077,210.4,0.641,51.5,1.077,0.641,210.4,51.5,,,,,-11447.526646284245,
1.097999999999999,210.1,0.646,51.5,1.097999999999999,0.646,210.1,51.5,,,,,-11456.132468696194,
1.1180000000000003,209.9,0.649,50.9,1.1180000000000003,0.649,209.9,50.9,,,,,-11463.043821921716,
1.1400000000000006,209.7,0.655,50.4,1.1400000000000006,0.655,209.7,50.4,,,,,-11474.834021535067,
1.16,209.6,0.659,50.2,1.1600000000000001,0.659,209.6,50.2,,,,,-11482.309046270968,
1.1790000000000005,209.4,0.665,50.3,1.1790000000000003,0.665,209.4,50.3,,,,,-11492.360379793094,
1.1989999999999998,209.3,0.67,50.7,1.1989999999999998,0.67,209.3,50.7,,,,,-11499.816653111517,
1.2170000000000003,209.2,0.673,51.0,1.2170000000000005,0.673,209.2,51.0,,,,,-11504.11659892773,
1.237,209.0,0.679,51.3,1.237,0.679,209.0,51.3,,,,,-11513.593889159712,
1.2569999999999997,208.8,0.682,51.3,1.2569999999999997,0.682,208.8,51.3,,,,,-11518.771603490026,
1.2780000000000005,208.7,0.686,51.1,1.2780000000000005,0.686,208.7,51.1,,,,,-11526.260694767965,
1.298,208.5,0.69,50.7,1.298,0.69,208.5,50.7,,,,,-11534.336045497725,
1.3179999999999996,208.4,0.693,50.3,1.3179999999999996,0.693,208.4,50.3,,,,,-11540.686369607754,
1.334999999999999,208.3,0.698,50.3,1.334999999999999,0.698,208.3,50.3,,,,,-11549.326484846535,
1.356,208.2,0.702,50.6,1.3559999999999999,0.702,208.2,50.6,,,,,-11555.364256008434,
1.376999999999999,208.1,0.706,51.0,1.376999999999999,0.706,208.1,51.0,,,,,-11561.111281004725,
1.3979999999999997,208.0,0.71,51.1,1.3979999999999997,0.71,208.0,51.1,,,,,-11567.736759193085,
1.4179999999999993,207.9,0.713,51.4,1.4179999999999993,0.713,207.9,51.4,,,,,-11572.049137184795,
1.4380000000000006,207.7,0.718,51.4,1.4380000000000006,0.718,207.7,51.4,,,,,-11580.700772134149,
1.4580000000000002,207.5,0.723,51.0,1.4580000000000002,0.723,207.5,51.0,,,,,-11590.526135834574,
1.4789999999999992,207.4,0.726,50.6,1.4789999999999992,0.726,207.4,50.6,,,,,-11596.891639526473,
1.4990000000000006,207.3,0.73,50.3,1.4990000000000006,0.73,207.3,50.3,,,,,-11604.698382697929,
1.517999999999999,207.3,0.732,50.2,1.517999999999999,0.732,207.3,50.2,,,,,-11608.456290014738,
1.5359999999999996,207.2,0.735,50.3,1.5359999999999996,0.735,207.2,50.3,,,,,-11613.361985537707,
1.5559999999999992,207.2,0.74,50.6,1.5559999999999992,0.74,207.2,50.6,,,,,-11621.149717940103,
1.5779999999999994,207.1,0.742,50.9,1.5779999999999994,0.742,207.1,50.9,,,,,-11623.738031366589,
1.597999999999999,207.0,0.745,51.1,1.597999999999999,0.745,207.0,51.1,,,,,-11628.353772685305,
1.6180000000000003,206.9,0.746,51.1,1.6180000000000003,0.746,206.9,51.1,,,,,-11630.08797263661,
1.638,206.8,0.751,50.9,1.638,0.751,206.8,50.9,,,,,-11639.347358535995,
