time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length
10.007,222.0,0.418,43.4,0.0,0.418,222.0,43.4,,,,,223.87262973391663,
10.02,222.0,0.418,43.5,0.0129999999999999,0.418,222.0,43.5,,,,,223.87742464881632,
10.021,222.0,0.418,43.7,0.014000000000001123,0.418,222.0,43.7,,,,,223.8869959666251,
10.044,222.0,0.42,43.9,0.03700000000000081,0.42,222.0,43.9,,,,,223.84016197063335,
10.057,222.0,0.42,44.0,0.05000000000000071,0.42,222.0,44.0,,,,,223.84498478653293,
10.069,222.0,0.42,44.2,0.062000000000001165,0.42,222.0,44.2,,,,,223.85461190408512,
10.08,222.0,0.421,44.3,0.0730000000000004,0.421,222.0,44.3,,,,,223.83109518947964,
10.092,222.0,0.421,44.4,0.08500000000000085,0.421,222.0,44.4,,,,,223.83592274607886,
10.105,221.9,0.422,44.6,0.09800000000000075,0.422,221.9,44.6,,,,,223.8171607921037,
10.116,221.9,0.422,44.7,0.10899999999999999,0.422,221.9,44.7,,,,,223.82199929894261,
10.129,221.9,0.424,44.9,0.12199999999999989,0.424,221.9,44.9,,,,,223.77453892831542,
10.141,221.9,0.424,45.1,0.13400000000000034,0.424,221.9,45.1,,,,,223.78429077382967,
10.15,221.9,0.427,45.6,0.14300000000000068,0.427,221.9,45.6,,,,,223.7222542083298,
10.159,221.8,0.429,46.2,0.15200000000000102,0.429,221.8,46.2,,,,,223.69368948977416,
10.176,221.7,0.431,46.8,0.16900000000000048,0.431,221.7,46.8,,,,,223.66494363923468,
10.185,221.6,0.433,47.1,0.17800000000000082,0.433,221.6,47.1,,,,,223.6210035158086,
10.192,221.4,0.435,47.3,0.1850000000000005,0.435,221.4,47.3,,,,,223.57163177274347,
10.21,221.2,0.439,47.2,0.20300000000000118,0.439,221.2,47.2,,,,,223.4456301561547,
10.225,221.0,0.443,47.0,0.21799999999999997,0.443,221.0,47.0,,,,,223.3113054332853,
10.235,220.8,0.445,47.3,0.22799999999999976,0.445,220.8,47.3,,,,,223.26442238933274,
10.246,220.5,0.449,47.5,0.23900000000000077,0.449,220.5,47.5,,,,,223.14763764756773,
10.258,220.3,0.45,47.6,0.25099999999999945,0.45,220.3,47.6,,,,,223.1208270378654,
10.275,220.0,0.454,47.1,0.2680000000000007,0.454,220.0,47.1,,,,,222.96168097479205,
10.285,219.8,0.459,47.2,0.27800000000000047,0.459,219.8,47.2,,,,,222.79901922021915,
10.294,219.6,0.462,47.2,0.2870000000000008,0.462,219.6,47.2,,,,,222.69584721630136,
10.312,219.4,0.465,47.5,0.3049999999999997,0.465,219.4,47.5,,,,,222.6090304283626,
10.331,219.2,0.467,47.7,0.32399999999999984,0.467,219.2,47.7,,,,,222.55052384266307,
10.348,218.9,0.472,47.7,0.3410000000000011,0.472,218.9,47.7,,,,,222.37108046367368,
10.369,218.7,0.475,47.6,0.3620000000000001,0.475,218.7,47.6,,,,,222.25484914601577,
10.389,218.4,0.479,47.7,0.3819999999999997,0.479,218.4,47.7,,,,,222.11195376314038,
10.41,218.2,0.484,47.8,0.40300000000000047,0.484,218.2,47.8,,,,,221.92774698836433,
10.428,217.9,0.489,48.1,0.42100000000000115,0.489,217.9,48.1,,,,,221.75257658644978,
10.451,217.6,0.493,48.0,0.44400000000000084,0.493,217.6,48.0,,,,,221.5861676948027,
10.458,217.4,0.495,48.0,0.4510000000000005,0.495,217.4,48.0,,,,,221.50516056481774,
10.484,217.1,0.5,47.5,0.4770000000000003,0.5,217.1,47.5,,,,,221.2632429542792,
10.505,216.9,0.505,47.4,0.4980000000000011,0.505,216.9,47.4,,,,,221.04389828024227,
10.53,216.7,0.509,47.8,0.5229999999999997,0.509,216.7,47.8,,,,,220.9006009538188,
10.55,216.5,0.514,48.0,0.543000000000001,0.514,216.5,48.0,,,,,220.69532977522948,
10.57,216.2,0.519,48.1,0.5630000000000006,0.519,216.2,48.1,,,,,220.47771132840813,
