time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length
10.004,159.6,0.213,44.8,0.0,0.213,189.6,44.8,,,,,158.75269971116128,
10.021,159.6,0.213,44.9,0.017000000000001236,0.213,189.6,44.9,,,,,158.75686987650866,
10.031,159.6,0.214,45.0,0.027000000000001023,0.214,189.6,45.0,,,,,158.74915778642568,
10.037,159.6,0.214,45.1,0.03300000000000125,0.214,189.6,45.1,,,,,158.75334745175076,
10.051,159.6,0.214,45.2,0.0470000000000006,0.214,189.6,45.2,,,,,158.757537857969,
10.051,159.6,0.216,45.3,0.0470000000000006,0.216,189.6,45.3,,,,,158.73779021503674,
10.078,159.6,0.217,45.5,0.07399999999999984,0.217,189.6,45.5,,,,,158.73417299279308,
10.083,159.6,0.217,45.6,0.07900000000000063,0.217,189.6,45.6,,,,,158.73842041715812,
10.103,159.6,0.218,45.8,0.0990000000000002,0.218,189.6,45.8,,,,,158.73480409571536,
10.111,159.6,0.217,45.9,0.1070000000000011,0.217,189.6,45.9,,,,,158.7511671356122,
10.121,159.6,0.219,46.0,0.11700000000000088,0.219,189.6,46.0,,,,,158.7311691750958,
10.137,159.6,0.219,46.2,0.1330000000000009,0.219,189.6,46.2,,,,,158.7397442464162,
10.147,159.6,0.22,46.3,0.14300000000000068,0.22,189.6,46.3,,,,,158.73182232049078,
10.164,159.6,0.223,46.6,0.16000000000000014,0.223,189.6,46.6,,,,,158.7077153932802,
10.174,159.6,0.225,47.0,0.16999999999999993,0.225,189.6,47.0,,,,,158.70016296118555,
10.187,159.6,0.228,47.6,0.18299999999999983,0.228,189.6,47.6,,,,,158.6886948192176,
10.199,159.6,0.23,48.2,0.19500000000000028,0.23,189.6,48.2,,,,,158.68995750261234,
10.212,159.6,0.233,48.8,0.20800000000000018,0.233,189.6,48.8,,,,,158.67832737285877,
10.221,159.5,0.235,49.5,0.21700000000000053,0.235,189.5,49.5,,,,,158.6842806743893,
10.236,159.4,0.239,50.1,0.2320000000000011,0.239,189.4,50.1,,,,,158.65924210034598,
10.237,159.3,0.241,50.5,0.23300000000000054,0.241,189.3,50.5,,,,,158.6512114944602,
10.255,159.1,0.244,50.8,0.2510000000000012,0.244,189.1,50.8,,,,,158.62470432051623,
10.271,158.8,0.247,50.8,0.26700000000000124,0.247,188.8,50.8,,,,,158.58320148740884,
10.274,158.5,0.25,50.7,0.2699999999999996,0.25,188.5,50.7,,,,,158.53597538354123,
10.295,158.2,0.255,50.5,0.29100000000000037,0.255,188.2,50.5,,,,,158.4534975995619,
10.307,158.0,0.258,50.3,0.3030000000000008,0.258,188.0,50.3,,,,,158.39869842367608,
10.317,157.7,0.26,50.2,0.3130000000000006,0.26,187.7,50.2,,,,,158.36326449887866,
10.331,157.5,0.264,50.0,0.32699999999999996,0.264,187.5,50.0,,,,,158.29105902748645,
10.357,157.3,0.268,49.8,0.35299999999999976,0.268,187.3,49.8,,,,,158.21707006036445,
10.378,157.2,0.274,49.9,0.37400000000000055,0.274,187.2,49.9,,,,,158.1239633885507,
10.398,157.0,0.278,50.4,0.39400000000000013,0.278,187.0,50.4,,,,,158.08345716564745,
10.416,156.8,0.282,50.8,0.4120000000000008,0.282,186.8,50.8,,,,,158.03673415034584,
10.43,156.6,0.285,50.9,0.42600000000000016,0.285,186.6,50.9,,,,,157.99006879724547,
10.448,156.4,0.289,51.1,0.44400000000000084,0.289,186.4,51.1,,,,,157.93043048935607,
10.475,156.1,0.293,51.2,0.4710000000000001,0.293,186.1,51.2,,,,,157.86392623004048,
10.482,155.9,0.297,50.9,0.47799999999999976,0.297,185.9,50.9,,,,,157.77314869192116,
10.517,155.6,0.301,50.6,0.5129999999999999,0.301,185.6,50.6,,,,,157.68044721700664,
10.538,155.4,0.306,50.4,0.5340000000000007,0.306,185.4,50.4,,,,,157.57216591200816,
10.557,155.2,0.31,50.5,0.5530000000000008,0.31,185.2,50.5,,,,,157.4990910513149,
10.578,155.0,0.313,50.6,0.5739999999999998,0.313,185.0,50.6,,,,,157.44490043791143,
10.592,154.9,0.319,50.5,0.588000000000001,0.319,184.9,50.5,,,,,157.31594840600823,
10.619,154.7,0.324,50.7,0.6150000000000002,0.324,184.7,50.7,,,,,157.22335082082188,
10.63,154.5,0.329,51.1,0.6260000000000012,0.329,184.5,51.1,,,,,157.14138735611832,
10.657,154.3,0.334,51.1,0.6530000000000005,0.334,184.3,51.1,,,,,157.03222296902578,
10.675,154.1,0.338,51.0,0.6710000000000012,0.338,184.1,51.0,,,,,156.9367376454339,
10.696,153.9,0.343,51.2,0.6920000000000002,0.343,183.9,51.2,,,,,156.83638724131197,
10.715,153.7,0.348,51.0,0.7110000000000003,0.348,183.7,51.0,,,,,156.7074606051095,
10.737,153.5,0.354,51.0,0.7330000000000005,0.354,183.5,51.0,,,,,156.56539987619473,
10.754,153.3,0.359,51.0,0.75,0.359,183.3,51.0,,,,,156.44444095876986,
10.773,153.1,0.362,51.1,0.7690000000000001,0.362,183.1,51.1,,,,,156.37764279337625,
10.795,153.0,0.367,51.0,0.7910000000000004,0.367,183.0,51.0,,,,,156.2460376441099,
10.815,152.8,0.372,50.7,0.8109999999999999,0.372,182.8,50.7,,,,,156.09775388410264,
10.837,152.6,0.377,50.8,0.8330000000000002,0.377,182.6,50.8,,,,,155.9752663588894,
10.857,152.5,0.382,50.8,0.8529999999999998,0.382,182.5,50.8,,,,,155.84335917532522,
10.878,152.4,0.388,50.9,0.8740000000000006,0.388,182.4,50.9,,,,,155.6893483854845,
10.898,152.3,0.393,51.2,0.8940000000000001,0.393,182.3,51.2,,,,,155.57475946507634,
10.918,152.1,0.398,51.5,0.9139999999999997,0.398,182.1,51.5,,,,,155.4583768705735,
10.937,152.0,0.402,51.5,0.9329999999999998,0.402,182.0,51.5,,,,,155.34567752085107,
10.951,151.8,0.407,51.5,0.947000000000001,0.407,181.8,51.5,,,,,155.20269653461048,
10.969,151.6,0.413,51.4,0.9649999999999999,0.413,181.6,51.4,,,,,155.02020667655134,
10.996,151.5,0.417,51.3,0.9920000000000009,0.417,181.5,51.3,,,,,154.89392308871535,
11.016,151.3,0.423,51.1,1.0120000000000005,0.423,181.3,51.1,,,,,154.6974195195217,
11.037,151.2,0.427,51.0,1.0330000000000013,0.427,181.2,51.0,,,,,154.56699633355433,
11.057,151.1,0.432,51.0,1.0530000000000008,0.432,181.1,51.0,,,,,154.4118604531534,
11.076,151.1,0.437,51.2,1.072000000000001,0.437,181.1,51.2,,,,,154.27088877696315,
11.085,151.0,0.442,51.5,1.0810000000000013,0.442,181.0,51.5,,,,,154.13628477042434,
11.118,150.9,0.446,51.8,1.1140000000000008,0.446,180.9,51.8,,,,,154.03236192409486,
11.136,150.8,0.451,51.9,1.1319999999999997,0.451,180.8,51.9,,,,,153.87756175484574,
11.156,150.6,0.455,51.9,1.152000000000001,0.455,180.6,51.9,,,,,153.74529996700508,
11.177,150.5,0.461,51.7,1.173,0.461,180.5,51.7,,,,,153.52671788201698,
11.195,150.3,0.466,51.4,1.1910000000000007,0.466,180.3,51.4,,,,,153.32995937792663,
