3.918,60.20,0.0,0.00
3.936,60.20,0.0,0.00
3.951,60.20,0.0,0.00
3.966,60.20,-0.001,0.00
3.966,60.20,0.0,0.00
3.984,60.20,0.0,0.00
4.0,60.20,0.0,0.00
4.0,60.20,0.0,0.00
4.027,60.20,-0.001,0.00
4.039,60.20,0.0,0.00
4.048,60.20,0.0,0.00
4.048,60.20,0.0,0.00
4.073,60.20,-0.001,0.00
4.086,60.20,-0.001,0.00
4.098,60.20,-0.001,0.00
4.098,60.20,-0.001,0.00
4.115,60.20,-0.001,0.00
4.135,60.20,-0.001,0.00
4.146,60.20,-0.001,0.00
4.151,60.20,-0.001,0.00
4.17,60.20,-0.001,0.00
4.182,60.20,-0.001,0.00
4.194,60.20,-0.001,0.00
4.203,60.20,-0.001,0.00
4.205,60.20,0.0,0.00
4.22,60.20,-0.001,0.00
4.24,60.20,-0.001,0.00
4.24,60.20,-0.001,0.00
4.257,60.20,-0.001,0.00
4.274,60.20,-0.001,0.00
4.29,60.20,-0.001,0.00
4.301,60.20,-0.001,0.00
4.307,60.20,-0.001,0.00
4.325,60.20,-0.001,0.00
4.334,60.20,-0.001,0.00
4.351,60.20,-0.001,0.00
4.354,60.20,-0.001,0.00
4.371,60.20,-0.001,0.00
4.384,60.20,-0.001,0.00
4.396,60.20,-0.001,0.00
4.408,60.20,-0.001,0.00
4.413,60.20,-0.001,0.00
4.431,60.20,-0.001,0.00
4.446,60.20,-0.001,0.00
4.457,60.20,-0.001,0.00
4.463,60.20,-0.001,0.00
4.479,60.20,-0.001,0.00
4.479,60.20,-0.001,0.00
4.507,60.20,-0.001,0.00
4.511,60.20,-0.001,0.00
4.527,60.20,0.0,0.00
4.538,60.20,-0.001,0.00
4.552,60.20,-0.001,0.00
4.565,60.20,-0.001,0.00
4.577,60.20,-0.001,0.00
4.588,60.20,-0.001,0.00
4.599,60.20,-0.001,0.00
4.612,60.20,-0.001,0.00
4.624,60.20,-0.001,0.00
4.636,60.20,-0.001,0.00
4.649,60.20,-0.001,0.00
