time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length
10.007,195.8,0.418,94.1,0.0,0.418,229.8,94.1,,,,,190.5520161578702,
10.02,195.8,0.42,94.3,0.0129999999999999,0.42,229.8,94.3,,,,,190.52891955224558,
10.032,195.8,0.42,94.5,0.025000000000000355,0.42,229.8,94.5,,,,,190.5334520866676,
10.044,195.8,0.42,94.6,0.03700000000000081,0.42,229.8,94.6,,,,,190.53571775813373,
10.057,195.8,0.42,94.7,0.05000000000000071,0.42,229.8,94.7,,,,,190.53798305711481,
10.067,195.8,0.421,94.8,0.0600000000000005,0.421,229.8,94.8,,,,,190.52637596123952,
10.08,195.8,0.421,95.0,0.0730000000000004,0.421,229.8,95.0,,,,,190.53092798545808,
10.09,195.8,0.421,95.2,0.08300000000000018,0.421,229.8,95.2,,,,,190.5354786455737,
10.102,195.8,0.422,95.4,0.09500000000000064,0.422,229.8,95.4,,,,,190.52613325820195,
10.114,195.8,0.422,95.6,0.1070000000000011,0.422,229.8,95.6,,,,,190.53070449267668,
10.126,195.8,0.422,95.8,0.11899999999999977,0.422,229.8,95.8,,,,,190.5352746369552,
10.139,195.8,0.423,95.9,0.13199999999999967,0.423,229.8,95.9,,,,,190.52362981586145,
10.15,195.8,0.423,96.1,0.14300000000000068,0.423,229.8,96.1,,,,,190.5282212822364,
10.163,195.8,0.424,96.3,0.15600000000000058,0.424,229.8,96.3,,,,,190.51883598761947,
10.176,195.8,0.426,96.5,0.16900000000000048,0.426,229.8,96.5,,,,,190.49526600200136,
10.188,195.8,0.426,96.8,0.18100000000000094,0.426,229.8,96.8,,,,,190.50225147755637,
10.2,195.8,0.427,97.4,0.19299999999999962,0.427,229.8,97.4,,,,,190.5020897189991,
10.213,195.8,0.429,97.9,0.20599999999999952,0.429,229.8,97.9,,,,,190.4853617925167,
10.225,195.7,0.434,98.6,0.21799999999999997,0.434,229.7,98.6,,,,,190.4296095948601,
10.237,195.7,0.435,100.0,0.23000000000000043,0.435,229.7,100.0,,,,,190.448850835638,
10.249,195.6,0.438,101.3,0.24200000000000088,0.438,229.6,101.3,,,,,190.43654495879122,
10.261,195.5,0.44,102.3,0.25399999999999956,0.44,229.5,102.3,,,,,190.4316736965087,
10.274,195.4,0.442,103.1,0.26699999999999946,0.442,229.4,103.1,,,,,190.42187097186945,
10.285,195.2,0.446,103.2,0.27800000000000047,0.446,229.2,103.2,,,,,190.363951482391,
10.294,195.0,0.451,103.2,0.2870000000000008,0.451,229.0,103.2,,,,,190.28628963860967,
10.306,194.7,0.454,104.0,0.2989999999999995,0.454,228.7,104.0,,,,,190.25968072189113,
10.319,194.4,0.454,104.2,0.31200000000000117,0.454,228.4,104.2,,,,,190.26496641659168,
10.331,194.0,0.455,104.0,0.32399999999999984,0.455,228.0,104.0,,,,,190.2436621966385,
10.343,193.7,0.46,103.0,0.3360000000000003,0.46,227.7,103.0,,,,,190.13490964408393,
10.356,193.4,0.465,102.4,0.3490000000000002,0.465,227.4,102.4,,,,,190.03343748133815,
10.367,193.1,0.468,102.2,0.3600000000000012,0.468,227.1,102.2,,,,,189.97542927536801,
10.38,192.8,0.473,102.5,0.3730000000000011,0.473,226.8,102.5,,,,,189.89463925106958,
10.393,192.5,0.476,102.7,0.386000000000001,0.476,226.5,102.7,,,,,189.84566058754586,
10.405,192.3,0.479,103.1,0.3979999999999997,0.479,226.3,103.1,,,,,189.80184723260618,
10.418,192.0,0.483,102.8,0.4109999999999996,0.483,226.0,102.8,,,,,189.71700667350368,
10.43,191.7,0.489,103.2,0.42300000000000004,0.489,225.7,103.2,,,,,189.61238790606578,
10.446,191.4,0.494,103.3,0.43900000000000006,0.494,225.4,103.3,,,,,189.51507984561357,
10.466,191.1,0.497,103.9,0.45899999999999963,0.497,225.1,103.9,,,,,189.4730346534898,
10.486,190.8,0.499,103.5,0.479000000000001,0.499,224.8,103.5,,,,,189.4182966241311,
10.506,190.5,0.505,103.2,0.49900000000000055,0.505,224.5,103.2,,,,,189.28016858965117,
10.523,190.2,0.509,103.5,0.516,0.509,224.2,103.5,,,,,189.20273007685816,
10.543,189.9,0.517,103.2,0.5359999999999996,0.517,223.9,103.2,,,,,189.01031460422172,
10.564,189.6,0.52,103.6,0.5570000000000004,0.52,223.6,103.6,,,,,188.95480572732032,
10.585,189.3,0.523,103.8,0.5780000000000012,0.523,223.3,103.8,,,,,188.89104369213234,
10.605,189.0,0.525,103.8,0.5980000000000008,0.525,223.0,103.8,,,,,188.84294115508294,
10.626,188.6,0.532,103.6,0.6189999999999998,0.532,222.6,103.6,,,,,188.66246253457155,
10.647,188.3,0.538,103.6,0.6400000000000006,0.538,222.3,103.6,,,,,188.50895967514452,
10.664,188.0,0.541,103.8,0.657,0.541,222.0,103.8,,,,,188.43863030544227,
10.686,187.7,0.547,103.5,0.6790000000000003,0.547,221.7,103.5,,,,,188.2649433656126,
10.704,187.5,0.55,103.3,0.697000000000001,0.55,221.5,103.3,,,,,188.17364109722232,
10.724,187.2,0.556,103.7,0.7170000000000005,0.556,221.2,103.7,,,,,188.02234363306383,
10.744,186.9,0.56,103.9,0.7370000000000001,0.56,220.9,103.9,,,,,187.91606358431784,
10.765,186.6,0.564,104.0,0.7580000000000009,0.564,220.6,104.0,,,,,187.8030702670459,
10.786,186.3,0.572,103.8,0.7789999999999999,0.572,220.3,103.8,,,,,187.55075247511843,
10.806,186.1,0.582,103.6,0.7989999999999995,0.582,220.1,103.6,,,,,187.22261661985152,
10.826,185.8,0.583,104.0,0.8190000000000008,0.583,219.8,104.0,,,,,187.2107369750415,
10.847,185.5,0.583,104.1,0.8399999999999999,0.583,219.5,104.1,,,,,187.2159309817827,
10.864,185.2,0.588,104.4,0.8570000000000011,0.588,219.2,104.4,,,,,187.06660283129946,
10.884,185.0,0.597,104.0,0.8770000000000007,0.597,219.0,104.0,,,,,186.73713155326033,
10.904,184.7,0.602,104.2,0.8970000000000002,0.602,218.7,104.2,,,,,186.57152902091892,
10.925,184.5,0.605,104.1,0.918000000000001,0.605,218.5,104.1,,,,,186.45758352000877,
10.945,184.2,0.611,104.2,0.9380000000000006,0.611,218.2,104.2,,,,,186.2425091552576,
10.966,183.9,0.615,104.3,0.9589999999999996,0.615,217.9,104.3,,,,,186.09787225220887,
10.985,183.7,0.619,104.2,0.9779999999999998,0.619,217.7,104.2,,,,,185.93813534198983,
11.002,183.5,0.626,103.9,0.995000000000001,0.626,217.5,103.9,,,,,185.64289851210646,
11.023,183.2,0.631,104.0,1.016,0.631,217.2,104.0,,,,,185.44664773714706,
11.043,183.0,0.636,104.5,1.0359999999999996,0.636,217.0,104.5,,,,,185.27336261163998,
11.064,182.8,0.641,104.7,1.0570000000000004,0.641,216.8,104.7,,,,,185.07606146840897,
11.085,182.5,0.647,104.4,1.0780000000000012,0.647,216.5,104.4,,,,,184.79518192415205,
11.105,182.3,0.651,104.5,1.0980000000000008,0.651,216.3,104.5,,,,,184.62535073481837,
11.125,182.1,0.653,104.2,1.1180000000000003,0.653,216.1,104.2,,,,,184.5134323284579,
11.145,181.8,0.659,103.9,1.138,0.659,215.8,103.9,,,,,184.21604344120345,
11.162,181.7,0.665,103.9,1.1550000000000011,0.665,215.7,103.9,,,,,183.933786205418,
11.18,181.5,0.669,103.9,1.173,0.669,215.5,103.9,,,,,183.74156963445807,
11.203,181.3,0.675,104.2,1.1959999999999997,0.675,215.3,104.2,,,,,183.47190671865008,
11.224,181.1,0.679,104.4,1.2170000000000005,0.679,215.1,104.4,,,,,183.28872594329053,
11.244,180.9,0.684,104.5,1.237,0.684,214.9,104.5,,,,,183.04301743890147,
11.265,180.7,0.688,104.5,1.258000000000001,0.688,214.7,104.5,,,,,182.83593922121133,
11.285,180.5,0.693,104.6,1.2780000000000005,0.693,214.5,104.6,,,,,182.5812314868334,
11.305,180.3,0.697,104.5,1.298,0.697,214.3,104.5,,,,,182.3574871238361,
11.323,180.1,0.701,104.4,1.3160000000000007,0.701,214.1,104.4,,,,,182.1299149355677,
11.343,179.9,0.704,104.0,1.3360000000000003,0.704,213.9,104.0,,,,,181.9260076324087,
11.363,179.8,0.709,103.5,1.3559999999999999,0.709,213.8,103.5,,,,,181.5952825281295,
11.384,179.6,0.713,103.4,1.3770000000000007,0.713,213.6,103.4,,,,,181.35469674990577,
11.404,179.5,0.718,103.7,1.3970000000000002,0.718,213.5,103.7,,,,,181.09139075265477,
11.424,179.4,0.721,104.2,1.4169999999999998,0.721,213.4,104.2,,,,,180.96389507553093,
11.445,179.3,0.724,104.5,1.4380000000000006,0.724,213.3,104.5,,,,,180.8148425468522,
11.464,179.1,0.729,104.5,1.4570000000000007,0.729,213.1,104.5,,,,,180.51096282632022,
11.482,178.9,0.734,104.5,1.4749999999999996,0.734,212.9,104.5,,,,,180.20124064191694,
11.503,178.8,0.736,104.4,1.4960000000000004,0.736,212.8,104.4,,,,,180.06486435730113,
11.522,178.6,0.739,104.0,1.5150000000000006,0.739,212.6,104.0,,,,,179.83060422014643,
11.543,178.5,0.743,103.7,1.5359999999999996,0.743,212.5,103.7,,,,,179.5391453504464,
11.564,178.4,0.747,103.7,1.5570000000000004,0.747,212.4,103.7,,,,,179.27697215393843,
11.581,178.2,0.75,103.8,1.5739999999999998,0.75,212.2,103.8,,,,,179.08937483994833,
11.604,178.1,0.753,103.7,1.5969999999999995,0.753,212.1,103.7,,,,,178.87639301922138,
11.621,178.1,0.756,103.6,1.6140000000000008,0.756,212.1,103.6,,,,,178.6608852123498,
11.641,178.0,0.761,103.8,1.6340000000000003,0.761,212.0,103.8,,,,,178.3405877451254,
11.662,177.9,0.763,104.0,1.6550000000000011,0.763,211.9,104.0,,,,,178.22562833292986,
11.679,177.8,0.765,104.2,1.6720000000000006,0.765,211.8,104.2,,,,,178.11001112194475,
11.702,177.7,0.768,104.2,1.6950000000000003,0.768,211.7,104.2,,,,,177.89814257692336,
11.723,177.6,0.77,104.0,1.716000000000001,0.77,211.6,104.0,,,,,177.73055695090994,
11.743,177.5,0.773,103.8,1.7360000000000007,0.773,211.5,103.8,,,,,177.4891384830791,
11.764,177.4,0.778,103.7,1.7569999999999997,0.778,211.4,103.7,,,,,177.11052169946103,
11.784,177.3,0.779,103.9,1.777000000000001,0.779,211.3,103.9,,,,,177.06265258615426,
11.801,177.2,0.78,103.9,1.7940000000000005,0.78,211.2,103.9,,,,,176.9885462146596,
11.821,177.2,0.783,103.7,1.814,0.783,211.2,103.7,,,,,176.7381656294072,
11.842,177.1,0.785,103.6,1.8350000000000009,0.785,211.1,103.6,,,,,176.5740187487151,
11.862,177.0,0.787,103.6,1.8550000000000004,0.787,211.0,103.6,,,,,176.4220926090597,
11.883,177.0,0.787,103.6,1.8759999999999994,0.787,211.0,103.6,,,,,176.4220926090597,
11.903,176.9,0.79,103.6,1.8960000000000008,0.79,210.9,103.6,,,,,176.19222456550233,
11.924,176.9,0.791,103.6,1.9169999999999998,0.791,210.9,103.6,,,,,176.11507220434285,
11.944,176.8,0.792,103.4,1.9370000000000012,0.792,210.8,103.4,,,,,176.01011016405639,
11.961,176.8,0.795,103.5,1.9540000000000006,0.795,210.8,103.5,,,,,175.78987444375866,
11.982,176.8,0.795,103.7,1.9749999999999996,0.795,210.8,103.7,,,,,175.81771305823392,
12.002,176.7,0.796,103.7,1.995000000000001,0.796,210.7,103.7,,,,,175.73928155027193,
12.023,176.7,0.797,103.7,2.016,0.797,210.7,103.7,,,,,175.66058200775728,
12.043,176.6,0.8,103.6,2.0359999999999996,0.8,210.6,103.6,,,,,175.4086860987463,
12.063,176.6,0.8,103.5,2.056000000000001,0.8,210.6,103.5,,,,,175.39448711641896,
12.082,176.6,0.801,103.4,2.075000000000001,0.801,210.6,103.4,,,,,175.30033205672999,
12.1,176.5,0.802,103.5,2.093,0.802,210.5,103.5,,,,,175.23444376134233,
12.121,176.5,0.802,103.5,2.1140000000000008,0.802,210.5,103.5,,,,,175.23444376134233,
12.141,176.5,0.802,103.4,2.1340000000000003,0.802,210.5,103.4,,,,,175.22011998937126,
12.162,176.5,0.802,103.4,2.155000000000001,0.802,210.5,103.4,,,,,175.22011998937126,
12.182,176.5,0.803,103.4,2.1750000000000007,0.803,210.5,103.4,,,,,175.13963653039025,
12.202,176.5,0.803,103.4,,,,,2.1950000000000003,0.803,210.5,103.4,,172.43361179699943
12.223,176.5,0.803,103.4,,,,,2.216000000000001,0.803,210.5,103.4,,172.43361179699943
12.243,176.5,0.802,103.4,,,,,2.2360000000000007,0.802,210.5,103.4,,172.5301340964777
12.26,176.5,0.802,103.2,,,,,2.253,0.802,210.5,103.2,,172.4998789720243
12.28,176.5,0.802,103.2,,,,,2.2729999999999997,0.802,210.5,103.2,,172.4998789720243
12.301,176.5,0.802,103.2,,,,,2.2940000000000005,0.802,210.5,103.2,,172.4998789720243
12.322,176.5,0.802,103.1,,,,,2.3149999999999995,0.802,210.5,103.1,,172.48473601639643
12.342,176.5,0.801,103.1,,,,,2.335000000000001,0.801,210.5,103.1,,172.5811050546077
12.363,176.5,0.8,103.0,,,,,2.356,0.8,210.5,103.0,,172.6621169239406
12.383,176.5,0.798,102.8,,,,,2.3759999999999994,0.798,210.5,102.8,,172.82349915599463
12.401,176.5,0.798,102.6,,,,,2.394,0.798,210.5,102.6,,172.79352776403087
12.421,176.5,0.795,102.3,,,,,2.4139999999999997,0.795,210.5,102.3,,173.03424403133616
12.441,176.5,0.796,102.0,,,,,2.434000000000001,0.796,210.5,102.0,,172.89447658842164
12.462,176.5,0.793,101.7,,,,,2.455,0.793,210.5,101.7,,173.134400370909
12.481,176.5,0.792,101.3,,,,,2.474,0.792,210.5,101.3,,173.16952081335552
12.501,176.5,0.79,100.9,,,,,2.4939999999999998,0.79,210.5,100.9,,173.2987161777676
12.522,176.5,0.789,100.5,,,,,2.5150000000000006,0.789,210.5,100.5,,173.33361135434325
12.543,176.5,0.789,100.2,,,,,2.5359999999999996,0.789,210.5,100.2,,173.28929953594732
12.558,176.5,0.785,99.9,,,,,2.551,0.785,210.5,99.9,,173.6192313344658
12.578,176.5,0.784,99.5,,,,,2.5709999999999997,0.784,210.5,99.5,,173.65372047072537
12.602,176.5,0.783,99.0,,,,,2.5950000000000006,0.783,210.5,99.0,,173.673546251921
12.618,176.5,0.779,98.5,,,,,2.6110000000000007,0.779,210.5,98.5,,173.97031401783994
12.642,176.5,0.776,98.0,,,,,2.635,0.776,210.5,98.0,,174.1729538560232
12.661,176.5,0.774,97.4,,,,,2.654,0.774,210.5,97.4,,174.2690971263811
12.681,176.6,0.77,96.8,,,,,2.6739999999999995,0.77,210.6,96.8,,174.5455713154853
12.702,176.6,0.768,96.4,,,,,2.6950000000000003,0.768,210.6,96.4,,174.66866809992834
12.722,176.6,0.765,95.9,,,,,2.715,0.765,210.6,95.9,,174.86630784476304
12.739,176.7,0.764,95.6,,,,,2.732000000000001,0.764,210.7,95.6,,174.91320554163053
12.759,176.8,0.761,95.3,,,,,2.7520000000000007,0.761,210.8,95.3,,175.13687513690232
12.78,176.8,0.759,95.1,,,,,2.7729999999999997,0.759,210.8,95.1,,175.28496282938727
12.8,176.9,0.757,95.0,,,,,2.793000000000001,0.757,210.9,95.0,,175.44596083268704
12.822,176.9,0.754,94.8,,,,,2.8149999999999995,0.754,210.9,94.8,,175.67882357111662
12.84,177.0,0.751,94.7,,,,,2.833,0.751,211.0,94.7,,175.92308557011725
