time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length
10.003,155.2,0.424,45.3,0.0,0.424,182.2,45.3,,,,,155.88668059654924,
10.015,155.2,0.424,45.3,0.012000000000000455,0.424,182.2,45.3,,,,,155.88668059654924,
10.03,155.2,0.423,45.3,0.026999999999999247,0.423,182.2,45.3,,,,,155.92174063018507,
10.038,155.2,0.424,45.3,0.03500000000000014,0.424,182.2,45.3,,,,,155.88668059654924,
10.055,155.2,0.424,45.3,0.0519999999999996,0.424,182.2,45.3,,,,,155.88668059654924,
10.067,155.2,0.424,45.4,0.06400000000000006,0.424,182.2,45.4,,,,,155.89857893280063,
10.078,155.2,0.426,45.4,0.07499999999999929,0.426,182.2,45.4,,,,,155.82817589937454,
10.091,155.2,0.426,45.5,0.08799999999999919,0.426,182.2,45.5,,,,,155.8401309594915,
10.103,155.2,0.427,45.7,0.09999999999999964,0.427,182.2,45.7,,,,,155.82875375102017,
10.115,155.2,0.431,46.1,0.1120000000000001,0.431,182.2,46.1,,,,,155.73485996618297,
10.128,155.2,0.433,46.6,0.125,0.433,182.2,46.6,,,,,155.72402350046642,
10.141,155.2,0.435,47.3,0.1379999999999999,0.435,182.2,47.3,,,,,155.73769970454862,
10.15,155.1,0.437,47.9,0.14700000000000024,0.437,182.1,47.9,,,,,155.73944122044185,
10.166,155.1,0.44,48.4,0.16300000000000026,0.44,182.1,48.4,,,,,155.69309863021127,
10.176,155.0,0.442,48.9,0.17300000000000004,0.442,182.0,48.9,,,,,155.6827652177935,
10.186,154.9,0.445,49.3,0.18299999999999983,0.445,181.9,49.3,,,,,155.62379119970666,
10.199,154.8,0.448,49.4,0.19599999999999973,0.448,181.8,49.4,,,,,155.52678542042352,
10.216,154.6,0.45,49.6,0.2129999999999992,0.45,181.6,49.6,,,,,155.47847042342897,
10.24,154.3,0.454,50.0,0.2370000000000001,0.454,181.3,50.0,,,,,155.38116025018562,
10.248,154.0,0.456,49.9,0.24499999999999922,0.456,181.0,49.9,,,,,155.29379627392964,
10.276,153.7,0.46,49.2,0.2729999999999997,0.46,180.7,49.2,,,,,155.0528260807935,
10.29,153.5,0.465,49.0,0.28699999999999903,0.465,180.5,49.0,,,,,154.8348892921693,
10.319,153.2,0.468,49.1,0.3160000000000007,0.468,180.2,49.1,,,,,154.73139564025936,
10.337,153.0,0.471,49.2,0.33399999999999963,0.471,180.0,49.2,,,,,154.62705256349594,
10.357,152.8,0.476,49.0,0.3539999999999992,0.476,179.8,49.0,,,,,154.4022487212037,
10.378,152.6,0.481,49.1,0.375,0.481,179.6,49.1,,,,,154.2145681895189,
10.398,152.4,0.483,49.6,0.3949999999999996,0.483,179.4,49.6,,,,,154.20118600790727,
10.409,152.2,0.488,49.5,0.4060000000000006,0.488,179.2,49.5,,,,,153.9831763104578,
10.435,152.0,0.493,49.6,0.4320000000000004,0.493,179.0,49.6,,,,,153.7897479483497,
10.459,151.7,0.495,49.9,0.4559999999999995,0.495,178.7,49.9,,,,,153.74782214828164,
10.475,151.4,0.498,49.7,0.47199999999999953,0.498,178.4,49.7,,,,,153.59377017437856,
10.493,151.1,0.503,49.2,0.4900000000000002,0.503,178.1,49.2,,,,,153.3104157315824,
10.517,150.9,0.509,49.1,0.5139999999999993,0.509,177.9,49.1,,,,,153.03630663271642,
10.535,150.7,0.512,49.3,0.532,0.512,177.7,49.3,,,,,152.93358513166498,
10.558,150.4,0.516,49.4,0.5549999999999997,0.516,177.4,49.4,,,,,152.77138302982777,
10.579,150.2,0.522,49.2,0.5760000000000005,0.522,177.2,49.2,,,,,152.4737176623824,
10.599,150.0,0.527,49.4,0.5960000000000001,0.527,177.0,49.4,,,,,152.27638149577794,
10.619,149.7,0.533,49.7,0.6159999999999997,0.533,176.7,49.7,,,,,152.0455860804567,
10.638,149.5,0.536,49.7,0.6349999999999998,0.536,176.5,49.7,,,,,151.9064204748977,
10.647,149.2,0.539,49.2,0.6440000000000001,0.539,176.2,49.2,,,,,151.6903910003079,
10.674,149.0,0.547,49.0,0.6709999999999994,0.547,176.0,49.0,,,,,151.27962716703763,
10.696,148.8,0.548,49.6,0.6929999999999996,0.548,175.8,49.6,,,,,151.3241263430243,
10.713,148.6,0.552,49.7,0.7099999999999991,0.552,175.6,49.7,,,,,151.14696628046497,
10.732,148.4,0.559,49.3,0.7289999999999992,0.559,175.4,49.3,,,,,150.74261239676764,
10.759,148.2,0.564,49.4,0.7560000000000002,0.564,175.2,49.4,,,,,150.51067227836566,
10.779,148.0,0.567,49.8,0.7759999999999998,0.567,175.0,49.8,,,,,150.42457976976243,
10.799,147.7,0.571,49.7,0.7959999999999994,0.571,174.7,49.7,,,,,150.20740710577618,
10.815,147.5,0.582,49.1,0.8119999999999994,0.582,174.5,49.1,,,,,149.54634116562153,
10.829,147.3,0.587,49.3,0.8260000000000005,0.587,174.3,49.3,,,,,149.31827630048414,
10.856,147.1,0.589,49.9,0.8529999999999998,0.589,174.1,49.9,,,,,149.31273050840954,
10.873,146.9,0.596,49.6,0.8699999999999992,0.596,173.9,49.6,,,,,148.89197280180593,
10.89,146.7,0.6,49.0,0.8870000000000005,0.6,173.7,49.0,,,,,148.57600577306434,
10.917,146.5,0.604,49.6,0.9139999999999997,0.604,173.5,49.6,,,,,148.46121105297274,
10.938,146.3,0.607,49.8,0.9350000000000005,0.607,173.3,49.8,,,,,148.3320318802679,
10.959,146.1,0.611,49.3,0.9559999999999995,0.611,173.1,49.3,,,,,148.02665177605726,
10.977,146.0,0.619,49.3,0.9740000000000002,0.619,173.0,49.3,,,,,147.58159436774537,
10.989,145.8,0.621,50.0,0.9860000000000007,0.621,172.8,50.0,,,,,147.59179992264063,
11.017,145.6,0.624,50.0,1.0139999999999993,0.624,172.6,50.0,,,,,147.422952899133,
11.037,145.4,0.635,49.4,1.0340000000000007,0.635,172.4,49.4,,,,,146.68762288349635,
11.058,145.2,0.638,49.5,1.0549999999999997,0.638,172.2,49.5,,,,,146.53150010956585,
11.077,145.0,0.643,49.9,1.0739999999999998,0.643,172.0,49.9,,,,,146.31174364836141,
11.089,144.9,0.648,49.5,1.0860000000000003,0.648,171.9,49.5,,,,,145.9439973201131,
11.116,144.7,0.654,49.2,1.1129999999999995,0.654,171.7,49.2,,,,,145.53066900369987,
11.126,144.6,0.659,49.6,1.1229999999999993,0.659,171.6,49.6,,,,,145.3032490528398,
11.155,144.4,0.662,49.9,1.1519999999999992,0.662,171.4,49.9,,,,,145.17719417077342,
11.171,144.2,0.666,49.6,1.1679999999999993,0.666,171.2,49.6,,,,,144.87671762945297,
11.198,144.1,0.673,49.4,1.1950000000000003,0.673,171.1,49.4,,,,,144.40662104222417,
11.217,143.9,0.675,49.7,1.2140000000000004,0.675,170.9,49.7,,,,,144.33921549982767,
11.237,143.8,0.677,49.6,1.234,0.677,170.8,49.6,,,,,144.19522682259338,
11.257,143.6,0.685,49.3,1.2539999999999996,0.685,170.6,49.3,,,,,143.63293459124927,
11.274,143.5,0.69,49.5,1.270999999999999,0.69,170.5,49.5,,,,,143.35264683108974,
11.283,143.4,0.693,49.7,1.2799999999999994,0.693,170.4,49.7,,,,,143.199047746502,
11.316,143.3,0.696,49.7,1.3130000000000006,0.696,170.3,49.7,,,,,143.00544751530703,
11.332,143.2,0.701,49.5,1.3290000000000006,0.701,170.2,49.5,,,,,142.64090210372342,
11.349,143.0,0.706,49.4,1.346,0.706,170.0,49.4,,,,,142.29289651397926,
11.375,142.9,0.709,49.6,1.3719999999999999,0.709,169.9,49.6,,,,,142.13468514831766,
11.398,142.8,0.714,49.8,1.3949999999999996,0.714,169.8,49.8,,,,,141.84258895646562,
11.417,142.7,0.718,49.7,1.4139999999999997,0.718,169.7,49.7,,,,,141.55452598227325,
11.434,142.5,0.721,49.6,1.4309999999999992,0.721,169.5,49.6,,,,,141.33204297636445,
11.455,142.4,0.725,49.5,1.452,0.725,169.4,49.5,,,,,141.0403742193109,
11.475,142.3,0.728,49.5,1.4719999999999995,0.728,169.3,49.5,,,,,140.8357153122213,
11.496,142.3,0.732,49.4,1.4930000000000003,0.732,169.3,49.4,,,,,140.54055579920848,
11.516,142.2,0.735,49.5,1.513,0.735,169.2,49.5,,,,,140.35420867089297,
11.536,142.1,0.739,49.6,1.5329999999999995,0.739,169.1,49.6,,,,,140.09746024151443,
11.549,142.0,0.742,49.6,1.5459999999999994,0.742,169.0,49.6,,,,,139.8881241800654,
11.576,141.9,0.745,49.6,1.5730000000000004,0.745,168.9,49.6,,,,,139.67776746938569,
11.595,141.8,0.748,49.6,1.5920000000000005,0.748,168.8,49.6,,,,,139.4663901094753,
11.614,141.8,0.752,49.6,1.6110000000000007,0.752,168.8,49.6,,,,,139.18296595301376,
11.635,141.7,0.754,49.6,1.6319999999999997,0.754,168.7,49.6,,,,,139.04057344196252,
11.641,141.6,0.757,49.7,1.638,0.757,168.6,49.7,,,,,138.84754200342292,
11.676,141.5,0.759,49.5,1.673,0.759,168.5,49.5,,,,,138.6611419228993,
11.696,141.4,0.762,49.3,1.6929999999999996,0.762,168.4,49.3,,,,,138.4018110365062,
11.716,141.4,0.765,49.3,1.7129999999999992,0.765,168.4,49.3,,,,,138.18439237147084,
