time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length
10.008,154.0,0.424,44.8,0.0,0.424,181.0,44.8,,,,,154.68062654528535,
10.019,154.0,0.426,44.8,0.011000000000001009,0.426,181.0,44.8,,,,,154.64207108375962,
10.019,154.0,0.426,44.8,0.011000000000001009,0.426,181.0,44.8,,,,,154.64207108375962,
10.046,154.0,0.426,44.7,0.038000000000000256,0.426,181.0,44.7,,,,,154.63535023846492,
10.057,154.0,0.426,44.7,0.049000000000001265,0.426,181.0,44.7,,,,,154.63535023846492,
10.069,154.0,0.427,44.8,0.06100000000000172,0.427,181.0,44.8,,,,,154.62260166825567,
10.081,154.0,0.426,44.9,0.0730000000000004,0.426,181.0,44.9,,,,,154.64878863593188,
10.092,154.0,0.426,45.0,0.0840000000000014,0.426,181.0,45.0,,,,,154.6555028955386,
10.105,154.0,0.427,45.1,0.09700000000000131,0.427,181.0,45.1,,,,,154.64284957276905,
10.117,154.0,0.427,45.2,0.10900000000000176,0.427,181.0,45.2,,,,,154.64959227399555,
10.128,154.0,0.428,45.3,0.120000000000001,0.428,181.0,45.3,,,,,154.63690956441198,
10.128,154.0,0.431,45.7,0.120000000000001,0.431,181.0,45.7,,,,,154.6053602917889,
10.154,154.0,0.433,46.4,0.1460000000000008,0.433,181.0,46.4,,,,,154.6141118541639,
10.161,154.0,0.433,47.1,0.15300000000000047,0.433,181.0,47.1,,,,,154.66242055781413,
10.176,154.0,0.438,47.5,0.16800000000000104,0.438,181.0,47.5,,,,,154.59158508827562,
10.176,153.9,0.44,47.9,0.16800000000000104,0.44,180.9,47.9,,,,,154.5798078991963,
10.194,153.9,0.442,48.8,0.18600000000000172,0.442,180.9,48.8,,,,,154.6038446683103,
10.209,153.8,0.445,49.5,0.2010000000000005,0.445,180.8,49.5,,,,,154.59386058840582,
10.226,153.6,0.446,49.5,0.21800000000000175,0.446,180.6,49.5,,,,,154.57360499465818,
10.236,153.4,0.451,49.6,0.22800000000000153,0.451,180.4,49.6,,,,,154.47780277189645,
10.25,153.1,0.453,50.1,0.24200000000000088,0.453,180.1,50.1,,,,,154.473244152101,
10.262,152.9,0.454,49.8,0.25400000000000134,0.454,179.9,49.8,,,,,154.42948479077708,
10.28,152.6,0.46,49.2,0.27200000000000024,0.46,179.6,49.2,,,,,154.25263229359024,
