Time,Length,Pressure,Force
1102,0.0,0.302,0.0
3600,3.1,0.302,9.1
5394,5.6,0.304,16.9
7169,8.1,0.304,25.6
8902,10.6,0.305,34.7
10744,12.9,0.304,43.5
12512,15.5,0.305,54.0
14397,18.1,0.306,64.9
16225,20.4,0.306,74.5
18109,22.9,0.307,86.0
20008,25.3,0.31,97.2
21962,27.9,0.311,109.9
23827,30.6,0.315,123.9
25837,33.0,0.317,137.0
27811,35.7,0.321,152.0
29586,37.9,0.324,165.7
31705,40.5,0.329,181.8
33819,37.8,0.317,158.1
35825,35.2,0.306,139.9
37891,32.7,0.302,125.3
39729,29.9,0.301,111.5
41626,27.8,0.301,101.7
43558,25.1,0.302,89.6
45418,22.8,0.301,79.2
47192,20.1,0.301,67.2
49269,18.0,0.302,58.4
51267,15.4,0.301,47.7
53399,13.2,0.302,38.7
55179,10.5,0.302,28.3
57235,8.0,0.301,19.0
58770,5.8,0.302,10.9
61306,3.1,0.302,3.5
63141,0.1,0.302,2.8
66057,0.0,0.302,2.5
