Time,Length,Pressure,Force
2493,0.0,0.803,0.0
4671,2.4,0.804,6.1
6625,4.9,0.804,15.0
8800,7.1,0.806,25.9
10732,10.0,0.808,44.9
14650,14.6,0.815,81.9
16947,17.5,0.822,109.0
18921,19.7,0.826,130.6
20717,22.3,0.834,158.0
22887,24.6,0.839,183.5
25269,27.3,0.839,210.6
27381,29.7,0.84,235.4
29393,32.1,0.84,260.6
31596,34.4,0.837,285.0
33992,37.1,0.84,316.3
35751,39.3,0.839,341.8
38816,42.2,0.837,372.9
41877,44.1,0.837,394.4
44471,41.5,0.814,343.8
48098,39.3,0.803,313.2
50422,36.9,0.803,285.6
52178,34.8,0.801,260.4
53850,34.7,0.804,262.2
56070,31.7,0.803,228.6
58523,29.6,0.802,206.1
60522,26.8,0.802,177.4
62676,24.7,0.803,156.5
64529,22.3,0.802,132.5
66810,19.5,0.801,104.6
68947,17.0,0.801,81.9
70602,14.8,0.801,61.8
72720,11.9,0.801,37.8
74895,9.9,0.802,24.0
77148,7.1,0.801,9.8
79625,4.8,0.802,3.5
81759,2.3,0.802,0.6
86932,0.1,0.803,0.0
