Time,Length,Pressure,Force
1890,0.0,0.395,0.0
3852,2.4,0.398,3.4
5921,5.0,0.4,9.4
7439,7.3,0.404,16.1
9753,9.8,0.409,24.7
11905,12.3,0.415,34.2
14125,14.8,0.421,44.5
16218,17.0,0.427,54.1
18192,19.9,0.434,67.9
20154,22.5,0.438,79.5
21987,24.6,0.439,88.3
23988,26.9,0.439,98.4
26003,29.5,0.439,109.9
27896,32.3,0.439,123.1
29934,34.8,0.439,135.3
31768,36.8,0.439,145.8
34203,39.4,0.438,159.2
36024,36.9,0.418,132.9
38118,34.5,0.404,113.6
39988,32.0,0.396,99.1
42132,29.4,0.398,88.7
43967,27.1,0.396,79.2
45842,24.4,0.396,68.8
47640,22.1,0.396,60.4
49537,19.5,0.396,50.7
51626,17.2,0.395,43.0
53547,14.7,0.395,34.3
55407,12.1,0.395,25.9
57603,9.8,0.396,18.7
59697,7.3,0.395,11.5
61872,4.9,0.396,5.7
63451,2.5,0.395,1.6
67901,0.2,0.396,0.0
