Time,Length,Pressure,Force
1309,0.0,0.703,0.0
2471,2.2,0.702,5.3
4327,4.5,0.703,14.1
5705,6.9,0.704,27.5
7417,9.4,0.703,43.5
8840,12.1,0.704,63.4
10515,14.5,0.704,82.0
11953,16.8,0.707,101.0
13610,19.2,0.707,120.4
14927,21.6,0.709,141.2
16497,24.2,0.713,164.5
17900,26.9,0.718,190.3
19538,29.4,0.721,214.1
20997,31.8,0.725,239.1
22504,34.0,0.73,261.8
24089,36.4,0.736,287.3
26098,38.9,0.741,314.8
27244,37.1,0.73,289.8
28840,34.1,0.717,255.2
30160,31.8,0.708,230.1
31654,29.0,0.703,203.1
33026,26.7,0.703,182.0
34509,24.2,0.702,159.9
35926,22.0,0.702,140.1
37462,19.2,0.702,115.5
38716,17.0,0.702,96.1
40358,14.4,0.703,74.0
41677,12.4,0.702,58.0
43311,9.6,0.703,36.3
44707,7.4,0.703,21.5
46151,4.7,0.703,7.5
47562,2.4,0.702,1.8
50994,-0.1,0.704,0.1
