Time,Length,Pressure,Force
1680,0.0,0.599,0.0
2881,2.1,0.602,7.4
4474,4.8,0.605,18.8
6001,6.9,0.608,29.7
7334,9.7,0.615,47.3
8673,11.7,0.62,61.2
10168,14.4,0.629,81.6
11643,17.0,0.641,103.3
13090,19.5,0.637,122.3
14460,21.7,0.638,140.9
16117,24.4,0.637,162.9
17553,26.5,0.638,181.8
19410,29.3,0.637,207.5
20859,26.6,0.61,168.2
22504,24.1,0.6,143.3
24122,21.7,0.6,123.8
25624,19.3,0.599,104.9
27184,16.7,0.6,86.1
28748,14.4,0.6,69.9
30172,12.1,0.6,54.4
31729,9.7,0.6,38.9
33084,7.5,0.599,25.1
34618,4.9,0.6,11.7
36099,2.4,0.6,3.1
41051,0.3,0.6,0.1
