Time,Length,Pressure,Force
1564,0.0,0.5,0.0
3539,3.3,0.504,8.0
5455,5.9,0.506,16.5
7294,8.3,0.511,26.2
9228,10.8,0.517,36.7
11073,12.9,0.521,46.7
12931,15.5,0.528,59.8
14980,17.9,0.534,72.5
16754,20.6,0.544,88.0
18669,23.1,0.542,99.4
20509,25.0,0.543,109.8
22683,27.7,0.542,123.4
24661,30.1,0.542,136.4
26616,32.7,0.542,150.8
28634,35.2,0.543,165.6
30568,37.5,0.543,179.1
33582,40.1,0.542,194.5
35618,37.6,0.521,165.9
37576,35.1,0.503,143.2
39570,32.7,0.503,130.0
41420,29.9,0.503,115.8
43285,27.6,0.501,104.4
44637,25.0,0.499,90.9
46955,22.6,0.501,80.7
50391,17.8,0.501,59.0
52009,15.2,0.5,47.8
54202,12.8,0.501,38.0
56039,10.3,0.501,27.9
57936,7.9,0.501,18.9
59668,5.6,0.5,10.8
61540,3.1,0.501,4.1
63027,0.3,0.501,0.1
65952,0.0,0.501,0.0
