time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length,Estimated_Stretched_Length_Contraction,Estimated_Unstretched_Length_Contraction,Estimated_Stretched_Length_Extension,Estimated_Unstretched_Length_Extension,Estimated_Length_Contraction,Estimated_Length_Extension,real_length_contraction,Real_Estimated_Length_Contraction,real_length_extension,Real_Estimated_Length_Extension,real_length,time_elapsed,Error_Percentage_Contraction,Error_Percentage_Extension,,
10.317,153.2,0.468,48.9,0.302,0.468,180.2,48.9,,,,,155.4190473,,14.47997708,147.68048,,,162.1604571,,153.2,152.1604571,,,153.2,0.302,-0.678552823,,4.60434E-05,
10.338,152.9,0.473,49.1,0.323,0.473,179.9,49.1,,,,,155.3119654,,14.51625672,147.49728,,,162.0135367,,152.9,152.0135367,,,152.9,0.323,-0.5797667,,3.36129E-05,
10.357,152.7,0.475,49.5,0.342,0.475,179.7,49.5,,,,,155.2897496,,14.61083014,147.424,,,162.0348301,,152.7,152.0348301,,,152.7,0.342,-0.435605672,,1.89752E-05,
10.378,152.5,0.478,49.3,0.363,0.478,179.5,49.3,,,,,155.2020686,,14.55244956,147.31408,,,161.8665296,,152.5,151.8665296,,,152.5,0.363,-0.415390456,,1.72549E-05,
10.394,152.3,0.483,49.1,0.379,0.483,179.3,49.1,,,,,155.0613937,,14.48914714,147.13088,,,161.6200271,,152.3,151.6200271,,,152.3,0.379,-0.446469379,,1.99335E-05,
10.407,152,0.489,49.3,0.392,0.489,179,49.3,,,,,154.918581,,14.52313622,146.91104,,,161.4341762,,152,151.4341762,,,152,0.392,-0.372252488,,1.38572E-05,
10.434,151.8,0.493,49.5,0.419,0.493,178.8,49.5,,,,,154.8258238,,14.56222123,146.76448,,,161.3267012,,151.8,151.3267012,,,151.8,0.419,-0.311791022,,9.72136E-06,
10.443,151.6,0.495,49.7,0.428,0.495,178.6,49.7,,,,,154.7861771,,14.60626558,146.6912,,,161.2974656,,151.6,151.2974656,,,151.6,0.428,-0.19956096,,3.98246E-06,
10.476,151.3,0.5,49.5,0.461,0.5,178.3,49.5,,,,,154.6325957,,14.54478934,146.508,,,161.0527893,,151.3,151.0527893,,,151.3,0.461,-0.163391048,,2.66966E-06,
10.498,151.1,0.506,49.5,0.483,0.506,178.1,49.5,,,,,154.4610871,,14.53051837,146.28816,,,160.8186784,,151.1,150.8186784,,,151.1,0.483,-0.186182417,,3.46639E-06,
10.518,150.8,0.508,49.8,0.503,0.508,177.8,49.8,,,,,154.4264249,,14.59869689,146.21488,,,160.8135769,,150.8,150.8135769,,,150.8,0.503,0.00900324,,8.10583E-09,
10.539,150.6,0.511,49.6,0.524,0.511,177.6,49.6,,,,,154.3219826,,14.54331694,146.10496,,,160.6482769,,150.6,150.6482769,,,150.6,0.524,0.032056402,,1.02761E-07,
10.554,150.3,0.517,49.2,0.539,0.517,177.3,49.2,,,,,154.1073153,,14.43366517,145.88512,,,160.3187852,,150.3,150.3187852,,,150.3,0.539,0.012498453,,1.56211E-08,
10.573,150.1,0.521,49.3,0.558,0.521,177.1,49.3,,,,,153.9909892,,14.44956692,145.73856,,,160.1881269,,150.1,150.1881269,,,150.1,0.558,0.058712138,,3.44712E-07,
10.589,149.9,0.526,49.8,0.574,0.526,176.9,49.8,,,,,153.874876,,14.55915066,145.55536,,,160.1145107,,149.9,150.1145107,,,149.9,0.574,0.143102506,,2.04783E-06,
10.616,149.6,0.53,49.5,0.601,0.53,176.6,49.5,,,,,153.7188191,,14.47977261,145.4088,,,159.8885726,,149.6,149.8885726,,,149.6,0.601,0.192896131,,3.72089E-06,
10.638,149.4,0.536,49.5,0.623,0.536,176.4,49.5,,,,,153.5187278,,14.46870405,145.18896,,,159.657664,,149.4,149.657664,,,149.4,0.623,0.172465896,,2.97445E-06,
10.655,149.2,0.539,50,0.64,0.539,176.2,50,,,,,153.4624325,,14.58137013,145.07904,,,159.6604101,,149.2,149.6604101,,,149.2,0.64,0.308585879,,9.52252E-06,
10.679,148.9,0.544,49.8,0.664,0.544,175.9,49.8,,,,,153.2708873,,14.52546837,144.89584,,,159.4213084,,148.9,149.4213084,,,148.9,0.664,0.350106361,,1.22574E-05,
10.699,148.7,0.552,49.5,0.684,0.552,175.7,49.5,,,,,152.9555844,,14.44242784,144.60272,,,159.0451478,,148.7,149.0451478,,,148.7,0.684,0.23211018,,5.38751E-06,
10.718,148.4,0.556,49.9,0.703,0.556,175.4,49.9,,,,,152.8478044,,14.52957377,144.45616,,,158.9857338,,148.4,148.9857338,,,148.4,0.703,0.394699303,,1.55788E-05,
10.739,148.2,0.559,49.9,0.724,0.559,175.2,49.9,,,,,152.7357808,,14.52515581,144.34624,,,158.8713958,,148.2,148.8713958,,,148.2,0.724,0.453033612,,2.05239E-05,
10.756,148,0.566,49.3,0.741,0.566,175,49.3,,,,,152.4055233,,14.37721236,144.08976,,,158.4669724,,148,148.4669724,,,148,0.741,0.315521868,,9.9554E-06,
10.769,147.8,0.571,49.4,0.754,0.571,174.8,49.4,,,,,152.2183279,,14.3944919,143.90656,,,158.3010519,,147.8,148.3010519,,,147.8,0.754,0.339006698,,1.14926E-05,
10.796,147.5,0.575,49.8,0.781,0.575,174.5,49.8,,,,,152.1004427,,14.48166053,143.76,,,158.2416605,,147.5,148.2416605,,,147.5,0.781,0.502820697,,2.52829E-05,
10.812,147.3,0.581,49.5,0.797,0.581,174.3,49.5,,,,,151.8204868,,14.40708859,143.54016,,,157.9472486,,147.3,147.9472486,,,147.3,0.797,0.439408412,,1.9308E-05,
10.831,147.1,0.586,49.2,0.816,0.586,174.1,49.2,,,,,151.5748967,,14.33458868,143.35696,,,157.6915487,,147.1,147.6915487,,,147.1,0.816,0.402140503,,1.61717E-05,
10.857,146.9,0.591,49.4,0.842,0.591,173.9,49.4,,,,,151.3816476,,14.37608795,143.17376,,,157.549848,,146.9,147.549848,,,146.9,0.842,0.442374372,,1.95695E-05,
10.879,146.7,0.594,49.7,0.864,0.594,173.7,49.7,,,,,151.2851668,,14.44147507,143.06384,,,157.5053151,,146.7,147.5053151,,,146.7,0.864,0.548953697,,3.0135E-05,
10.898,146.5,0.599,49.5,0.883,0.599,173.5,49.5,,,,,151.0379495,,14.39331391,142.88064,,,157.2739539,,146.5,147.2739539,,,146.5,0.883,0.528296184,,2.79097E-05,
10.915,146.3,0.604,49.3,0.9,0.604,173.3,49.3,,,,,150.7847972,,14.34598445,142.69744,,,157.0434244,,146.3,147.0434244,,,146.3,0.9,0.508150684,,2.58217E-05,
10.936,146.1,0.608,49.3,0.921,0.608,173.1,49.3,,,,,150.5981288,,14.34433943,142.55088,,,156.8952194,,146.1,146.8952194,,,146.1,0.921,0.544298038,,2.9626E-05,
10.957,145.9,0.614,49.2,0.942,0.614,172.9,49.2,,,,,150.2992531,,14.32032499,142.33104,,,156.651365,,145.9,146.651365,,,145.9,0.942,0.514986287,,2.65211E-05,
10.977,145.7,0.62,49.3,0.962,0.62,172.7,49.3,,,,,150.0190176,,14.34131141,142.1112,,,156.4525114,,145.7,146.4525114,,,145.7,0.962,0.516480034,,2.66752E-05,
10.998,145.5,0.622,49.6,0.983,0.622,172.5,49.6,,,,,149.9596776,,14.4069594,142.03792,,,156.4448794,,145.5,146.4448794,,,145.5,0.983,0.649401652,,4.21723E-05,
11.005,145.3,0.626,49.3,0.99,0.626,172.3,49.3,,,,,149.7185441,,14.34087634,141.89136,,,156.2322363,,145.3,146.2322363,,,145.3,0.99,0.641594175,,4.11643E-05,
11.038,145.2,0.633,48.9,1.023,0.633,172.2,48.9,,,,,149.3026288,,14.25409216,141.63488,,,155.8889722,,145.2,145.8889722,,,145.2,1.023,0.47449873,,2.25149E-05,
11.059,145,0.637,49.3,1.044,0.637,172,49.3,,,,,149.148382,,14.34196027,141.48832,,,155.8302803,,145,145.8302803,,,145,1.044,0.572607084,,3.27879E-05,
11.076,144.8,0.642,49.5,1.061,0.642,171.8,49.5,,,,,148.9097667,,14.38642563,141.30512,,,155.6915456,,144.8,145.6915456,,,144.8,1.061,0.615708305,,3.79097E-05,
11.093,144.7,0.648,49.1,1.078,0.648,171.7,49.1,,,,,148.5230736,,14.30249839,141.08528,,,155.3877784,,144.7,145.3877784,,,144.7,1.078,0.47531333,,2.25923E-05,
11.117,144.5,0.654,49.3,1.102,0.654,171.5,49.3,,,,,148.216947,,14.3484617,140.86544,,,155.2139017,,144.5,145.2139017,,,144.5,1.102,0.494049623,,2.44085E-05,
11.136,144.3,0.658,49.5,1.121,0.658,171.3,49.5,,,,,148.0195236,,14.39340878,140.71888,,,155.1122888,,144.3,145.1122888,,,144.3,1.121,0.56291669,,3.16875E-05,
11.156,144.2,0.663,49.4,1.141,0.663,171.2,49.4,,,,,147.7142065,,14.37548845,140.53568,,,154.9111684,,144.2,144.9111684,,,144.2,1.141,0.493182001,,2.43228E-05,
11.178,144,0.669,49.3,1.163,0.669,171,49.3,,,,,147.342911,,14.35910792,140.31584,,,154.6749479,,144,144.6749479,,,144,1.163,0.468713837,,2.19693E-05,
11.198,143.9,0.673,49.4,1.183,0.673,170.9,49.4,,,,,147.1176949,,14.38373768,140.16928,,,154.5530177,,143.9,144.5530177,,,143.9,1.183,0.453799638,,2.05934E-05,
11.212,143.7,0.676,49.5,1.197,0.676,170.7,49.5,,,,,146.9508446,,14.40755278,140.05936,,,154.4669128,,143.7,144.4669128,,,143.7,1.197,0.533690171,,2.84825E-05,
11.228,143.6,0.68,49.4,1.213,0.68,170.6,49.4,,,,,146.6867288,,14.39074245,139.9128,,,154.3035425,,143.6,144.3035425,,,143.6,1.213,0.489932072,,2.40033E-05,
11.255,143.4,0.685,49.1,1.24,0.685,170.4,49.1,,,,,146.320784,,14.3339606,139.7296,,,154.0635606,,143.4,144.0635606,,,143.4,1.24,0.46273403,,2.14123E-05,
11.276,143.3,0.69,49.2,1.261,0.69,170.3,49.2,,,,,146.0167913,,14.36110777,139.5464,,,153.9075078,,143.3,143.9075078,,,143.3,1.261,0.423941221,,1.79726E-05,
11.294,143.2,0.693,49.4,1.279,0.693,170.2,49.4,,,,,145.8565079,,14.40645197,139.43648,,,153.842932,,143.2,143.842932,,,143.2,1.279,0.448974839,,2.01578E-05,
11.308,143.1,0.699,49.5,1.293,0.699,170.1,49.5,,,,,145.47797,,14.4354069,139.21664,,,153.6520469,,143.1,143.6520469,,,143.1,1.293,0.38577701,,1.48824E-05,
11.337,142.9,0.701,49.7,1.322,0.701,169.9,49.7,,,,,145.3801395,,14.47926316,139.14336,,,153.6226232,,142.9,143.6226232,,,142.9,1.322,0.50568451,,2.55717E-05,
11.357,142.8,0.706,49.5,1.342,0.706,169.8,49.5,,,,,145.0050752,,14.44607756,138.96016,,,153.4062376,,142.8,143.4062376,,,142.8,1.342,0.42453611,,1.80231E-05,
11.374,142.7,0.712,49.3,1.359,0.712,169.7,49.3,,,,,144.5527686,,14.41546537,138.74032,,,153.1557854,,142.7,143.1557854,,,142.7,1.359,0.319401104,,1.02017E-05,
11.395,142.6,0.715,49.5,1.38,0.715,169.6,49.5,,,,,144.3797758,,14.46130834,138.6304,,,153.0917083,,142.6,143.0917083,,,142.6,1.38,0.344816504,,1.18898E-05,
11.415,142.5,0.72,49.5,1.4,0.72,169.5,49.5,,,,,144.0238758,,14.47050628,138.4472,,,152.9177063,,142.5,142.9177063,,,142.5,1.4,0.293127211,,8.59236E-06,
11.434,142.4,0.723,49.6,1.419,0.723,169.4,49.6,,,,,143.8269077,,14.49634515,138.33728,,,152.8336252,,142.4,142.8336252,,,142.4,1.419,0.304512046,,9.27276E-06,
11.452,142.3,0.726,49.7,1.437,0.726,169.3,49.7,,,,,143.6281033,,14.52225081,138.22736,,,152.7496108,,142.3,142.7496108,,,142.3,1.437,0.315959809,,9.98306E-06,
11.472,142.2,0.729,49.6,1.457,0.729,169.2,49.6,,,,,143.3876566,,14.50835113,138.11744,,,152.6257911,,142.2,142.6257911,,,142.2,1.457,0.299431177,,8.9659E-06,
11.498,142.1,0.735,49.5,1.483,0.735,169.1,49.5,,,,,142.9190727,,14.5012653,137.8976,,,152.3988653,,142.1,142.3988653,,,142.1,1.483,0.210320409,,4.42347E-06,
11.516,142,0.739,49.5,1.501,0.739,169,49.5,,,,,142.614928,,14.5102713,137.75104,,,152.2613113,,142,142.2613113,,,142,1.501,0.184022044,,3.38641E-06,
11.532,141.9,0.741,49.7,1.517,0.741,168.9,49.7,,,,,142.5028402,,14.55437856,137.67776,,,152.2321386,,141.9,142.2321386,,,141.9,1.517,0.234065229,,5.47865E-06,
11.556,141.8,0.745,49.7,1.541,0.745,168.8,49.7,,,,,142.1931511,,14.56375149,137.5312,,,152.0949515,,141.8,142.0949515,,,141.8,1.541,0.208005285,,4.32662E-06,
11.575,141.7,0.748,49.6,1.56,0.748,168.7,49.6,,,,,141.9369549,,14.55139738,137.42128,,,151.9726774,,141.7,141.9726774,,,141.7,1.56,0.192432874,,3.70304E-06,
11.595,141.6,0.751,49.6,1.58,0.751,168.6,49.6,,,,,141.6994633,,14.5588942,137.31136,,,151.8702542,,141.6,141.8702542,,,141.6,1.58,0.190857485,,3.64266E-06,
11.615,141.6,0.753,49.7,1.6,0.753,168.6,49.7,,,,,141.5614363,,14.58351686,137.23808,,,151.8215969,,141.6,141.8215969,,,141.6,1.6,0.156494954,,2.44907E-06,
11.636,141.5,0.757,49.6,1.621,0.757,168.5,49.6,,,,,141.2174711,,14.57446168,137.09152,,,151.6659817,,141.5,141.6659817,,,141.5,1.621,0.117301537,,1.37597E-06,
11.656,141.4,0.761,49.6,1.641,0.761,168.4,49.6,,,,,140.8909138,,14.58526538,136.94496,,,151.5302254,,141.4,141.5302254,,,141.4,1.641,0.092097159,,8.48189E-07,
11.676,141.3,0.763,49.7,1.661,0.763,168.3,49.7,,,,,140.748377,,14.61013769,136.87168,,,151.4818177,,141.3,141.4818177,,,141.3,1.661,0.12867494,,1.65572E-06,
11.698,141.3,0.765,49.6,1.683,0.765,168.3,49.6,,,,,140.5601411,,14.59640966,136.7984,,,151.3948097,,141.3,141.3948097,,,141.3,1.683,0.067098128,,4.50216E-07,
11.703,141.2,0.768,49.5,1.688,0.768,168.2,49.5,,,,,140.2865674,,14.58572031,136.68848,,,151.2742003,,141.2,141.2742003,,,141.2,1.688,0.052549795,,2.76148E-07,
11.735,141.2,0.77,49.7,1.72,0.77,168.2,49.7,,,,,140.1635413,,14.63003941,136.6152,,,151.2452394,,141.2,141.2452394,,,141.2,1.72,0.032039245,,1.02651E-07,
11.754,141.1,0.773,49.8,1.739,0.773,168.1,49.8,,,,,139.9319337,,14.65804029,136.50528,,,151.1633203,,141.1,141.1633203,,,141.1,1.739,0.04487618,,2.01387E-07,
11.776,141.1,0.775,49.8,1.761,0.775,168.1,49.8,,,,,139.7609785,,14.66401138,136.432,,,151.0960114,,141.1,141.0960114,,,141.1,1.761,-0.002826807,,7.99084E-10,
11.789,141,0.776,49.8,1.774,0.776,168,49.8,,,,,139.6750973,,14.66702892,136.39536,,,151.0623889,,141,141.0623889,,,141,1.774,0.044247464,,1.95784E-07,
11.816,141,0.779,49.8,1.801,0.779,168,49.8,,,,,139.4158338,,14.67620962,136.28544,,,150.9616496,,141,140.9616496,,,141,1.801,-0.027198849,,7.39777E-08,
11.837,140.9,0.781,49.9,1.822,0.781,167.9,49.9,,,,,139.2652494,,14.70143327,136.21216,,,150.9135933,,140.9,140.9135933,,,140.9,1.822,0.009647457,,9.30734E-09,
11.853,140.9,0.783,49.9,1.838,0.783,167.9,49.9,,,,,139.0901167,,14.70771107,136.13888,,,150.8465911,,140.9,140.8465911,,,140.9,1.838,-0.037905561,,1.43683E-07,
11.873,140.8,0.785,49.8,1.858,0.785,167.8,49.8,,,,,138.889979,,14.69514741,136.0656,,,150.7607474,,140.8,140.7607474,,,140.8,1.858,-0.027878258,,7.77197E-08,
11.895,140.8,0.786,49.7,1.88,0.786,167.8,49.7,,,,,138.7773673,,14.67945299,136.02896,,,150.708413,,140.8,140.708413,,,140.8,1.88,-0.065047593,,4.23119E-07,
11.915,140.7,0.789,49.7,1.9,0.789,167.7,49.7,,,,,138.5097005,,14.68932631,135.91904,,,150.6083663,,140.7,140.6083663,,,140.7,1.9,-0.065126999,,4.24153E-07,
11.936,140.7,0.791,49.7,1.921,0.791,167.7,49.7,,,,,138.3298796,,14.6960153,135.84576,,,150.5417753,,140.7,140.5417753,,,140.7,1.921,-0.112455368,,1.26462E-06,
11.956,140.6,0.791,49.7,1.941,0.791,167.6,49.7,,,,,138.3298796,,14.6960153,135.84576,,,150.5417753,,140.6,140.5417753,,,140.6,1.941,-0.041411595,,1.71492E-07,
11.961,140.6,0.791,49.6,1.946,0.791,167.6,49.6,,,,,138.3054592,,14.6771606,135.84576,,,150.5229206,,140.6,140.5229206,,,140.6,1.946,-0.054821765,,3.00543E-07,
11.996,140.6,0.793,49.4,1.981,0.793,167.6,49.4,,,,,138.0751582,,14.6462814,135.77248,,,150.4187614,,140.6,140.4187614,,,140.6,1.981,-0.128903701,,1.66162E-06,
12.013,140.6,0.793,49.5,1.998,0.793,167.6,49.5,,,,,138.0997808,,14.66513357,135.77248,,,150.4376136,,140.6,140.4376136,,,140.6,1.998,-0.115495325,,1.33392E-06,
12.034,140.5,0.795,49.6,2.019,0.795,167.5,49.6,,,,,137.9421903,,14.69086413,135.6992,,,150.3900641,,140.5,140.3900641,,,140.5,2.019,-0.078246171,,6.12246E-07,
12.054,140.5,0.796,49.6,2.039,0.796,167.5,49.6,,,,,137.8506789,,14.69434339,135.66256,,,150.3569034,,140.5,140.3569034,,,140.5,2.039,-0.101848119,,1.0373E-06,
12.075,140.5,0.797,49.5,2.06,0.797,167.5,49.5,,,,,137.7339808,,14.67907715,135.62592,,,150.3049972,,140.5,140.3049972,,,140.5,2.06,-0.138792061,,1.92632E-06,
12.095,140.5,0.798,49.5,2.08,0.798,167.5,49.5,,,,,137.6418341,,14.68261642,135.58928,,,150.2718964,,140.5,140.2718964,,,140.5,2.08,-0.162351302,,2.63579E-06,
12.115,140.4,0.798,49.5,2.1,0.798,167.4,49.5,,,,,137.6418341,,14.68261642,135.58928,,,150.2718964,,140.4,140.2718964,,,140.4,2.1,-0.091241866,,8.32508E-07,
12.136,140.4,0.8,49.4,2.121,0.8,167.4,49.4,,,,,137.4315354,,14.67102791,135.516,,,150.1870279,,140.4,140.1870279,,,140.4,2.121,-0.151689523,,2.30097E-06,
12.156,140.4,0.8,49.4,,,,,2.141,0.8,167.4,49.4,,137.3388346,,,14.67102791,135.516,,150.1870279,,,140.4,140.1870279,140.4,2.141,,-0.151689523,2.30097E-06,
12.173,140.4,0.8,49.3,,,,,2.158,0.8,167.4,49.3,,137.3116559,,,14.65228068,135.516,,150.1682807,,,140.4,140.1682807,140.4,2.158,,-0.165042253,2.72389E-06,
12.193,140.4,0.798,49.3,,,,,2.178,0.798,167.4,49.3,,137.4938988,,,14.64506896,135.58928,,150.234349,,,140.4,140.234349,140.4,2.178,,-0.117985068,1.39205E-06,
12.213,140.4,0.798,49.1,,,,,2.198,0.798,167.4,49.1,,137.4397941,,,14.60745675,135.58928,,150.1967368,,,140.4,140.1967368,140.4,2.198,,-0.144774391,2.09596E-06,
12.234,140.4,0.8,49.1,,,,,2.219,0.8,167.4,49.1,,137.2571923,,,14.6147376,135.516,,150.1307376,,,140.4,140.1307376,140.4,2.219,,-0.191782338,3.67805E-06,
12.254,140.4,0.798,49.1,,,,,2.239,0.798,167.4,49.1,,137.4397941,,,14.60745675,135.58928,,150.1967368,,,140.4,140.1967368,140.4,2.239,,-0.144774391,2.09596E-06,
12.274,140.4,0.798,49,,,,,2.259,0.798,167.4,49,,137.4126888,,,14.58862625,135.58928,,150.1779062,,,140.4,140.1779062,140.4,2.259,,-0.158186433,2.50229E-06,
12.296,140.4,0.796,49,,,,,2.281,0.796,167.4,49,,137.5943366,,,14.58139613,135.66256,,150.2439561,,,140.4,140.2439561,140.4,2.281,,-0.111142359,1.23526E-06,
12.312,140.4,0.796,48.9,,,,,2.297,0.796,167.4,48.9,,137.567375,,,14.56251471,135.66256,,150.2250747,,,140.4,140.2250747,140.4,2.297,,-0.124590666,1.55228E-06,
12.333,140.4,0.795,48.8,,,,,2.318,0.795,167.4,48.8,,137.6309568,,,14.53999922,135.6992,,150.2391992,,,140.4,140.2391992,140.4,2.318,,-0.114530467,1.31172E-06,
12.351,140.4,0.793,48.7,,,,,2.336,0.793,167.4,48.7,,137.7845032,,,14.51386165,135.77248,,150.2863416,,,140.4,140.2863416,140.4,2.336,,-0.080953242,6.55343E-07,
12.37,140.4,0.795,48.6,,,,,2.355,0.795,167.4,48.6,,137.5770359,,,14.50211969,135.6992,,150.2013197,,,140.4,140.2013197,140.4,2.355,,-0.141510192,2.00251E-06,
12.391,140.4,0.793,48.5,,,,,2.376,0.793,167.4,48.5,,137.7308692,,,14.4758799,135.77248,,150.2483599,,,140.4,140.2483599,140.4,2.376,,-0.108005772,1.16652E-06,
12.418,140.4,0.792,48.5,,,,,2.403,0.792,167.4,48.5,,137.8208694,,,14.4722742,135.80912,,150.2813942,,,140.4,140.2813942,140.4,2.403,,-0.084477067,7.13637E-07,
12.435,140.4,0.791,48.4,,,,,2.42,0.791,167.4,48.4,,137.8838966,,,14.44963945,135.84576,,150.2953995,,,140.4,140.2953995,140.4,2.42,,-0.074501815,5.55052E-07,
12.455,140.4,0.79,48.2,,,,,2.44,0.79,167.4,48.2,,137.9201126,,,14.40787379,135.8824,,150.2902738,,,140.4,140.2902738,140.4,2.44,,-0.07815257,6.10782E-07,
12.475,140.4,0.789,48,,,,,2.46,0.789,167.4,48,,137.9562629,,,14.36599325,135.91904,,150.2850333,,,140.4,140.2850333,140.4,2.46,,-0.081885149,6.70518E-07,
12.496,140.4,0.787,47.9,,,,,2.481,0.787,167.4,47.9,,138.1081124,,,14.3395969,135.99232,,150.3319169,,,140.4,140.3319169,140.4,2.481,,-0.048492235,2.3515E-07,
12.513,140.4,0.786,47.8,,,,,2.498,0.786,167.4,47.8,,138.1705033,,,14.31677748,136.02896,,150.3457375,,,140.4,140.3457375,140.4,2.498,,-0.038648521,1.49371E-07,
12.533,140.4,0.784,47.6,,,,,2.518,0.784,167.4,47.6,,138.2948726,,,14.27104756,136.10224,,150.3732876,,,140.4,140.3732876,140.4,2.518,,-0.019025955,3.61987E-08,
12.554,140.4,0.781,47.3,,,,,2.539,0.781,167.4,47.3,,138.4803974,,,14.20222411,136.21216,,150.4143841,,,140.4,140.4143841,140.4,2.539,,0.010245089,1.04962E-08,
12.574,140.4,0.779,47.1,,,,,2.559,0.779,167.4,47.1,,138.6033963,,,14.15618871,136.28544,,150.4416287,,,140.4,140.4416287,140.4,2.559,,0.029650077,8.79127E-08,
12.595,140.4,0.778,46.8,,,,,2.58,0.778,167.4,46.8,,138.612524,,,14.09404735,136.32208,,150.4161274,,,140.4,140.4161274,140.4,2.58,,0.011486717,1.31945E-08,
12.615,140.4,0.774,46.6,,,,,2.6,0.774,167.4,46.6,,138.9085073,,,14.04056088,136.46864,,150.5092009,,,140.4,140.5092009,140.4,2.6,,0.077778407,6.04948E-07,
12.631,140.4,0.773,46.3,,,,,2.616,0.773,167.4,46.3,,138.917485,,,13.97791657,136.50528,,150.4831966,,,140.4,140.4831966,140.4,2.616,,0.059256817,3.51137E-07,
12.651,140.5,0.769,46.1,,,,,2.636,0.769,167.5,46.1,,139.2102247,,,13.92415666,136.65184,,150.5759967,,,140.5,140.5759967,140.5,2.636,,0.054090149,2.92574E-07,
12.672,140.5,0.768,46,,,,,2.657,0.768,167.5,46,,139.2701626,,,13.900782,136.68848,,150.589262,,,140.5,140.589262,140.5,2.657,,0.063531674,4.03627E-07,
12.693,140.5,0.765,45.9,,,,,2.678,0.765,167.5,45.9,,139.499824,,,13.87038578,136.7984,,150.6687858,,,140.5,140.6687858,140.5,2.678,,0.120132226,1.44318E-06,
12.713,140.6,0.762,45.7,,,,,2.698,0.762,167.6,45.7,,139.7024259,,,13.82003802,136.90832,,150.728358,,,140.6,140.728358,140.6,2.698,,0.091293044,8.33442E-07,
12.734,140.7,0.759,45.7,,,,,2.719,0.759,167.7,45.7,,139.9532326,,,13.80979609,137.01824,,150.8280361,,,140.7,140.8280361,140.7,2.719,,0.090999354,8.28088E-07,
