time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length,Estimated_Stretched_Length_Contraction,Estimated_Unstretched_Length_Contraction,Estimated_Stretched_Length_Extension,Estimated_Unstretched_Length_Extension,Estimated_Length_Contraction,Estimated_Length_Extension,real_length_contraction,Real_Estimated_Length_Contraction,real_length_extension,Real_Estimated_Length_Extension,real_length,time_elapsed,Error_Percentage_Contraction,Error_Percentage_Extension,,
13.192,142.5,0.684,45,,,,,3.177,0.684,169.5,45,,145.3298693,,,13.2227827,139.76624,,152.9890227,,,142.5,142.9890227,142.5,3.177,,0.343173822,1.18E-05,
13.213,142.6,0.679,44.9,,,,,3.198,0.679,169.6,44.9,,145.631529,,,13.20486433,139.94944,,153.1543043,,,142.6,143.1543043,142.6,3.198,,0.388712717,1.51E-05,
13.234,142.7,0.674,44.8,,,,,3.219,0.674,169.7,44.8,,145.9279972,,,13.1869485,140.13264,,153.3195885,,,142.7,143.3195885,142.7,3.219,,0.434189556,1.89E-05,
13.254,142.8,0.669,44.7,,,,,3.239,0.669,169.8,44.7,,146.2193196,,,13.1690345,140.31584,,153.4848745,,,142.8,143.4848745,142.8,3.239,,0.479603989,2.30E-05,
13.271,143,0.663,44.6,,,,,3.256,0.663,170,44.6,,146.5657018,,,13.15232235,140.53568,,153.6880024,,,143,143.6880024,143,3.256,,0.481120526,2.31E-05,
13.291,143.2,0.658,44.4,,,,,3.276,0.658,170.2,44.4,,146.8285002,,,13.11042704,140.71888,,153.829307,,,143.2,143.829307,143.2,3.276,,0.439460225,1.93E-05,
13.311,143.4,0.653,44.6,,,,,3.296,0.653,170.4,44.6,,147.1547605,,,13.16460152,140.90208,,154.0666815,,,143.4,144.0666815,143.4,3.296,,0.464910404,2.16E-05,
13.332,143.6,0.648,45,,,,,3.317,0.648,170.6,45,,147.5068455,,,13.26702364,141.08528,,154.3523036,,,143.6,144.3523036,143.6,3.317,,0.523888325,2.74E-05,
13.353,143.8,0.642,45.2,,,,,3.338,0.642,170.8,45.2,,147.8731691,,,13.32307457,141.30512,,154.6281946,,,143.8,144.6281946,143.8,3.338,,0.575935028,3.32E-05,
13.373,143.9,0.64,45.1,,,,,3.358,0.64,170.9,45.1,,147.9667055,,,13.30179272,141.3784,,154.6801927,,,143.9,144.6801927,143.9,3.358,,0.542177013,2.94E-05,
13.393,144.1,0.635,45.1,,,,,3.378,0.635,171.1,45.1,,148.2367393,,,13.30870685,141.5616,,154.8703068,,,144.1,144.8703068,144.1,3.378,,0.534564085,2.86E-05,
13.413,144.2,0.629,45.1,,,,,3.398,0.629,171.2,45.1,,148.55366,,,13.3171717,141.78144,,155.0986117,,,144.2,145.0986117,144.2,3.398,,0.623170392,3.88E-05,
13.431,144.3,0.625,44.9,,,,,3.416,0.625,171.3,44.9,,148.7308598,,,13.27446512,141.928,,155.2024651,,,144.3,145.2024651,144.3,3.416,,0.625408953,3.91E-05,
13.45,144.5,0.62,44.7,,,,,3.435,0.62,171.5,44.7,,148.9562624,,,13.23300817,142.1112,,155.3442082,,,144.5,145.3442082,144.5,3.435,,0.584227109,3.41E-05,
13.471,144.7,0.615,44.8,,,,,3.456,0.615,171.7,44.8,,149.2206495,,,13.26460109,142.2944,,155.5590011,,,144.7,145.5590011,144.7,3.456,,0.593642774,3.52E-05,
13.492,144.9,0.609,44.8,,,,,3.477,0.609,171.9,44.8,,149.5135077,,,13.27348107,142.51424,,155.7877211,,,144.9,145.7877211,144.9,3.477,,0.612643942,3.75E-05,
13.512,145.1,0.604,44.8,,,,,3.497,0.604,172.1,44.8,,149.7519249,,,13.28102131,142.69744,,155.9784613,,,145.1,145.9784613,145.1,3.497,,0.605417854,3.67E-05,
13.532,145.3,0.599,44.9,,,,,3.517,0.599,172.3,44.9,,149.9985757,,,13.31323447,142.88064,,156.1938745,,,145.3,146.1938745,145.3,3.517,,0.615192341,3.78E-05,
13.552,145.5,0.594,45.1,,,,,3.537,0.594,172.5,45.1,,150.2525344,,,13.37023035,143.06384,,156.4340704,,,145.5,146.4340704,145.5,3.537,,0.641972752,4.12E-05,
13.573,145.7,0.589,45.3,,,,,3.558,0.589,172.7,45.3,,150.5002615,,,13.42750472,143.24704,,156.6745447,,,145.7,146.6745447,145.7,3.558,,0.668870779,4.47E-05,
13.59,145.9,0.585,45.2,,,,,3.575,0.585,172.9,45.2,,150.6619165,,,13.40954437,143.3936,,156.8031444,,,145.9,146.8031444,145.9,3.575,,0.619016018,3.83E-05,
13.611,146.1,0.58,45.1,,,,,3.596,0.58,173.1,45.1,,150.8633009,,,13.39323164,143.5768,,156.9700316,,,146.1,146.9700316,146.1,3.596,,0.595504204,3.55E-05,
13.631,146.3,0.575,45.2,,,,,3.616,0.575,173.3,45.2,,151.0840947,,,13.42645815,143.76,,157.1864582,,,146.3,147.1864582,146.3,3.616,,0.605918082,3.67E-05,
13.652,146.5,0.569,45.1,,,,,3.637,0.569,173.5,45.1,,151.3168584,,,13.41202563,143.97984,,157.3918656,,,146.5,147.3918656,146.5,3.637,,0.608781999,3.71E-05,
13.672,146.7,0.566,45,,,,,3.657,0.566,173.7,45,,151.4253112,,,13.39237204,144.08976,,157.482132,,,146.7,147.482132,146.7,3.657,,0.533150674,2.84E-05,
13.692,146.9,0.561,45,,,,,3.677,0.561,173.9,45,,151.6215091,,,13.40114515,144.27296,,157.6741052,,,146.9,147.6741052,146.9,3.677,,0.526960622,2.78E-05,
13.713,147.1,0.555,45.2,,,,,3.698,0.555,174.1,45.2,,151.8723159,,,13.4618764,144.4928,,157.9546764,,,147.1,147.9546764,147.1,3.698,,0.581017269,3.38E-05,
13.733,147.3,0.552,45.1,,,,,3.718,0.552,174.3,45.1,,151.9737416,,,13.44233174,144.60272,,158.0450517,,,147.3,148.0450517,147.3,3.718,,0.50580566,2.56E-05,
13.75,147.5,0.547,44.8,,,,,3.735,0.547,174.5,44.8,,152.1261489,,,13.37611299,144.78592,,158.162033,,,147.5,148.162033,147.5,3.735,,0.448835924,2.01E-05,
13.77,147.7,0.542,45.2,,,,,3.755,0.542,174.7,45.2,,152.3459129,,,13.4860474,144.96912,,158.4551674,,,147.7,148.4551674,147.7,3.755,,0.511284628,2.61E-05,
13.791,148,0.534,45.5,,,,,3.776,0.534,175,45.5,,152.6513402,,,13.57707083,145.26224,,158.8393108,,,148,148.8393108,148,3.776,,0.567101914,3.22E-05,
13.811,148.2,0.531,45.1,,,,,3.796,0.531,175.2,45.1,,152.7142504,,,13.48190785,145.37216,,158.8540679,,,148.2,148.8540679,148.2,3.796,,0.44134133,1.95E-05,
13.831,148.4,0.53,44.9,,,,,3.816,0.53,175.4,44.9,,152.7288113,,,13.43315665,145.4088,,158.8419566,,,148.4,148.8419566,148.4,3.816,,0.297814453,8.87E-06,
13.852,148.6,0.525,45.1,,,,,3.837,0.525,175.6,45.1,,152.911961,,,13.49365455,145.592,,159.0856545,,,148.6,149.0856545,148.6,3.837,,0.326820018,1.07E-05,
13.872,148.8,0.521,45.2,,,,,3.857,0.521,175.8,45.2,,153.0493711,,,13.5270322,145.73856,,159.2655922,,,148.8,149.2655922,148.8,3.857,,0.312897985,9.79E-06,
13.893,149.1,0.516,45.2,,,,,3.878,0.516,176.1,45.2,,153.2060305,,,13.5371474,145.92176,,159.4589074,,,149.1,149.4589074,149.1,3.878,,0.240715894,5.79E-06,
13.91,149.3,0.512,45.2,,,,,3.895,0.512,176.3,45.2,,153.3284402,,,13.54533925,146.06832,,159.6136592,,,149.3,149.6136592,149.3,3.895,,0.210086569,4.41E-06,
13.93,149.5,0.508,45.4,,,,,3.915,0.508,176.5,45.4,,153.4648613,,,13.60478709,146.21488,,159.8196671,,,149.5,149.8196671,149.5,3.915,,0.213824137,4.57E-06,
13.95,149.7,0.505,45.3,,,,,3.935,0.505,176.7,45.3,,153.5446641,,,13.58552224,146.3248,,159.9103222,,,149.7,149.9103222,149.7,3.935,,0.140495821,1.97E-06,
13.971,149.9,0.501,44.9,,,,,3.956,0.501,176.9,44.9,,153.6279354,,,13.49115874,146.47136,,159.9625187,,,149.9,149.9625187,149.9,3.956,,0.041706963,1.74E-07,
13.991,150.1,0.498,45,,,,,3.976,0.498,177.1,45,,153.7211698,,,13.52320367,146.58128,,160.1044837,,,150.1,150.1044837,150.1,3.976,,0.002987122,8.92E-10,
14.011,150.3,0.492,45.4,,,,,3.996,0.492,177.3,45.4,,153.9177514,,,13.63924625,146.80112,,160.4403662,,,150.3,150.4403662,150.3,3.996,,0.093390718,8.72E-07,
14.033,150.5,0.488,45.2,,,,,4.018,0.488,177.5,45.2,,154.0101017,,,13.59637009,146.94768,,160.5440501,,,150.5,150.5440501,150.5,4.018,,0.029269165,8.57E-08,
14.053,150.7,0.484,44.9,,,,,4.038,0.484,177.7,44.9,,154.0934433,,,13.52731702,147.09424,,160.621557,,,150.7,150.621557,150.7,4.038,,-0.052052407,2.71E-07,
14.069,150.9,0.482,44.9,,,,,4.054,0.482,177.9,44.9,,154.1453547,,,13.5316773,147.16752,,160.6991973,,,150.9,150.6991973,150.9,4.054,,-0.133070044,1.77E-06,
14.09,151.1,0.479,44.9,,,,,4.075,0.479,178.1,44.9,,154.22212,,,13.53826001,147.27744,,160.8157,,,151.1,150.8157,151.1,4.075,,-0.188153534,3.54E-06,
14.11,151.3,0.475,45,,,,,4.095,0.475,178.3,45,,154.3293144,,,13.57321901,147.424,,160.997219,,,151.3,150.997219,151.3,4.095,,-0.200119626,4.00E-06,
14.13,151.5,0.473,45,,,,,4.115,0.473,178.5,45,,154.378524,,,13.57770979,147.49728,,161.0749898,,,151.5,151.0749898,151.5,4.115,,-0.280534789,7.87E-06,
14.151,151.7,0.471,45.2,,,,,4.136,0.471,178.7,45.2,,154.4405477,,,13.63449499,147.57056,,161.205055,,,151.7,151.205055,151.7,4.136,,-0.326265665,1.06E-05,
14.172,151.9,0.466,45.4,,,,,4.157,0.466,178.9,45.4,,154.5721895,,,13.69837777,147.75376,,161.4521378,,,151.9,151.4521378,151.9,4.157,,-0.294840179,8.69E-06,
14.192,152.1,0.461,45.2,,,,,4.177,0.461,179.1,45.2,,154.6744912,,,13.65770098,147.93696,,161.594661,,,152.1,151.594661,152.1,4.177,,-0.332241303,1.10E-05,
14.212,152.2,0.459,44.8,,,,,4.197,0.459,179.2,44.8,,154.6947239,,,13.55710049,148.01024,,161.5673405,,,152.2,151.5673405,152.2,4.197,,-0.415676418,1.73E-05,
14.23,152.4,0.456,44.7,,,,,4.215,0.456,179.4,44.7,,154.7557274,,,13.53762061,148.12016,,161.6577806,,,152.4,151.6577806,152.4,4.215,,-0.487020594,2.37E-05,
14.249,152.6,0.454,44.9,,,,,4.234,0.454,179.6,44.9,,154.8119956,,,13.59510927,148.19344,,161.7885493,,,152.6,151.7885493,152.6,4.234,,-0.53175015,2.83E-05,
14.27,152.8,0.451,45,,,,,4.255,0.451,179.8,45,,154.8829179,,,13.62862834,148.30336,,161.9319883,,,152.8,151.9319883,152.8,4.255,,-0.56807046,3.23E-05,
14.291,153,0.45,45,,,,,4.276,0.45,180,45,,154.9042803,,,13.63100962,148.34,,161.9710096,,,153,151.9710096,153,4.276,,-0.672542733,4.52E-05,
14.311,153.1,0.448,45.1,,,,,4.296,0.448,180.1,45.1,,154.9524049,,,13.66227494,148.41328,,162.0755549,,,153.1,152.0755549,153.1,4.296,,-0.669134593,4.48E-05,
14.331,153.2,0.445,45.2,,,,,4.316,0.445,180.2,45.2,,155.0204736,,,13.69605054,148.5232,,162.2192505,,,153.2,152.2192505,153.2,4.316,,-0.640175891,4.10E-05,
14.352,153.4,0.443,45,,,,,4.337,0.443,180.4,45,,155.0501343,,,13.64784306,148.59648,,162.2443231,,,153.4,152.2443231,153.4,4.337,,-0.753374798,5.68E-05,
14.372,153.5,0.44,44.7,,,,,4.357,0.44,180.5,44.7,,155.0941227,,,13.57523145,148.7064,,162.2816315,,,153.5,152.2816315,153.5,4.357,,-0.793725437,6.30E-05,
14.388,153.6,0.439,44.7,,,,,4.373,0.439,180.6,44.7,,155.1141619,,,13.57763141,148.74304,,162.3206714,,,153.6,152.3206714,153.6,4.373,,-0.83289622,6.94E-05,
14.409,153.8,0.437,44.7,,,,,4.394,0.437,180.8,44.7,,155.153857,,,13.58244882,148.81632,,162.3987688,,,153.8,152.3987688,153.8,4.394,,-0.911073589,8.30E-05,
