Time,Length,Pressure,Force
2,0.00,0.501,0.00
2,0.00,0.503,0.00
2,0.00,0.501,0.00
2,0.00,0.501,0.00
3,0.00,0.503,0.00
3,0.00,0.503,0.00
4,0.00,0.503,0.00
4,0.00,0.503,0.00
5,0.00,0.501,0.00
5,0.00,0.503,0.00
6,0.00,0.501,0.00
6,0.00,0.501,0.00
6,0.00,0.503,0.00
7,0.00,0.503,0.00
7,0.00,0.503,0.00
9,0.00,0.501,0.00
24,0.00,0.501,0.00
44,0.00,0.501,0.00
63,0.00,0.501,0.00
82,0.00,0.5,0.00
106,0.00,0.501,0.00
126,0.00,0.5,0.00
141,0.00,0.501,0.00
164,0.00,0.501,0.00
182,0.00,0.501,0.00
197,0.00,0.5,0.00
225,0.00,0.501,0.00
246,0.00,0.501,0.00
264,0.00,0.501,0.00
276,0.00,0.501,0.00
302,0.00,0.501,0.00
313,0.00,0.501,0.00
343,0.00,0.501,0.00
359,0.00,0.501,0.00
384,0.00,0.501,0.00
395,0.00,0.5,0.00
425,0.00,0.501,0.00
446,0.00,0.501,0.00
462,0.00,0.501,0.00
482,0.00,0.501,0.00
503,0.00,0.501,0.00
510,0.00,0.501,0.00
543,0.00,0.501,0.00
565,0.00,0.501,0.00
584,0.00,0.501,0.00
603,0.00,0.501,0.00
615,0.00,0.501,0.00
641,0.00,0.501,0.00
659,0.00,0.501,0.00
683,0.00,0.503,0.00
704,0.00,0.501,0.00
724,0.00,0.501,0.00
744,0.00,0.501,0.00
761,0.00,0.501,0.00
781,0.00,0.501,0.00
797,0.00,0.501,0.00
814,0.00,0.5,0.00
839,0.00,0.501,0.00
864,0.00,0.501,0.00
881,0.00,0.501,0.00
905,0.00,0.501,0.00
919,0.00,0.501,0.00
940,0.00,0.501,0.00
952,0.00,0.501,0.00
979,0.00,0.501,0.00
1001,0.00,0.501,0.00
1016,0.00,0.501,0.00
1042,0.00,0.501,0.00
1064,0.00,0.5,0.00
1083,0.00,0.501,0.00
1101,0.00,0.501,0.00
1122,0.00,0.501,0.00
1142,0.00,0.5,0.00
1155,0.00,0.501,0.00
1181,0.00,0.503,0.00
1203,0.00,0.501,0.00
1222,0.00,0.501,0.00
1239,0.00,0.501,0.00
1253,0.00,0.501,0.00
1280,0.00,0.501,0.00
1301,0.00,0.501,0.00
1318,0.00,0.501,0.00
1342,0.00,0.503,0.00
1363,0.00,0.501,0.00
1383,0.00,0.501,0.00
1404,0.00,0.501,0.00
1421,0.00,0.501,0.00
1441,0.00,0.501,0.00
1461,0.00,0.501,0.00
1470,0.00,0.501,0.00
1503,0.00,0.501,0.00
1523,0.00,0.501,0.00
1543,0.00,0.501,0.00
1560,0.00,0.501,0.00
1580,0.00,0.501,0.00
1600,0.00,0.501,0.00
1619,0.00,0.501,0.00
1638,0.00,0.501,0.00
1657,0.00,0.501,0.00
1682,0.00,0.501,0.00
1702,0.00,0.5,0.00
1710,0.00,0.501,0.00
1740,0.00,0.501,0.00
1754,0.00,0.501,0.00
1781,0.00,0.501,0.00
1802,0.00,0.501,0.00
1822,0.00,0.501,0.00
1839,0.00,0.501,0.00
1856,0.00,0.501,0.00
1873,0.00,0.501,0.00
1895,0.00,0.501,0.00
1909,0.00,0.501,0.00
1940,0.00,0.501,0.00
1961,0.00,0.5,0.00
1981,0.00,0.501,0.00
2002,0.00,0.501,0.00
2009,0.00,0.5,0.00
2035,0.00,0.501,0.00
2058,0.00,0.5,0.00
2075,0.00,0.501,0.00
2094,0.00,0.501,0.00
2121,0.00,0.501,0.00
2126,0.00,0.5,0.00
2162,0.00,0.501,0.00
2182,0.00,0.501,0.00
2199,0.00,0.501,0.00
2219,0.00,0.501,0.00
2236,0.00,0.501,0.00
2250,0.00,0.501,0.00
2278,0.00,0.503,0.00
2295,0.00,0.501,0.00
2314,0.00,0.501,0.00
2340,0.00,0.501,0.00
2358,0.00,0.501,0.00
2379,0.00,0.501,0.00
2399,0.00,0.501,0.00
2420,0.00,0.501,0.00
2440,0.00,0.501,0.00
2461,0.00,0.5,0.00
2480,0.00,0.501,0.00
2499,0.00,0.501,0.00
2518,0.00,0.501,0.00
2525,0.00,0.501,0.00
2551,0.00,0.501,0.00
2579,0.00,0.501,0.00
2598,0.00,0.501,0.00
2620,0.00,0.501,0.00
2640,0.00,0.5,0.00
2657,0.00,0.501,0.00
2677,0.00,0.5,0.00
2697,0.00,0.501,0.00
2719,0.00,0.501,0.00
2739,0.00,0.5,0.00
2759,0.00,0.501,0.00
2781,0.00,0.501,0.00
2800,0.00,0.501,0.00
2815,0.00,0.501,0.00
2837,0.00,0.501,0.00
2852,0.00,0.501,0.00
2879,0.00,0.501,0.00
2899,0.00,0.501,0.00
2920,0.00,0.501,0.00
2940,0.00,0.501,0.00
2954,0.00,0.5,0.00
2968,0.00,0.501,0.00
2994,0.00,0.501,0.00
3016,0.00,0.501,0.00
3037,0.00,0.501,0.00
3059,0.00,0.501,0.00
3077,0.00,0.501,0.00
3100,0.00,0.5,0.00
3120,0.00,0.501,0.00
3141,0.00,0.501,0.00
3153,0.00,0.501,0.10
3173,0.10,0.501,0.30
3191,0.20,0.501,0.50
3207,0.30,0.501,0.70
3239,0.40,0.503,1.00
3255,0.60,0.501,1.30
3280,0.80,0.503,1.60
3296,1.00,0.503,2.10
3317,1.10,0.503,2.60
3328,1.20,0.503,3.00
3354,1.30,0.503,3.20
3364,1.30,0.504,3.40
3397,1.40,0.503,3.60
3415,1.50,0.503,3.80
3431,1.60,0.503,4.00
3448,1.70,0.504,4.20
3475,1.80,0.503,4.40
3497,1.80,0.504,4.60
3516,1.90,0.504,4.80
3538,2.00,0.503,5.00
3556,2.10,0.504,5.20
3566,2.10,0.504,5.40
3599,2.20,0.504,5.60
3616,2.30,0.504,5.80
3635,2.40,0.504,6.00
3656,2.50,0.504,6.30
3677,2.50,0.505,6.50
3699,2.60,0.504,6.70
3718,2.70,0.505,7.00
3739,2.90,0.504,7.30
3751,3.00,0.504,7.60
3769,3.10,0.505,8.00
3793,3.20,0.505,8.40
3816,3.30,0.505,8.80
3834,3.30,0.505,9.00
3852,3.30,0.505,9.00
3866,3.30,0.506,8.90
3899,3.30,0.505,8.90
3900,3.30,0.505,8.80
3936,3.30,0.505,8.80
3956,3.30,0.505,8.70
3973,3.30,0.504,8.80
3990,3.30,0.505,8.80
4016,3.30,0.505,8.70
4038,3.30,0.504,8.70
4055,3.30,0.505,8.70
4070,3.30,0.506,8.70
4086,3.30,0.505,8.70
4102,3.30,0.505,8.70
4135,3.30,0.505,8.70
4157,3.30,0.505,8.70
4177,3.30,0.505,8.70
4198,3.30,0.505,8.60
4215,3.30,0.505,8.60
4231,3.30,0.504,8.60
4247,3.30,0.505,8.60
4273,3.30,0.504,8.60
4296,3.30,0.505,8.60
4307,3.30,0.505,8.60
4333,3.30,0.505,8.60
4355,3.30,0.505,8.60
4376,3.30,0.504,8.60
4396,3.30,0.504,8.60
4414,3.30,0.504,8.60
4435,3.30,0.504,8.60
4456,3.30,0.504,8.60
4472,3.30,0.504,8.60
4491,3.30,0.504,8.60
4516,3.30,0.504,8.60
4535,3.30,0.504,8.60
4547,3.30,0.505,8.60
4573,3.30,0.504,8.50
4593,3.30,0.504,8.50
4615,3.30,0.504,8.50
4636,3.30,0.504,8.50
4657,3.30,0.505,8.50
4677,3.30,0.505,8.50
4697,3.30,0.504,8.50
4700,3.30,0.504,8.50
4733,3.30,0.504,8.50
4752,3.30,0.505,8.50
4764,3.30,0.505,8.50
4796,3.30,0.504,8.50
4816,3.30,0.504,8.50
4836,3.30,0.504,8.50
4857,3.30,0.505,8.50
4877,3.30,0.505,8.50
4891,3.30,0.504,8.50
4913,3.30,0.504,8.50
4931,3.30,0.503,8.50
4947,3.30,0.504,8.50
4973,3.30,0.504,8.50
4995,3.30,0.504,8.50
5016,3.30,0.504,8.50
5033,3.30,0.505,8.50
5054,3.30,0.504,8.50
5074,3.30,0.504,8.50
5089,3.30,0.504,8.50
5115,3.30,0.505,8.50
5130,3.30,0.504,8.50
5149,3.30,0.504,8.50
5176,3.30,0.504,8.50
5181,3.30,0.504,8.50
5213,3.30,0.504,8.40
5234,3.30,0.504,8.50
5254,3.30,0.504,8.50
5275,3.30,0.503,8.50
5291,3.30,0.504,8.50
5311,3.30,0.504,8.40
5323,3.30,0.504,8.40
5349,3.30,0.504,8.50
5364,3.30,0.504,8.50
5390,3.30,0.504,8.50
5404,3.30,0.503,8.40
5430,3.30,0.504,8.40
5453,3.30,0.504,8.40
5472,3.30,0.504,8.40
5496,3.30,0.504,8.40
5512,3.30,0.504,8.40
5520,3.30,0.504,8.40
5552,3.40,0.504,8.50
5566,3.50,0.504,8.90
5592,3.60,0.505,9.30
5606,3.70,0.505,9.70
5632,3.80,0.504,10.00
5655,3.90,0.505,10.30
5672,4.00,0.504,10.60
5692,4.00,0.505,10.90
5713,4.10,0.505,11.20
5724,4.20,0.505,11.50
5749,4.30,0.505,11.80
5775,4.40,0.505,12.00
5794,4.50,0.506,12.40
5815,4.60,0.508,12.70
5824,4.70,0.506,13.10
5850,4.90,0.505,13.50
5872,5.00,0.506,14.00
5890,5.20,0.506,14.40
5900,5.30,0.508,14.90
5934,5.40,0.508,15.30
5953,5.40,0.508,15.60
5975,5.40,0.508,15.80
5991,5.40,0.508,15.70
6012,5.40,0.508,15.60
6029,5.40,0.508,15.60
6046,5.40,0.508,15.70
6071,5.40,0.508,15.70
6093,5.40,0.508,15.60
6114,5.40,0.508,15.60
6134,5.40,0.508,15.60
6146,5.40,0.508,15.60
6172,5.40,0.508,15.60
6178,5.40,0.508,15.60
6210,5.40,0.508,15.60
6230,5.40,0.508,15.60
6246,5.50,0.506,15.70
6266,5.50,0.506,15.70
6292,5.50,0.508,15.80
6311,5.50,0.508,15.90
6331,5.50,0.508,15.90
6351,5.50,0.508,15.90
6373,5.50,0.508,15.90
6389,5.50,0.508,15.80
6409,5.50,0.508,15.80
6430,5.50,0.506,15.80
6440,5.50,0.506,15.90
6469,5.50,0.508,15.90
6486,5.50,0.508,16.00
6501,5.50,0.506,16.00
6532,5.50,0.508,16.00
6553,5.50,0.508,16.00
6571,5.50,0.506,16.00
6591,5.50,0.506,16.00
6612,5.50,0.506,16.00
6629,5.50,0.508,15.90
6651,5.50,0.508,15.90
6671,5.50,0.508,15.90
6680,5.50,0.508,15.90
6712,5.50,0.506,15.90
6718,5.50,0.508,15.90
6753,5.50,0.506,15.90
6770,5.50,0.508,15.90
6790,5.50,0.508,15.90
6798,5.60,0.506,15.90
6830,5.60,0.508,16.00
6845,5.60,0.506,16.00
6861,5.60,0.508,16.00
6892,5.60,0.506,16.00
6910,5.60,0.506,16.10
6929,5.60,0.506,16.10
6936,5.60,0.506,16.10
6970,5.60,0.508,16.10
6991,5.60,0.506,16.10
7011,5.60,0.508,16.10
7031,5.60,0.506,16.20
7050,5.60,0.508,16.10
7068,5.60,0.508,16.10
7091,5.60,0.506,16.10
7106,5.60,0.508,16.10
7123,5.60,0.508,16.10
7142,5.60,0.506,16.10
7170,5.60,0.508,16.10
7192,5.60,0.506,16.10
7212,5.60,0.506,16.10
7232,5.60,0.506,16.10
7252,5.60,0.506,16.10
7255,5.60,0.506,16.10
7289,5.60,0.506,16.10
7308,5.60,0.506,16.10
7330,5.60,0.506,16.10
7347,5.60,0.506,16.10
7366,5.70,0.506,16.20
7392,5.70,0.506,16.30
7408,5.70,0.506,16.40
7429,5.80,0.508,16.50
7446,5.90,0.508,16.80
7463,6.00,0.508,17.20
7489,6.10,0.508,17.60
7496,6.20,0.509,18.10
7530,6.30,0.508,18.50
7549,6.30,0.508,18.70
7565,6.40,0.509,18.90
7589,6.40,0.509,19.20
7609,6.50,0.508,19.40
7630,6.50,0.509,19.60
7651,6.60,0.509,19.80
7671,6.60,0.508,20.00
7677,6.70,0.51,20.20
7710,6.80,0.509,20.40
7728,6.80,0.509,20.60
7748,6.90,0.509,20.90
7767,7.00,0.51,21.20
7787,7.00,0.509,21.40
7800,7.10,0.509,21.60
7830,7.10,0.51,21.80
7847,7.20,0.509,22.00
7871,7.30,0.51,22.30
7888,7.30,0.509,22.50
7905,7.40,0.51,22.80
7920,7.60,0.51,23.20
7941,7.70,0.511,23.70
7968,7.90,0.512,24.30
7990,8.00,0.512,25.00
8003,8.00,0.511,25.40
8029,8.00,0.511,25.40
8047,8.00,0.511,25.30
8068,8.00,0.511,25.30
8088,8.00,0.511,25.30
8099,8.10,0.512,25.60
8125,8.10,0.511,25.80
8150,8.10,0.511,25.80
8165,8.10,0.511,25.90
8185,8.20,0.512,26.00
8202,8.20,0.511,26.10
8226,8.20,0.511,26.10
8247,8.20,0.512,26.00
8269,8.20,0.512,26.00
8278,8.20,0.511,26.00
8309,8.20,0.511,26.00
8330,8.20,0.512,25.90
8348,8.20,0.511,25.90
8365,8.20,0.511,25.90
8387,8.20,0.512,25.90
8408,8.20,0.512,25.90
8425,8.20,0.511,25.90
8444,8.20,0.511,25.80
8469,8.20,0.511,25.80
8490,8.20,0.511,25.80
8510,8.20,0.511,25.80
8527,8.20,0.511,25.80
8544,8.20,0.51,25.80
8565,8.20,0.511,25.80
8589,8.20,0.511,25.80
8606,8.20,0.511,25.80
8628,8.20,0.511,25.70
8649,8.20,0.51,25.80
8670,8.20,0.511,25.70
8683,8.20,0.511,25.80
8707,8.20,0.511,25.70
8728,8.20,0.511,25.70
8746,8.20,0.511,25.70
8768,8.20,0.511,25.70
8789,8.20,0.51,25.70
8797,8.20,0.511,25.70
8828,8.20,0.511,25.70
8845,8.20,0.511,25.70
8864,8.20,0.51,25.70
8881,8.20,0.51,25.60
8900,8.20,0.511,25.70
8928,8.20,0.511,25.60
8949,8.20,0.51,25.70
8969,8.20,0.511,25.60
8989,8.20,0.51,25.60
9004,8.20,0.511,25.60
9027,8.20,0.51,25.60
9043,8.20,0.511,25.60
9067,8.20,0.511,25.60
9088,8.20,0.511,25.60
9107,8.20,0.51,25.60
9121,8.20,0.51,25.60
9149,8.20,0.511,25.60
9166,8.20,0.51,25.60
9186,8.20,0.511,25.60
9207,8.20,0.511,25.60
9226,8.20,0.51,25.60
9246,8.20,0.51,25.60
9258,8.20,0.511,25.60
9288,8.20,0.51,25.60
9305,8.20,0.51,25.50
9324,8.20,0.51,25.50
9346,8.20,0.51,25.50
9361,8.20,0.511,25.50
9387,8.20,0.51,25.50
9400,8.20,0.51,25.50
9427,8.20,0.511,25.50
9448,8.20,0.511,25.50
9464,8.20,0.51,25.50
9477,8.20,0.511,25.50
9503,8.20,0.51,25.50
9526,8.30,0.511,25.60
9545,8.40,0.511,26.00
9555,8.40,0.511,26.50
