time,p,voltage
3.00,-0.002,10.00
3.01,-0.003,0.00
3.02,0.118,0.00
3.04,0.178,0.00
3.05,0.22799999999999998,0.00
3.06,0.262,0.00
3.07,0.28300000000000003,0.00
3.08,0.29500000000000004,0.00
3.10,0.311,0.00
3.11,0.316,0.00
3.12,0.33199999999999996,0.00
3.13,0.351,0.00
3.14,0.372,0.00
3.16,0.398,0.00
3.17,0.421,1.66
3.18,0.44400000000000006,3.18
3.19,0.45499999999999996,4.69
3.20,0.44400000000000006,5.47
3.22,0.461,4.93
3.23,0.45599999999999996,6.07
3.24,0.457,5.88
3.25,0.462,6.07
3.26,0.457,6.47
3.28,0.453,6.28
3.29,0.45,6.09
3.30,0.44400000000000006,6.05
3.31,0.43899999999999995,5.77
3.32,0.43899999999999995,5.58
3.34,0.437,5.67
3.35,0.437,5.62
3.36,0.43499999999999994,5.71
3.37,0.434,5.72
3.39,0.434,5.73
3.40,0.433,5.82
3.41,0.43099999999999994,5.82
3.42,0.43099999999999994,5.74
3.43,0.429,5.82
3.45,0.42699999999999994,5.82
3.46,0.42699999999999994,5.75
3.47,0.426,5.81
3.48,0.42400000000000004,5.80
3.49,0.42300000000000004,5.79
3.51,0.422,5.78
3.52,0.422,5.76
3.53,0.421,5.81
3.54,0.421,5.79
3.55,0.42000000000000004,5.84
3.57,0.418,5.81
3.58,0.418,5.78
3.59,0.417,5.82
3.60,0.41600000000000004,5.79
3.61,0.41600000000000004,5.75
3.63,0.41500000000000004,5.78
3.64,0.41500000000000004,5.73
3.65,0.41500000000000004,5.76
3.66,0.413,5.79
3.67,0.413,5.73
3.69,0.41200000000000003,5.75
3.70,0.41200000000000003,5.70
3.71,0.41100000000000003,5.71
3.72,0.41100000000000003,5.65
3.73,0.41100000000000003,5.66
3.75,0.41100000000000003,5.66
3.76,0.41,5.66
3.77,0.41,5.59
3.78,0.41,5.59
3.79,0.41,5.58
3.81,0.41,5.57
3.82,0.41,5.56
3.83,0.41,5.55
3.84,0.409,5.53
3.86,0.409,5.43
3.87,0.409,5.41
3.88,0.409,5.39
3.89,0.409,5.36
3.90,0.40700000000000003,5.33
3.91,0.409,5.22
3.93,0.40700000000000003,5.26
3.94,0.40700000000000003,5.15
3.95,0.40700000000000003,5.11
3.96,0.40700000000000003,5.06
3.98,0.40700000000000003,5.02
3.99,0.40700000000000003,4.97
4.00,0.409,4.91
4.01,0.409,4.93
4.02,0.409,4.88
4.03,0.41,4.82
4.05,0.41200000000000003,4.83
4.06,0.41200000000000003,4.91
4.07,0.413,4.84
4.08,0.41500000000000004,4.85
4.10,0.41500000000000004,4.85
4.11,0.41600000000000004,4.77
4.12,0.418,4.76
4.13,0.42000000000000004,4.84
4.14,0.421,4.83
4.16,0.422,4.81
4.17,0.42300000000000004,4.79
4.18,0.42400000000000004,4.79
4.19,0.42400000000000004,4.77
4.20,0.42699999999999994,4.67
4.22,0.429,4.72
4.23,0.43099999999999994,4.76
4.24,0.43200000000000005,4.74
4.25,0.433,4.71
4.26,0.43499999999999994,4.67
4.28,0.438,4.71
4.29,0.43899999999999995,4.75
4.30,0.43899999999999995,4.71
4.31,0.442,4.60
4.32,0.44400000000000006,4.62
4.34,0.445,4.65
4.35,0.449,4.61
4.36,0.45,4.70
4.37,0.45099999999999996,4.64
4.38,0.454,4.59
4.40,0.45499999999999996,4.62
4.41,0.457,4.55
4.42,0.45999999999999996,4.56
4.43,0.462,4.58
4.45,0.465,4.60
4.46,0.466,4.60
4.47,0.46799999999999997,4.53
4.48,0.471,4.53
4.49,0.47300000000000003,4.54
4.51,0.477,4.54
4.52,0.47800000000000004,4.61
4.53,0.481,4.54
4.54,0.483,4.52
4.55,0.48600000000000004,4.53
4.57,0.489,4.53
4.58,0.49000000000000005,4.58
4.59,0.493,4.50
4.60,0.495,4.50
4.61,0.497,4.49
4.63,0.5,4.39
4.64,0.505,4.45
4.65,0.506,4.59
4.66,0.509,4.50
4.67,0.511,4.47
4.69,0.514,4.45
4.70,0.516,4.45
4.71,0.52,4.41
4.72,0.523,4.46
4.73,0.526,4.52
4.75,0.528,4.51
4.76,0.5309999999999999,4.47
4.77,0.533,4.44
4.78,0.536,4.41
4.79,0.538,4.39
4.81,0.542,4.36
4.82,0.545,4.40
4.83,0.549,4.45
4.84,0.5519999999999999,4.48
4.85,0.554,4.46
4.87,0.5549999999999999,4.43
4.88,0.558,4.31
4.89,0.563,4.28
4.90,0.5650000000000001,4.41
4.92,0.5690000000000001,4.37
4.93,0.572,4.40
4.94,0.5740000000000001,4.44
4.95,0.577,4.35
4.96,0.58,4.37
4.98,0.5820000000000001,4.34
4.99,0.5860000000000001,4.30
5.00,0.588,4.34
5.01,0.592,4.31
5.02,0.596,4.35
5.04,0.5980000000000001,4.39
5.05,0.6,4.34
5.06,0.604,4.32
5.07,0.605,4.36
5.08,0.609,4.25
5.09,0.611,4.28
5.11,0.615,4.26
5.12,0.619,4.30
5.13,0.622,4.32
5.14,0.625,4.36
5.16,0.627,4.33
5.17,0.63,4.32
5.18,0.632,4.27
5.19,0.635,4.24
5.20,0.638,4.21
5.22,0.641,4.27
5.23,0.643,4.23
5.24,0.647,4.20
5.25,0.649,4.25
5.26,0.653,4.22
5.28,0.655,4.27
5.29,0.658,4.25
5.30,0.6599999999999999,4.22
