time,p,voltage
3.00,0.0,10.00
3.01,0.0,0.00
3.02,0.10300000000000001,0.00
3.04,0.136,0.00
3.05,0.162,0.00
3.06,0.179,0.00
3.07,0.19,0.00
3.08,0.196,0.00
3.10,0.20099999999999998,0.00
3.11,0.20600000000000002,0.00
3.12,0.22799999999999998,0.52
3.13,0.24700000000000003,2.46
3.14,0.255,4.20
3.16,0.231,4.95
3.17,0.227,3.25
3.18,0.24900000000000003,3.03
3.19,0.282,4.95
3.21,0.257,7.75
3.22,0.24100000000000002,5.96
3.23,0.252,4.83
3.24,0.25,5.86
3.25,0.24100000000000002,5.81
3.26,0.24100000000000002,5.28
3.28,0.24,5.40
3.29,0.24,5.44
3.30,0.24100000000000002,5.59
3.31,0.246,5.82
3.32,0.258,6.32
3.34,0.272,7.43
3.35,0.272,8.63
3.36,0.256,8.75
3.37,0.242,7.59
3.39,0.23500000000000001,6.63
3.40,0.225,6.15
3.41,0.211,5.48
3.42,0.202,4.40
3.43,0.198,3.82
3.45,0.202,3.62
3.46,0.21400000000000002,4.01
3.47,0.227,5.08
3.48,0.213,6.14
3.49,0.209,5.14
3.51,0.211,4.93
3.52,0.20800000000000002,5.11
3.53,0.21200000000000002,4.98
3.54,0.213,5.34
3.55,0.217,5.50
3.57,0.22000000000000003,5.86
3.58,0.223,6.20
3.59,0.225,6.45
3.60,0.227,6.70
3.61,0.225,6.85
3.63,0.22000000000000003,6.79
3.64,0.21400000000000002,6.44
3.65,0.211,5.99
3.66,0.207,5.73
3.67,0.20099999999999998,5.46
3.69,0.197,5.00
3.70,0.194,4.73
3.71,0.194,4.45
3.72,0.195,4.46
3.73,0.196,4.57
3.75,0.198,4.68
3.76,0.2,4.87
3.77,0.2,4.97
3.78,0.202,4.97
3.79,0.20299999999999999,5.16
3.81,0.20600000000000002,5.24
3.82,0.207,5.42
3.83,0.209,5.50
3.84,0.211,5.67
3.86,0.211,5.74
3.87,0.211,5.71
3.88,0.20800000000000002,5.68
3.89,0.207,5.45
3.90,0.209,5.31
3.91,0.20600000000000002,5.46
3.93,0.20600000000000002,5.12
3.94,0.20600000000000002,5.07
3.95,0.205,5.01
3.96,0.202,4.86
3.98,0.20299999999999999,4.60
3.99,0.207,4.63
4.00,0.207,4.85
4.01,0.207,4.78
4.02,0.211,4.70
4.03,0.21200000000000002,4.92
4.05,0.209,4.93
4.06,0.21200000000000002,4.65
4.07,0.213,4.75
4.08,0.21200000000000002,4.76
4.10,0.21400000000000002,4.57
4.11,0.21800000000000003,4.66
4.12,0.217,4.85
4.13,0.217,4.65
4.14,0.22000000000000003,4.54
4.16,0.22200000000000003,4.71
4.17,0.22200000000000003,4.69
4.18,0.225,4.58
4.19,0.227,4.76
4.20,0.227,4.72
4.22,0.229,4.59
4.23,0.22999999999999998,4.65
4.24,0.22999999999999998,4.62
4.25,0.23399999999999999,4.48
4.26,0.236,4.63
4.28,0.23500000000000001,4.68
4.29,0.23900000000000002,4.43
4.30,0.242,4.58
4.31,0.24100000000000002,4.72
4.32,0.242,4.46
4.34,0.24700000000000003,4.40
4.35,0.24900000000000003,4.64
4.36,0.24900000000000003,4.57
4.37,0.252,4.39
4.38,0.256,4.52
4.40,0.257,4.65
4.41,0.258,4.56
4.42,0.262,4.48
4.43,0.262,4.60
4.45,0.263,4.43
4.46,0.268,4.33
4.47,0.271,4.54
4.48,0.272,4.54
4.49,0.275,4.43
4.51,0.277,4.55
4.52,0.27799999999999997,4.45
4.53,0.28300000000000003,4.35
4.54,0.284,4.53
4.55,0.28500000000000003,4.44
4.57,0.29,4.34
4.58,0.294,4.51
4.59,0.294,4.59
4.60,0.29700000000000004,4.40
4.61,0.301,4.48
4.63,0.3,4.55
4.64,0.304,4.23
4.65,0.308,4.33
4.66,0.311,4.50
4.67,0.312,4.46
4.69,0.317,4.34
4.70,0.319,4.53
4.71,0.318,4.48
4.72,0.323,4.16
4.73,0.32799999999999996,4.32
4.75,0.329,4.49
4.76,0.33199999999999996,4.36
4.77,0.337,4.32
4.78,0.33799999999999997,4.48
4.79,0.33999999999999997,4.33
4.81,0.34500000000000003,4.31
4.82,0.348,4.47
4.83,0.34900000000000003,4.43
4.84,0.352,4.27
4.85,0.356,4.35
4.87,0.357,4.40
4.88,0.36,4.24
