time,p,voltage
3.00,-0.004,10.00
3.01,-0.003,0.00
3.02,0.185,0.00
3.04,0.305,0.00
3.05,0.372,0.00
3.06,0.42000000000000004,0.96
3.07,0.434,2.96
3.08,0.39,3.65
3.10,0.351,1.97
3.11,0.389,0.49
3.12,0.45099999999999996,2.10
3.13,0.475,4.68
3.14,0.45,5.69
3.16,0.42699999999999994,4.80
3.17,0.42300000000000004,3.95
3.18,0.442,3.89
3.19,0.47000000000000003,4.70
3.21,0.46699999999999997,5.90
3.22,0.457,5.89
3.23,0.466,5.57
3.24,0.48200000000000004,5.98
3.25,0.504,6.69
3.27,0.506,7.65
3.28,0.47800000000000004,7.81
3.29,0.453,6.75
3.30,0.446,5.80
3.31,0.445,5.62
3.32,0.442,5.63
3.34,0.42800000000000005,5.54
3.35,0.41200000000000003,5.07
3.36,0.40099999999999997,4.50
3.37,0.4,4.11
3.39,0.41500000000000004,4.12
3.40,0.43099999999999994,4.76
3.41,0.42699999999999994,5.45
3.42,0.418,5.35
3.43,0.418,5.07
3.45,0.42300000000000004,5.11
3.46,0.429,5.35
3.47,0.434,5.64
3.48,0.43899999999999995,5.88
3.49,0.43899999999999995,6.11
3.51,0.43499999999999994,6.15
3.52,0.42800000000000005,6.05
3.53,0.42300000000000004,5.79
3.54,0.422,5.62
3.55,0.42300000000000004,5.61
3.57,0.422,5.69
3.58,0.42000000000000004,5.67
3.59,0.418,5.60
3.60,0.41600000000000004,5.57
3.61,0.417,5.50
3.63,0.41600000000000004,5.57
3.64,0.417,5.54
3.65,0.41500000000000004,5.61
3.66,0.41500000000000004,5.53
3.67,0.41600000000000004,5.54
3.69,0.41600000000000004,5.60
3.70,0.41500000000000004,5.61
3.71,0.413,5.57
3.72,0.41500000000000004,5.53
3.73,0.413,5.58
3.75,0.413,5.54
3.76,0.41200000000000003,5.54
3.77,0.41200000000000003,5.49
3.78,0.413,5.49
3.79,0.41500000000000004,5.53
3.81,0.41100000000000003,5.58
3.82,0.41200000000000003,5.42
3.83,0.41200000000000003,5.46
3.84,0.41200000000000003,5.45
3.86,0.41200000000000003,5.44
3.87,0.41100000000000003,5.42
3.88,0.41100000000000003,5.36
3.89,0.41100000000000003,5.34
3.90,0.41100000000000003,5.32
3.92,0.41100000000000003,5.29
3.93,0.41100000000000003,5.27
3.94,0.41,5.24
3.95,0.41,5.17
3.96,0.409,5.14
3.98,0.409,5.06
3.99,0.41,5.02
4.00,0.41100000000000003,5.04
4.01,0.41,5.05
4.02,0.41,4.96
4.03,0.41100000000000003,4.92
4.05,0.413,4.93
4.06,0.41200000000000003,4.99
4.07,0.41200000000000003,4.89
4.08,0.413,4.84
4.10,0.41600000000000004,4.85
4.11,0.418,4.89
4.12,0.418,4.94
4.13,0.418,4.89
