time,p,voltage
3.903,-0.002,10.00
3.915,-0.002,0.00
3.927,0.123,0.00
3.939,0.181,0.00
3.952,0.22999999999999998,0.00
3.964,0.264,0.00
3.905,-0.002,10.00
3.918,-0.001,0.00
3.929,0.119,0.00
3.939,0.184,0.00
3.951,0.22999999999999998,0.00
3.964,0.263,0.00
3.976,0.28500000000000003,0.00
3.988,0.296,0.00
4.001,0.308,0.00
4.013,0.318,0.00
4.025,0.33399999999999996,0.00
4.037,0.355,0.00
4.05,0.377,0.00
4.061,0.42300000000000004,1.08
4.073,0.449,3.50
4.086,0.44400000000000006,4.89
4.098,0.42000000000000004,4.74
4.107,0.43899999999999995,3.62
4.119,0.46399999999999997,4.69
4.132,0.457,6.01
4.143,0.45499999999999996,5.80
4.155,0.457,5.77
4.168,0.457,5.98
4.18,0.453,6.07
4.192,0.446,5.91
4.205,0.44000000000000006,5.69
4.217,0.434,5.47
4.229,0.42800000000000005,5.24
4.242,0.42400000000000004,5.01
4.254,0.422,4.91
4.266,0.422,4.86
4.278,0.421,4.93
4.29,0.422,4.94
4.299,0.42300000000000004,5.07
4.312,0.426,5.20
4.323,0.42800000000000005,5.38
4.336,0.429,5.57
4.348,0.42699999999999994,5.69
4.36,0.426,5.62
4.373,0.42300000000000004,5.62
4.385,0.42000000000000004,5.55
4.397,0.418,5.41
4.409,0.418,5.40
4.422,0.417,5.45
4.434,0.417,5.43
4.447,0.41500000000000004,5.47
4.459,0.41600000000000004,5.40
4.471,0.41600000000000004,5.49
4.483,0.41200000000000003,5.53
4.495,0.413,5.38
4.504,0.41200000000000003,5.47
4.516,0.41100000000000003,5.44
4.529,0.41100000000000003,5.40
4.541,0.41,5.43
4.554,0.41100000000000003,5.39
4.566,0.409,5.47
4.578,0.409,5.37
4.589,0.41,5.38
4.602,0.40700000000000003,5.46
4.614,0.409,5.35
4.626,0.409,5.42
4.639,0.40700000000000003,5.42
4.651,0.40700000000000003,5.37
4.663,0.40700000000000003,5.37
4.676,0.40700000000000003,5.37
4.688,0.40700000000000003,5.37
4.696,0.40599999999999997,5.36
4.709,0.40599999999999997,5.29
4.721,0.40599999999999997,5.28
4.733,0.40599999999999997,5.27
4.746,0.40499999999999997,5.26
4.758,0.404,5.18
4.771,0.404,5.10
4.782,0.404,5.08
4.794,0.404,5.06
4.807,0.404,5.03
4.819,0.404,5.00
4.831,0.40199999999999997,4.97
4.843,0.404,4.88
4.855,0.40499999999999997,4.91
4.868,0.40199999999999997,4.93
4.88,0.404,4.77
4.889,0.404,4.79
4.901,0.404,4.75
4.914,0.40599999999999997,4.70
4.926,0.40599999999999997,4.77
4.939,0.40599999999999997,4.73
4.951,0.41,4.67
4.963,0.41,4.80
4.975,0.41,4.74
4.988,0.41200000000000003,4.69
4.999,0.41200000000000003,4.75
5.011,0.41200000000000003,4.68
5.023,0.41500000000000004,4.62
5.037,0.417,4.68
5.048,0.417,4.73
5.061,0.418,4.66
5.073,0.42000000000000004,4.65
5.085,0.42000000000000004,4.64
5.094,0.42300000000000004,4.56
5.107,0.426,4.66
5.118,0.422,4.70
5.131,0.426,4.44
5.143,0.429,4.53
5.156,0.42699999999999994,4.63
5.168,0.43099999999999994,4.42
5.18,0.437,4.52
5.193,0.434,4.73
5.204,0.434,4.51
5.217,0.44000000000000006,4.42
5.228,0.442,4.62
5.24,0.442,4.59
5.253,0.44400000000000006,4.49
5.265,0.445,4.51
5.277,0.449,4.46
5.29,0.45099999999999996,4.54
5.298,0.453,4.56
5.31,0.454,4.50
5.323,0.45599999999999996,4.45
5.336,0.45899999999999996,4.46
5.348,0.45999999999999996,4.48
5.361,0.46399999999999997,4.42
5.373,0.465,4.49
5.385,0.46699999999999997,4.43
5.397,0.47000000000000003,4.43
5.41,0.471,4.43
5.421,0.477,4.37
5.434,0.479,4.56
5.445,0.47800000000000004,4.55
5.458,0.48200000000000004,4.37
5.47,0.484,4.42
5.482,0.487,4.41
5.494,0.49000000000000005,4.40
5.503,0.493,4.46
5.515,0.49400000000000005,4.45
5.529,0.497,4.37
5.54,0.501,4.36
5.553,0.503,4.48
5.565,0.505,4.40
5.578,0.506,4.38
5.59,0.509,4.30
5.602,0.514,4.30
5.615,0.516,4.39
5.627,0.52,4.37
5.638,0.523,4.41
5.65,0.525,4.47
5.662,0.526,4.37
5.674,0.5309999999999999,4.29
5.687,0.536,4.39
5.695,0.534,4.49
5.708,0.534,4.28
5.72,0.542,4.14
5.732,0.544,4.36
5.744,0.545,4.33
5.757,0.5519999999999999,4.25
5.769,0.553,4.40
5.782,0.554,4.30
5.795,0.558,4.22
5.806,0.561,4.26
5.819,0.5650000000000001,4.30
5.831,0.5690000000000001,4.32
5.844,0.572,4.35
5.855,0.575,4.40
5.867,0.575,4.35
5.879,0.5780000000000001,4.20
5.892,0.583,4.24
5.9,0.585,4.34
5.912,0.5860000000000001,4.24
5.925,0.592,4.15
5.937,0.5940000000000001,4.31
5.949,0.597,4.26
5.961,0.6,4.25
5.974,0.6,4.28
5.987,0.604,4.13
6.0,0.609,4.15
6.012,0.613,4.26
6.025,0.614,4.29
6.036,0.619,4.19
6.048,0.62,4.29
6.06,0.622,4.21
6.073,0.629,4.19
6.084,0.63,4.33
6.096,0.632,4.25
6.104,0.636,4.22
6.117,0.636,4.27
6.13,0.64,4.11
6.142,0.643,4.15
6.154,0.646,4.19
6.166,0.649,4.17
6.178,0.651,4.21
6.191,0.654,4.13
6.203,0.657,4.17
6.216,0.6599999999999999,4.15
6.228,0.663,4.19
6.24,0.666,4.18
6.252,0.6679999999999999,4.21
6.265,0.67,4.15
6.277,0.674,4.13
6.289,0.675,4.18
6.298,0.6769999999999999,4.10
6.31,0.6809999999999999,4.10
6.322,0.6839999999999999,4.15
6.334,0.687,4.13
6.347,0.6900000000000001,4.18
6.359,0.6900000000000001,4.19
6.371,0.692,4.06
6.383,0.696,4.05
6.396,0.6980000000000001,4.10
6.408,0.702,4.11
6.421,0.704,4.16
6.434,0.706,4.17
6.445,0.7070000000000001,4.11
6.457,0.71,4.06
6.469,0.714,4.12
6.482,0.7150000000000001,4.19
6.491,0.717,4.13
6.503,0.7190000000000001,4.07
6.515,0.721,4.09
6.527,0.7230000000000001,4.11
6.539,0.725,4.06
6.551,0.726,4.07
6.564,0.728,4.03
6.576,0.731,3.99
6.588,0.734,4.07
6.6,0.736,4.09
6.613,0.739,4.12
6.625,0.739,4.15
6.638,0.74,4.05
6.65,0.742,4.02
6.662,0.743,4.06
6.675,0.745,4.03
6.686,0.748,4.00
6.696,0.75,4.09
6.708,0.75,4.08
6.722,0.752,3.99
6.732,0.753,4.04
6.744,0.756,4.02
6.756,0.756,4.07
6.768,0.757,3.99
6.781,0.761,3.98
6.793,0.761,4.10
6.805,0.763,4.03
6.818,0.764,4.09
6.83,0.765,4.09
6.842,0.765,4.09
6.855,0.767,4.03
6.867,0.768,4.03
6.876,0.769,4.04
6.888,0.772,4.04
6.9,0.77,4.12
6.913,0.77,4.01
6.927,0.773,3.97
6.937,0.774,4.04
6.948,0.775,4.06
6.961,0.774,4.09
6.973,0.774,3.98
6.985,0.775,3.95
6.998,0.778,3.98
7.01,0.779,4.07
7.022,0.778,4.10
7.035,0.78,4.02
7.047,0.7809999999999999,4.12
7.059,0.7809999999999999,4.16
7.068,0.783,4.14
7.08,0.7809999999999999,4.18
7.092,0.78,4.10
7.105,0.7809999999999999,4.03
7.117,0.7809999999999999,4.08
7.129,0.7809999999999999,4.07
7.142,0.783,4.07
7.154,0.784,4.13
7.166,0.783,4.19
7.178,0.783,4.13
7.19,0.783,4.13
7.203,0.784,4.14
7.215,0.7849999999999999,4.21
7.227,0.7849999999999999,4.28
7.24,0.784,4.29
7.252,0.784,4.24
7.264,0.783,4.26
7.272,0.7809999999999999,4.22
7.286,0.783,4.18
7.298,0.7809999999999999,4.27
7.31,0.784,4.23
7.322,0.783,4.38
7.334,0.78,4.35
7.348,0.7809999999999999,4.26
7.358,0.7809999999999999,4.36
7.371,0.779,4.40
7.383,0.78,4.31
7.394,0.78,4.42
7.407,0.78,4.46
7.42,0.78,4.51
7.432,0.779,4.56
7.444,0.778,4.55
7.456,0.776,4.54
7.469,0.773,4.53
7.478,0.774,4.40
7.49,0.773,4.53
7.503,0.772,4.53
7.515,0.772,4.53
7.527,0.769,4.59
7.539,0.77,4.54
7.551,0.77,4.67
7.566,0.767,4.74
7.576,0.765,4.64
7.588,0.764,4.65
7.6,0.765,4.67
7.612,0.764,4.80
7.624,0.761,4.83
7.637,0.761,4.73
7.649,0.759,4.81
7.661,0.757,4.84
7.673,0.757,4.80
7.683,0.754,4.89
7.694,0.751,4.86
7.707,0.751,4.78
7.718,0.748,4.87
7.731,0.747,4.85
7.744,0.746,4.89
7.756,0.743,4.93
7.768,0.743,4.91
7.781,0.742,5.01
7.793,0.74,5.06
7.805,0.74,5.05
7.816,0.74,5.15
7.829,0.739,5.27
7.842,0.735,5.32
7.854,0.734,5.25
7.866,0.732,5.31
7.874,0.731,5.36
7.887,0.728,5.42
7.899,0.728,5.36
7.911,0.726,5.49
7.925,0.721,5.54
7.936,0.72,5.42
7.949,0.7190000000000001,5.48
7.961,0.717,5.56
7.974,0.7150000000000001,5.55
7.986,0.71,5.62
7.998,0.708,5.52
8.01,0.708,5.53
8.022,0.704,5.66
8.034,0.701,5.60
8.046,0.701,5.56
8.059,0.697,5.69
8.071,0.693,5.65
8.079,0.6900000000000001,5.59
8.091,0.687,5.56
8.104,0.6849999999999999,5.57
8.116,0.6839999999999999,5.59
8.128,0.682,5.67
8.141,0.6769999999999999,5.75
8.153,0.673,5.65
8.166,0.67,5.55
8.178,0.669,5.57
8.191,0.666,5.65
