time,p,voltage
9.11,0.036,5.49
9.13,0.037,5.29
9.14,0.038,5.26
9.15,0.04,5.19
9.16,0.043,5.14
9.18,0.043,5.23
9.19,0.044,5.09
9.2,0.047,5.02
9.21,0.047,5.03
9.22,0.048,4.88
9.23,0.052000000000000005,4.80
9.25,0.053000000000000005,4.87
9.26,0.054000000000000006,4.78
9.27,0.056999999999999995,4.68
9.28,0.06,4.68
9.3,0.065,4.73
9.31,0.068,4.86
9.32,0.06899999999999999,4.81
9.33,0.071,4.73
9.34,0.076,4.69
9.36,0.077,4.79
9.37,0.081,4.68
9.38,0.08499999999999999,4.72
9.39,0.086,4.75
9.4,0.09,4.61
9.42,0.093,4.64
9.43,0.096,4.66
9.44,0.099,4.62
9.45,0.10300000000000001,4.61
9.46,0.10700000000000001,4.63
9.48,0.10900000000000001,4.64
9.49,0.11399999999999999,4.57
9.5,0.118,4.65
9.51,0.12,4.65
9.52,0.124,4.57
9.54,0.128,4.57
9.55,0.131,4.56
9.56,0.135,4.56
9.57,0.13999999999999999,4.53
9.58,0.142,4.61
9.6,0.145,4.52
9.61,0.15,4.43
9.62,0.154,4.47
9.63,0.158,4.54
9.65,0.161,4.52
9.66,0.16299999999999998,4.40
9.67,0.16799999999999998,4.30
9.68,0.175,4.37
9.69,0.179,4.56
9.71,0.178,4.51
9.72,0.184,4.18
9.73,0.192,4.29
9.74,0.196,4.55
9.75,0.194,4.52
9.77,0.198,4.11
9.78,0.207,4.14
9.79,0.213,4.40
9.8,0.213,4.50
9.81,0.21600000000000003,4.24
9.82,0.22000000000000003,4.10
9.84,0.22799999999999998,4.15
9.85,0.233,4.33
9.86,0.23399999999999999,4.35
9.87,0.236,4.14
9.89,0.242,4.04
9.9,0.24900000000000003,4.14
9.91,0.253,4.24
9.92,0.256,4.24
9.93,0.26,4.14
9.95,0.264,4.09
9.96,0.268,4.09
9.97,0.274,4.03
9.98,0.27999999999999997,4.15
9.99,0.284,4.25
10.01,0.28500000000000003,4.17
10.02,0.29,3.98
10.03,0.29700000000000004,4.00
10.04,0.302,4.17
10.05,0.304,4.19
10.07,0.308,3.99
10.08,0.316,4.01
10.09,0.319,4.16
10.1,0.321,4.13
10.11,0.327,3.94
10.13,0.33399999999999996,4.01
10.14,0.33799999999999997,4.18
10.15,0.339,4.14
10.16,0.34500000000000003,3.94
10.18,0.354,4.04
10.19,0.357,4.29
10.2,0.356,4.25
10.21,0.362,3.89
10.22,0.37,3.99
10.23,0.374,4.19
10.25,0.377,4.22
10.26,0.38,4.09
10.27,0.385,4.05
10.28,0.39,4.09
10.3,0.395,4.13
10.31,0.399,4.17
10.32,0.40199999999999997,4.14
10.33,0.40499999999999997,4.10
10.35,0.41,3.98
10.36,0.417,4.03
10.37,0.421,4.24
10.38,0.421,4.20
10.39,0.42699999999999994,3.96
10.4,0.434,4.08
10.42,0.43499999999999994,4.29
10.43,0.438,4.12
10.44,0.44299999999999995,4.04
10.45,0.446,4.10
10.47,0.453,4.07
10.48,0.457,4.21
10.49,0.457,4.29
10.5,0.461,4.07
10.51,0.466,4.05
10.53,0.47000000000000003,4.13
10.54,0.475,4.13
10.55,0.477,4.19
10.56,0.479,4.15
10.57,0.483,4.09
10.59,0.487,4.10
10.6,0.492,4.10
10.61,0.495,4.20
10.62,0.497,4.24
10.64,0.5,4.11
10.65,0.505,4.13
10.66,0.506,4.23
10.67,0.51,4.12
10.68,0.515,4.16
10.69,0.516,4.27
10.71,0.52,4.17
10.72,0.525,4.22
10.73,0.526,4.33
10.74,0.526,4.23
10.76,0.53,4.09
10.77,0.534,4.13
10.78,0.536,4.27
10.79,0.5389999999999999,4.19
10.8,0.541,4.26
10.82,0.542,4.19
10.83,0.544,4.12
10.84,0.548,4.13
10.85,0.5519999999999999,4.20
10.86,0.554,4.29
10.88,0.554,4.31
10.89,0.5559999999999999,4.19
10.9,0.5589999999999999,4.21
10.91,0.5599999999999999,4.24
10.93,0.5650000000000001,4.20
10.94,0.5660000000000001,4.37
10.95,0.5660000000000001,4.35
10.96,0.5690000000000001,4.25
10.97,0.5700000000000001,4.29
10.99,0.571,4.27
11.0,0.576,4.25
11.01,0.575,4.46
11.02,0.576,4.30
11.03,0.58,4.29
11.05,0.58,4.44
11.06,0.581,4.37
11.07,0.5820000000000001,4.37
11.08,0.581,4.39
11.1,0.583,4.25
11.11,0.5860000000000001,4.34
11.12,0.585,4.44
11.13,0.585,4.32
11.14,0.589,4.28
11.15,0.588,4.53
11.17,0.588,4.42
11.18,0.592,4.39
11.19,0.591,4.58
11.2,0.592,4.49
11.22,0.592,4.54
11.23,0.591,4.53
11.24,0.592,4.45
11.25,0.592,4.51
11.26,0.593,4.51
11.28,0.5940000000000001,4.59
11.29,0.592,4.67
11.3,0.592,4.53
11.31,0.593,4.55
11.32,0.591,4.64
11.34,0.592,4.52
11.35,0.593,4.62
11.36,0.591,4.72
11.37,0.592,4.61
11.39,0.592,4.73
11.4,0.589,4.77
11.41,0.591,4.67
11.42,0.588,4.80
11.43,0.588,4.71
11.45,0.589,4.77
11.46,0.5860000000000001,4.91
11.47,0.5860000000000001,4.75
11.48,0.5860000000000001,4.82
11.49,0.583,4.91
11.51,0.5820000000000001,4.84
11.52,0.5820000000000001,4.85
11.53,0.581,4.94
11.54,0.58,4.96
11.55,0.5780000000000001,4.98
11.57,0.577,5.00
11.58,0.575,5.04
11.59,0.5740000000000001,5.00
11.6,0.572,5.03
11.61,0.5740000000000001,5.07
11.63,0.5700000000000001,5.27
11.64,0.5690000000000001,5.18
11.65,0.5690000000000001,5.23
11.66,0.5690000000000001,5.37
11.68,0.5660000000000001,5.49
11.69,0.564,5.48
11.7,0.563,5.47
11.71,0.5599999999999999,5.56
11.72,0.5589999999999999,5.56
11.74,0.558,5.62
11.75,0.5549999999999999,5.71
11.76,0.5519999999999999,5.72
11.77,0.549,5.67
11.78,0.548,5.68
11.8,0.545,5.79
11.81,0.542,5.80
11.82,0.5389999999999999,5.75
11.83,0.536,5.80
11.85,0.533,5.76
11.86,0.53,5.80
11.87,0.5269999999999999,5.75
11.88,0.525,5.80
11.89,0.521,5.85
11.91,0.519,5.82
11.92,0.515,5.89
11.93,0.511,5.87
11.94,0.509,5.84
11.95,0.504,5.90
11.97,0.501,5.83
11.98,0.5,5.90
11.99,0.497,6.04
12.0,0.49000000000000005,6.03
12.01,0.489,5.88
12.03,0.48600000000000004,6.03
12.04,0.479,6.04
12.05,0.477,5.91
12.06,0.47300000000000003,5.98
12.07,0.471,5.99
12.09,0.46699999999999997,6.09
12.1,0.45999999999999996,6.11
12.11,0.457,5.90
12.12,0.45599999999999996,6.00
12.14,0.45,6.16
12.15,0.446,6.04
12.16,0.44400000000000006,6.06
12.17,0.43899999999999995,6.18
12.18,0.43499999999999994,6.14
12.19,0.43200000000000005,6.15
12.21,0.42699999999999994,6.18
12.22,0.42300000000000004,6.16
12.23,0.42000000000000004,6.19
12.24,0.417,6.23
12.26,0.41100000000000003,6.34
12.27,0.40599999999999997,6.23
12.28,0.404,6.20
12.29,0.398,6.31
12.31,0.396,6.23
12.32,0.393,6.42
12.33,0.384,6.44
12.34,0.38,6.19
12.35,0.379,6.26
12.36,0.374,6.45
12.38,0.368,6.42
12.39,0.366,6.35
12.4,0.361,6.45
12.41,0.355,6.42
12.43,0.351,6.33
12.44,0.348,6.40
12.45,0.34500000000000003,6.45
12.46,0.33999999999999997,6.55
12.47,0.33399999999999996,6.55
12.49,0.32999999999999996,6.46
12.5,0.327,6.51
12.51,0.324,6.56
12.52,0.319,6.71
12.53,0.312,6.66
12.55,0.308,6.49
12.56,0.306,6.57
12.57,0.302,6.69
12.58,0.29700000000000004,6.74
12.6,0.29100000000000004,6.70
12.61,0.28900000000000003,6.62
12.62,0.28500000000000003,6.74
12.63,0.279,6.79
12.64,0.275,6.72
12.65,0.272,6.76
12.67,0.267,6.79
12.68,0.264,6.76
12.69,0.261,6.90
12.7,0.253,6.95
12.72,0.24900000000000003,6.77
12.73,0.24700000000000003,6.74
12.74,0.24500000000000002,6.93
12.75,0.23900000000000002,7.04
12.77,0.23399999999999999,6.93
12.78,0.229,6.92
12.79,0.225,6.86
12.8,0.223,6.89
12.81,0.22000000000000003,7.02
12.82,0.21600000000000003,7.12
12.84,0.209,7.08
12.85,0.20299999999999999,6.94
12.86,0.20099999999999998,6.84
12.87,0.197,6.94
12.89,0.194,6.96
12.9,0.189,7.01
12.91,0.184,6.95
12.92,0.18,6.88
12.93,0.176,6.89
12.95,0.173,6.92
12.96,0.16899999999999998,6.93
12.97,0.16299999999999998,6.94
12.98,0.159,6.79
12.99,0.156,6.81
13.01,0.153,6.81
