time,p,voltage
3.00,-0.004,10.00
3.01,-0.003,0.00
3.02,0.196,0.00
3.04,0.312,0.00
3.05,0.376,0.00
3.06,0.418,1.11
3.07,0.42800000000000005,2.91
3.08,0.395,3.40
3.10,0.373,2.16
3.11,0.409,1.37
3.12,0.46799999999999997,2.88
3.13,0.47300000000000003,5.37
3.14,0.44000000000000006,5.64
3.16,0.426,4.41
3.17,0.42699999999999994,3.90
3.18,0.453,4.04
3.19,0.476,5.14
3.21,0.47300000000000003,6.14
3.22,0.466,6.13
3.23,0.46799999999999997,5.91
3.24,0.48600000000000004,6.08
3.25,0.504,6.84
3.27,0.49400000000000005,7.65
3.28,0.45999999999999996,7.33
3.29,0.44299999999999995,6.02
3.30,0.44299999999999995,5.41
3.31,0.446,5.47
3.33,0.44000000000000006,5.68
3.34,0.429,5.50
3.35,0.42000000000000004,5.12
3.36,0.41,4.79
3.37,0.40499999999999997,4.46
3.39,0.41,4.32
3.40,0.42000000000000004,4.57
3.41,0.43099999999999994,5.01
3.42,0.42300000000000004,5.50
3.43,0.42300000000000004,5.26
3.45,0.426,5.30
3.46,0.429,5.45
3.47,0.433,5.64
3.48,0.438,5.83
3.49,0.437,6.06
3.51,0.43099999999999994,6.05
3.52,0.426,5.85
3.53,0.42300000000000004,5.69
3.54,0.426,5.62
3.55,0.42400000000000004,5.76
3.57,0.422,5.74
3.58,0.418,5.67
3.59,0.42000000000000004,5.55
3.60,0.418,5.62
3.61,0.418,5.60
3.63,0.418,5.62
3.64,0.417,5.64
3.65,0.417,5.61
3.66,0.417,5.62
3.68,0.41500000000000004,5.64
3.69,0.417,5.55
3.70,0.41600000000000004,5.66
3.71,0.41600000000000004,5.62
3.72,0.41500000000000004,5.63
3.73,0.41500000000000004,5.58
3.75,0.41600000000000004,5.59
3.76,0.41500000000000004,5.64
3.77,0.413,5.59
3.78,0.41500000000000004,5.54
3.79,0.41500000000000004,5.58
3.81,0.41200000000000003,5.58
3.82,0.41200000000000003,5.47
3.83,0.413,5.46
3.84,0.413,5.50
3.86,0.413,5.49
3.87,0.41500000000000004,5.47
3.88,0.41200000000000003,5.50
3.89,0.413,5.39
3.90,0.41500000000000004,5.41
3.92,0.41200000000000003,5.44
3.93,0.41200000000000003,5.32
3.94,0.41100000000000003,5.29
3.95,0.41200000000000003,5.21
3.96,0.41200000000000003,5.24
3.98,0.413,5.21
3.99,0.41200000000000003,5.22
4.00,0.41100000000000003,5.14
4.01,0.41100000000000003,5.05
4.02,0.41200000000000003,5.01
4.04,0.413,5.02
4.05,0.41200000000000003,5.03
4.06,0.41200000000000003,4.94
4.07,0.41200000000000003,4.89
4.08,0.413,4.84
4.10,0.417,4.85
4.11,0.417,4.94
4.12,0.42000000000000004,4.89
