time,p,voltage
3.00,-0.001,10.00
3.01,-0.001,0.00
3.02,0.086,0.00
3.04,0.123,0.00
3.05,0.15,0.00
3.06,0.16499999999999998,0.00
3.07,0.16499999999999998,0.00
3.08,0.16499999999999998,0.00
3.10,0.16799999999999998,0.00
3.11,0.174,0.00
3.12,0.183,0.00
3.13,0.205,0.38
3.14,0.233,1.83
3.16,0.24700000000000003,3.64
3.17,0.244,4.64
3.18,0.22200000000000003,4.55
3.19,0.233,3.35
3.21,0.253,4.13
3.22,0.257,5.50
3.23,0.23900000000000002,5.82
3.24,0.24100000000000002,4.84
3.25,0.242,5.09
3.26,0.238,5.28
3.28,0.24100000000000002,5.08
3.29,0.24100000000000002,5.41
3.30,0.246,5.51
3.31,0.257,5.91
3.32,0.274,6.65
3.34,0.279,7.77
3.35,0.264,8.16
3.36,0.252,7.37
3.37,0.24100000000000002,6.72
3.39,0.22799999999999998,6.15
3.40,0.217,5.43
3.41,0.207,4.84
3.42,0.197,4.33
3.43,0.198,3.82
3.45,0.20600000000000002,3.97
3.46,0.217,4.48
3.47,0.21400000000000002,5.21
3.48,0.20800000000000002,5.12
3.49,0.211,4.81
3.51,0.211,5.02
3.52,0.213,5.08
3.53,0.21600000000000003,5.28
3.54,0.21800000000000003,5.47
3.55,0.22400000000000003,5.67
3.57,0.22799999999999998,6.08
3.58,0.22999999999999998,6.34
3.59,0.22999999999999998,6.53
3.60,0.22799999999999998,6.57
3.61,0.223,6.46
3.63,0.217,6.20
3.64,0.21200000000000002,5.86
3.65,0.207,5.59
3.66,0.20099999999999998,5.32
3.67,0.198,4.98
3.69,0.195,4.85
3.70,0.192,4.65
3.71,0.195,4.51
3.72,0.196,4.67
3.73,0.195,4.75
3.75,0.198,4.68
3.76,0.20099999999999998,4.91
3.77,0.20099999999999998,5.05
3.78,0.205,5.05
3.79,0.207,5.26
3.81,0.209,5.40
3.82,0.21200000000000002,5.54
3.83,0.21200000000000002,5.67
3.84,0.21200000000000002,5.65
3.86,0.21200000000000002,5.63
3.87,0.20800000000000002,5.61
3.88,0.20800000000000002,5.37
3.89,0.207,5.34
3.90,0.205,5.23
3.91,0.20299999999999999,5.05
3.93,0.202,4.95
3.94,0.202,4.83
3.95,0.202,4.79
3.96,0.202,4.75
3.98,0.20299999999999999,4.70
3.99,0.205,4.72
4.00,0.205,4.74
4.01,0.207,4.69
4.02,0.209,4.77
4.03,0.209,4.87
4.05,0.211,4.80
