time,p,voltage
3.915,-0.003,10.00
3.93,-0.003,0.00
3.915,-0.003,10.00
3.928,-0.003,0.00
3.939,0.11299999999999999,0.00
3.952,0.178,4.79
3.965,0.146,8.89
3.977,0.11699999999999999,7.19
3.989,0.10900000000000001,5.64
4.002,0.10900000000000001,5.42
4.014,0.10400000000000001,5.61
4.026,0.10800000000000001,5.52
4.039,0.10900000000000001,5.93
4.051,0.11299999999999999,6.22
4.062,0.118,6.63
4.075,0.119,7.10
4.086,0.11499999999999999,7.35
4.096,0.10700000000000001,7.33
4.107,0.097,7.00
4.119,0.09,6.57
4.132,0.087,6.32
4.145,0.08499999999999999,6.35
4.156,0.08399999999999999,6.37
4.17,0.08399999999999999,6.44
4.182,0.08499999999999999,6.62
4.194,0.08199999999999999,6.85
4.207,0.08,6.85
4.218,0.076,6.86
4.23,0.073,6.78
4.243,0.06899999999999999,6.71
4.255,0.066,6.63
4.267,0.064,6.62
4.28,0.063,6.60
4.289,0.063,6.66
4.301,0.06,6.80
4.313,0.057999999999999996,6.76
4.325,0.05500000000000001,6.73
4.337,0.054000000000000006,6.70
4.349,0.052000000000000005,6.75
4.362,0.051000000000000004,6.70
4.373,0.048,6.73
4.386,0.047,6.69
4.399,0.046,6.71
4.41,0.044,6.72
4.424,0.043,6.74
4.434,0.040999999999999995,6.76
4.447,0.038,6.69
4.46,0.038,6.61
4.472,0.038,6.69
4.481,0.036,6.76
4.493,0.034999999999999996,6.68
4.505,0.033,6.66
4.517,0.033,6.65
4.529,0.032,6.70
4.542,0.032,6.67
4.554,0.031,6.71
4.566,0.03,6.68
4.579,0.028999999999999998,6.65
4.591,0.028999999999999998,6.61
4.604,0.028999999999999998,6.64
4.615,0.027000000000000003,6.66
4.628,0.027000000000000003,6.60
4.64,0.026000000000000002,6.62
4.652,0.026000000000000002,6.56
4.665,0.026000000000000002,6.57
4.673,0.025,6.57
4.685,0.025,6.49
4.698,0.025,6.49
4.71,0.026000000000000002,6.48
4.722,0.026000000000000002,6.54
4.734,0.026000000000000002,6.52
4.746,0.026000000000000002,6.50
4.759,0.026000000000000002,6.48
4.771,0.025,6.45
4.783,0.025,6.34
4.795,0.026000000000000002,6.30
4.808,0.027000000000000003,6.34
4.82,0.028999999999999998,6.36
4.832,0.028999999999999998,6.38
4.845,0.028999999999999998,6.33
4.857,0.028999999999999998,6.27
4.869,0.028999999999999998,6.21
4.878,0.03,6.14
4.89,0.031,6.15
4.903,0.032,6.14
4.916,0.033,6.14
4.928,0.034999999999999996,6.13
4.94,0.036,6.12
4.952,0.036,6.10
4.964,0.037,6.01
4.976,0.038,5.99
4.988,0.04,5.95
5.0,0.040999999999999995,5.92
5.013,0.043,5.90
5.025,0.043,5.92
5.037,0.046,5.80
5.05,0.047,5.83
5.062,0.048,5.79
5.072,0.051000000000000004,5.73
5.082,0.052000000000000005,5.74
5.095,0.054000000000000006,5.68
5.107,0.05500000000000001,5.69
5.12,0.057999999999999996,5.62
5.131,0.057999999999999996,5.62
5.144,0.06,5.48
5.156,0.063,5.46
5.168,0.064,5.46
5.18,0.066,5.38
5.193,0.068,5.36
5.205,0.06899999999999999,5.26
5.217,0.06999999999999999,5.18
5.23,0.073,5.08
5.242,0.074,5.03
5.254,0.076,4.93
5.266,0.079,4.91
5.275,0.081,4.87
5.288,0.08399999999999999,4.82
5.299,0.088,4.77
5.312,0.093,4.89
5.324,0.096,4.97
5.336,0.096,4.92
5.35,0.097,4.72
5.362,0.10200000000000001,4.59
5.375,0.11000000000000001,4.67
5.387,0.11499999999999999,4.98
5.398,0.11499999999999999,5.06
5.41,0.11699999999999999,4.83
5.423,0.118,4.70
5.435,0.123,4.56
5.447,0.13,4.63
5.459,0.136,4.82
5.471,0.137,4.98
5.48,0.137,4.83
5.492,0.13899999999999998,4.58
5.505,0.145,4.42
5.517,0.153,4.57
5.529,0.159,4.85
5.541,0.157,4.95
5.553,0.158,4.57
5.566,0.162,4.40
5.578,0.16999999999999998,4.39
5.591,0.178,4.64
5.603,0.18,4.83
