time,p,voltage
3.00,-0.004,10.00
3.01,-0.003,0.00
3.02,0.13,0.00
3.04,0.184,0.00
3.05,0.176,0.00
3.06,0.186,0.00
3.07,0.148,0.00
3.08,0.147,0.00
3.10,0.16399999999999998,0.00
3.11,0.19,0.00
3.12,0.213,0.00
3.13,0.242,0.00
3.14,0.268,0.00
3.16,0.29700000000000004,0.00
3.17,0.327,0.00
3.18,0.351,0.00
3.19,0.374,0.00
3.20,0.418,0.62
3.22,0.44299999999999995,3.39
3.23,0.442,4.97
3.24,0.413,5.01
3.25,0.43099999999999994,3.42
3.26,0.453,4.56
3.28,0.437,5.99
3.29,0.433,5.14
3.30,0.42800000000000005,5.02
3.31,0.426,4.82
3.32,0.42800000000000005,4.77
3.34,0.426,5.01
3.35,0.42699999999999994,4.96
3.36,0.426,5.12
3.37,0.42300000000000004,5.13
3.39,0.42300000000000004,5.07
3.40,0.42300000000000004,5.16
3.41,0.42300000000000004,5.23
3.42,0.421,5.30
3.43,0.42000000000000004,5.24
3.44,0.417,5.24
3.46,0.418,5.15
3.47,0.417,5.30
3.48,0.418,5.29
3.49,0.41500000000000004,5.42
3.51,0.41500000000000004,5.26
3.52,0.41500000000000004,5.32
3.53,0.413,5.37
3.54,0.413,5.35
3.55,0.41200000000000003,5.40
3.57,0.413,5.37
3.58,0.41200000000000003,5.49
3.59,0.413,5.45
3.60,0.413,5.57
3.61,0.41100000000000003,5.60
3.63,0.41100000000000003,5.49
3.64,0.41,5.52
3.65,0.41,5.47
3.66,0.41,5.49
3.67,0.409,5.51
3.69,0.409,5.46
3.70,0.41,5.48
3.71,0.40700000000000003,5.56
3.72,0.40700000000000003,5.43
3.73,0.40700000000000003,5.44
3.75,0.409,5.44
3.76,0.40700000000000003,5.52
3.77,0.40599999999999997,5.44
3.78,0.40700000000000003,5.37
3.79,0.40700000000000003,5.43
3.81,0.40599999999999997,5.42
3.82,0.40700000000000003,5.34
3.83,0.40499999999999997,5.40
3.84,0.40499999999999997,5.24
3.85,0.40499999999999997,5.21
3.87,0.404,5.19
3.88,0.40499999999999997,5.10
3.89,0.404,5.14
3.90,0.40499999999999997,5.03
3.91,0.40499999999999997,5.08
3.93,0.40499999999999997,5.04
3.94,0.404,5.00
3.95,0.40499999999999997,4.89
3.96,0.40599999999999997,4.92
3.98,0.40499999999999997,4.95
3.99,0.40599999999999997,4.82
4.00,0.40599999999999997,4.84
4.01,0.40700000000000003,4.79
4.02,0.409,4.80
4.03,0.409,4.82
4.05,0.41,4.75
4.06,0.41100000000000003,4.76
4.07,0.41200000000000003,4.77
4.08,0.41500000000000004,4.77
4.10,0.41500000000000004,4.85
4.11,0.417,4.77
4.12,0.417,4.84
4.13,0.417,4.76
4.14,0.42000000000000004,4.68
